series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2017	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	4	66.02688198	33.83160199	AFG	Afghanistan	1	ANNUAL	KMSQ	388.36999890625	2017	388.36999890625	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	8	20.06660928	41.13897007	ALB	Albania	1	ANNUAL	KMSQ	19.1126982421875	2017	19.1126982421875	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	10	21.47585697	-80.40897662	ATA	Antarctica	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	12	2.678164227	28.15940032	DZA	Algeria	1	ANNUAL	KMSQ	233.274025878906	2017	233.274025878906	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	16	-170.7187269	-14.30587306	ASM	American Samoa	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	20	1.576257417	42.54548611	AND	Andorra	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	24	17.57817062	-12.33724746	AGO	Angola	1	ANNUAL	KMSQ	175.084342421875	2017	175.084342421875	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	31	50.01064725	40.39229544	AZE	Azerbaijan	1	ANNUAL	KMSQ	30.746296484375	2017	30.746296484375	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	32	-65.14563274	-35.19446255	ARG	Argentina	1	ANNUAL	KMSQ	652.835096523437	2017	652.835096523437	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	36	134.3499412	-25.57717202	AUS	Australia	1	ANNUAL	KMSQ	320.013314921875	2017	320.013314921875	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	40	14.14172472	47.58704857	AUT	Austria	1	ANNUAL	KMSQ	61.4154703515625	2017	61.4154703515625	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	44	-78.05111663	24.69546597	BHS	Bahamas	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	48	50.5490754	26.04407747	BHR	Bahrain	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	50	89.17660788	22.86961622	BGD	Bangladesh	1	ANNUAL	KMSQ	2.067440625	2017	2.067440625	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	51	44.93839317	40.29499741	ARM	Armenia	1	ANNUAL	KMSQ	20.48851515625	2017	20.48851515625	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	52	-59.5346489	13.13648273	BRB	Barbados	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	56	4.660976456	50.64104975	BEL	Belgium	1	ANNUAL	KMSQ	0.509671953125	2017	0.509671953125	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	60	-64.78155012	32.27881922	BMU	Bermuda	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	64	90.45098484	27.39598568	BTN	Bhutan	1	ANNUAL	KMSQ	37.989221484375	2017	37.989221484375	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	KMSQ	432.694030273437	2017	432.694030273437	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	KMSQ	36.4415446484375	2017	36.4415446484375	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	KMSQ	1.7298465234375	2017	1.7298465234375	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	KMSQ	797.789974384766	2017	797.789974384766	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	KMSQ	3.8375153320313	2017	3.8375153320313	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	KMSQ	8.151558125	2017	8.151558125	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	KMSQ	0.51686015625	2017	0.51686015625	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	KMSQ	46.8487717578125	2017	46.8487717578125	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	KMSQ	331.565790234375	2017	331.565790234375	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	KMSQ	18.6836499414063	2017	18.6836499414063	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	KMSQ	14.98894453125	2017	14.98894453125	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	KMSQ	94.1815252929688	2017	94.1815252929688	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	KMSQ	1970.05705072266	2017	1970.05705072266	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	KMSQ	1.02484484375	2017	1.02484484375	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	KMSQ	6.9390468164063	2017	6.9390468164063	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	KMSQ	8.78662265625	2017	8.78662265625	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	KMSQ	80.6952736132812	2017	80.6952736132812	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	KMSQ	487.193474902344	2017	487.193474902344	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	KMSQ	4846.00713371094	2017	4846.00713371094	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	KMSQ	300.158569208984	2017	300.158569208984	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	KMSQ	1.2797020507813	2017	1.2797020507813	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	KMSQ	24.0583985546875	2017	24.0583985546875	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	KMSQ	243.736801103516	2017	243.736801103516	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	KMSQ	23.536760703125	2017	23.536760703125	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	KMSQ	18.6030262890625	2017	18.6030262890625	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	KMSQ	7.9774691796875	2017	7.9774691796875	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	KMSQ	3.2644301074219	2017	3.2644301074219	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	KMSQ	21.203455390625	2017	21.203455390625	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	KMSQ	0.5935418945313	2017	0.5935418945313	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	KMSQ	0.5116687109375	2017	0.5116687109375	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	KMSQ	16.6292331054688	2017	16.6292331054688	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	KMSQ	122.085429589844	2017	122.085429589844	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	KMSQ	11.5125459960938	2017	11.5125459960938	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	KMSQ	9.4697951757812	2017	9.4697951757812	Food and Agriculture Organisation of United Nations ( FAO)	
2017.Q2.G.01	ER_MTN_TOTL	Mountain Green Cover Index	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	KMSQ	552.323100410156	2017	552.323100410156	Food and Agriculture Organisation of United Nations ( FAO)	
