series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	356	79.3608464	22.34642074	IND	India	1	ANNUAL	CON_USD	879.983905	979.94961	1434.286795	1588.21061	1880.282645	1703.629541	1371.065001	1821.095853	2154.401007	3085.610512	2027.1603828	2015	3085.610512		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	CON_USD	660.161444	608.040579	796.292702	652.950998	871.016917	625.825849	546.306111	506.741783	515.244647	877.985336	614.4207452	2015	877.985336		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	CON_USD	2.545682	1.342118	1.773097	2.398318	2.42909	5.787041	6.161761	4.300888	3.87661	6.062704	5.2378008	2015	6.062704		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	CON_USD	3206.603395	1806.693313	827.983027	374.594399	462.124213	394.066893	345.62738	645.769053	265.295011	201.21978	370.3956234	2015	201.21978		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	CON_USD	17.082442	24.083047	221.4424	188.295073	169.372726	110.540851	80.532514	98.17777	162.13877	218.206136	133.9192082	2015	218.206136		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	CON_USD	22.379285	36.810322	64.578836	61.098721	47.081664	27.889076	15.088093	41.165888	39.800198	25.923713	29.9733936	2015	25.923713		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	CON_USD	17.485481	106.920772	166.07907	95.614433	54.745853	19.878185	31.756955	42.375972	22.177298	15.395165	26.316715	2015	15.395165		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	CON_USD	38.162031	37.462959	113.080974	110.870056	344.344286	166.849525	208.660731	333.061628	252.433509	286.085486	249.4181758	2015	286.085486		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	CON_USD	195.872245	311.556886	286.833922	319.357514	348.93701	472.757935	694.317493	1051.160517	926.145818	931.557956	815.1879438	2015	931.557956		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	CON_USD	6.766602	2.831553	17.491361	4.419662	4.062808	1.624432	2.819507	2.068996	2.616006	6.05137	3.0360622	2015	6.05137		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	CON_USD	62.053509	49.06473	48.250033	55.651452	73.38669	112.275783	112.513498	135.744669	130.973524	151.465465	128.5945878	2015	151.465465		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	CON_USD	103.147292	117.215056	101.106341	95.005848	129.568046	130.127057	136.541555	126.666431	122.397204	202.296602	143.6057698	2015	202.296602		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	CON_USD	18.811261	59.133873	67.670402	80.103931	72.776245	132.800076	95.461117	77.218062	83.634785	64.352343	90.6932766	2015	64.352343		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	CON_USD	13.8255	16.61808	19.251347	11.381154	24.676918	31.558534	17.821012	19.27774	13.315957	14.524661	19.2995808	2015	14.524661		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	CON_USD	1.599706	77.992677	45.315974	71.597087	100.711254	112.776419	125.627031	162.283515	185.628868	172.267741	151.7167148	2015	172.267741		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	CON_USD	0.569266	5.882607	26.675461	13.896016	27.224052	1.07394	2.119269	1.851875	2.684649	1.427171	1.8313808	2015	1.427171		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	CON_USD	244.860469	303.980973	242.823186	122.661309	117.122369	129.132983	83.138625	89.617954	126.443934	131.134844	111.893668	2015	131.134844		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	CON_USD	77.337775	100.818189	98.309058	121.166913	166.845168	152.659199	200.913001	194.735816	182.261731	244.157115	194.9453724	2015	244.157115		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	CON_USD	48.351253	208.071925	100.575773	93.218946	28.988432	7.647204	11.44867	10.823373	10.234304	9.178344	9.866379	2015	9.178344		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	CON_USD	0.314256	4.675349	5.254603	9.336249	27.44688	7.529198	5.919375	1.929785	6.312043	7.487446	5.8355694	2015	7.487446		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	CON_USD	175.695906	274.677772	212.58002	248.705582	326.002115	440.091477	304.289943	226.396474	258.230432	250.929928	295.9876508	2015	250.929928		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	CON_USD	42.797311	89.677957	84.611638	96.586914	110.078459	156.574452	158.651083	70.0696	103.383895	102.12652	118.16111	2015	102.12652		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	CON_USD	1.594159	11.820511	4.244741	23.393251	14.759869	25.3691	41.741238	80.006813	72.761155	67.641368	57.5039348	2015	67.641368		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	CON_USD	20.680754	22.979206	30.280257	48.626631	40.375768	159.531281	152.431431	273.012121	232.515001	102.295735	183.9571138	2015	102.295735		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	CON_USD	44.491454	56.66884	85.131088	121.099261	122.827002	124.073103	165.539221	239.117871	167.381657	139.562216	167.1348136	2015	139.562216		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	CON_USD	30.129151	40.993336	44.962769	48.654482	67.60407	114.300108	171.838224	149.333936	214.132618	160.561655	162.0333082	2015	160.561655		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	CON_USD	19.74132	20.163016	24.835696	25.72835	20.855609	54.922233	28.062009	60.852543	44.274114	88.610806	55.344341	2015	88.610806		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	CON_USD	6.824653	2.027459	4.465894	8.571952	9.486161	10.205781	9.491348	16.535027	19.296248	19.353688	14.9764184	2015	19.353688		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	CON_USD	314.327101	433.676822	405.683637	529.064828	651.189468	907.587018	953.802823	1223.47751	1242.73468	969.499039	1059.420214	2015	969.499039		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	CON_USD	361.53648	305.839108	293.782658	301.558499	310.83362	323.626918	406.983407	545.204366	509.991644	555.557045	468.272676	2015	555.557045		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	CON_USD	21.139363	29.12562	32.06645	51.638656	52.052921	93.727424	45.600368	56.066207	66.550567	51.017144	62.592342	2015	51.017144		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	CON_USD	8.031076	7.800061	11.403027	6.321903	0.773924	1.042392	5.070411	3.955953	2.039544	7.978049	4.0172698	2015	7.978049		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	CON_USD	106.083885	109.077327	141.845348	147.552367	226.514919	239.60346	241.757626	291.085259	293.76665	397.867066	292.8160122	2015	397.867066		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	CON_USD	4.983247	13.474711	45.085496	48.441569	33.707832	13.313264	15.547767	12.156283	24.075235	37.214067	20.4613232	2015	37.214067		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	CON_USD	109.311841	137.414374	137.692103	180.05749	214.773415	201.071918	198.586855	184.804447	168.388108	242.522439	199.0747534	2015	242.522439		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	CON_USD	66.565929	86.204172	94.934099	73.103387	117.861121	94.584527	114.001679	137.269231	139.563812	106.695308	118.4229114	2015	106.695308		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	CON_USD	167.938243	312.399418	210.745766	238.356419	412.840451	323.66248	344.444632	507.294814	551.245135	594.146596	464.1587314	2015	594.146596		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	CON_USD	1.756669	1.463907	3.048484	0.566084	4.413741	8.589217	4.11154	4.351626	2.118152	9.355366	5.7051802	2015	9.355366		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	CON_USD	8.164962	8.715376	8.772771	7.039982	11.070207	18.770657	3.891205	19.413325	6.496507	12.759868	12.2663124	2015	12.759868		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	CON_USD	1.168028	1.399129	2.005966	3.426857	8.403382	2.575615	5.314505	11.693611	1.338803	4.888875	5.1622818	2015	4.888875		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	CON_USD	6.02231	4.485715	10.208796	3.538256	5.99046	0.982957	2.067476	11.828709	3.748247	5.354629	4.7964036	2015	5.354629		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	CON_USD	288.41217	373.00947	330.826831	361.168628	316.733933	559.209301	567.671306	712.260046	1889.985992	1729.95865	1091.817059	2015	1729.95865		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	CON_USD	5.277164	8.141373	7.619006	10.368234	10.500335	15.208937	12.737059	5.417841	4.707294	3.718332	8.3578926	2015	3.718332		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	CON_USD	52.548156	108.766585	109.768547	81.727056	108.99983	116.251452	137.419543	171.241183	151.396353	186.701816	152.6020694	2015	186.701816		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	CON_USD	10.712952	22.9695	58.06309	65.867232	33.842957	23.536622	50.748907	28.143827	56.040114	42.585253	40.2109446	2015	42.585253		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	CON_USD	121.856791	250.04314	144.754805	103.496139	146.598588	126.750934	152.413942	115.740961	93.591043	96.042301	116.9078362	2015	96.042301		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	CON_USD	296.553218	568.828836	422.127273	454.402677	308.548879	272.51753	200.541384	198.402901	227.608117	345.101771	248.8343406	2015	345.101771		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	CON_USD	27.764553	37.57438	25.498927	30.187071	12.247886	21.271223	13.841447	8.186763	10.581905	10.039914	12.7842504	2015	10.039914		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	CON_USD	18.203441	15.203464	31.785472	29.5627	39.457801	39.584671	50.503568	56.742661	56.049588	68.959284	54.3679544	2015	68.959284		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	CON_USD	68.22081	84.686357	131.312575	150.469639	185.107875	267.274424	173.675857	204.494389	205.433634	341.545869	238.4848346	2015	341.545869		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	CON_USD	8.704231	7.333516	26.132143	16.172084	9.589047	75.092773	144.848374	94.05716	78.155558	48.441689	88.1191108	2015	48.441689		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	CON_USD	3.095699	5.394814	10.651421	15.289882	19.722937	9.072422	8.348701	9.185192	1.262752	3.967047	6.3672228	2015	3.967047		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	CON_USD	2.503614	8.281792	14.091515	10.178358	3.621824	7.079012	1.344028	2.0154	0.900872	1.798087	2.6274798	2015	1.798087		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	CON_USD	5.06564	5.342959	7.471712	2.690418	4.734265	16.542763	8.96202	11.335187	8.208122	15.73004	12.1556264	2015	15.73004		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	CON_USD	180.668173	168.678222	256.365286	192.486896	226.191702	274.647638	240.781085	294.649165	448.360282	416.925005	335.072635	2015	416.925005		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	CON_USD	246.960333	217.78423	203.333882	207.014602	242.061254	810.01429	681.627958	556.007892	310.705029	406.46289	552.9636118	2015	406.46289		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	CON_USD	5.613287	1.157003	1.818908	7.585006	3.900791	6.486187	18.79317	9.288663	5.168849	2.890627	8.5254992	2015	2.890627		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	CON_USD	36.207222	42.342521	70.546373	94.52028	103.889626	88.404999	93.686869	95.272089	84.606662	65.401745	85.4744728	2015	65.401745		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	CON_USD	773.965152	1041.900382	1043.405748	1174.833479	1440.829809	1679.052651	2177.428375	2286.34191	2591.954972	2220.991997	2191.153981	2015	2220.991997		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	CON_USD	6.481142	2.606614	7.703137	15.557559	21.656721	30.688753	41.417054	52.837831	57.312046	70.499364	50.5510096	2015	70.499364		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	CON_USD	82.384139	218.791228	242.262417	114.247243	123.671269	223.722349	93.441268	197.971697	299.196356	594.076755	281.681685	2015	594.076755		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	CON_USD	6.503737	15.839426	8.033566	48.495692	74.541396	81.906059	81.513203	82.463002	66.181208	59.673108	74.347316	2015	59.673108		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	CON_USD						18.12329	66.296385	107.175459	84.055636	132.222702	81.5746944	2015	132.222702		
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBML	Total official flows disbursed for Aid for Trade, by recipient	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	CON_USD															
