series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	336	12.45315803	41.90343751	VAT	Holy See	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	340	-86.59974381	14.82243161	HND	Honduras	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP							583	937	1274	931.333333333333	2015	1274	Comisión Nacional de Telecomunicaciones (CONATEL)	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			786651	821120	1935230	2039980	2071872	1925479	2018073	1998126.8	2015	2018073	Office of the Communications Authority	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	348	19.41221519	47.1651448	HUN	Hungary	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		103852	325615	557531	1032143	1346751	1966897	2116217	2335669	1759535.4	2015	2335669	National Media and Infocommunications Authority	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	352	-19.02116966	64.79134763	ISL	Iceland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		14939	40306	58883	77493	79504	112407	115793	123167	101672.8	2015	123167	Post and Telecom Administration	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	356	79.3608464	22.34642074	IND	India	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP									1381917	1381917	2015	1381917	Department of Telecommunications	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	360	113.9174	-0.994582204	IDN	Indonesia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								89310	188704	139007	2015	188704	Information Technology Organization of Iran (ITO)	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	368	43.76606267	33.05013795	IRQ	Iraq	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	372	-7.121425272	53.25274054	IRL	Ireland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		45394	88108	135373	305604.78	350628	635124	802602	900007	598793.156	2015	900007	Commission for Communications Regulation	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	376	34.62277992	31.06164552	ISR	Israel	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP					789192					789192	2011	789192	Ministry of Communications.	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	380	12.57022427	42.79917282	ITA	Italy	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		883639	969776	1111205	1105135	1758374	2348967	3155079	4195615	2512634	2015	4195615	Ministry of Economic Development	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								53599	45158	49378.5	2015	45158	Autorité de Régulation des Télécommunications/TIC	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	388	-77.31068409	18.15616857	JAM	Jamaica	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP									89072	89072	2015	89072	Office of Utilities Regulation	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	392	139.2716103	36.6554539	JPN	Japan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP					30729774	31596718	32734788	33622231	34828537	32702409.6	2015	34828537	Ministry of Internal Affairs and Communications	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			10571			307863	680792	857063	1010600	714079.5	2015	1010600	Ministry of Information and Communication of the Republic of Kazakhstan	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	400	37.13024774	30.65365973	JOR	Jordan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP					1211	11901	10505	33902	33095	18122.8	2015	33095	Telecommunications Regulatory Commission	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	404	37.86096816	0.534797278	KEN	Kenya	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			15190972	16374591	17256071	18252200	18737124	19198934	20024419	18693749.6	2015	20024419	Ministry of Science, ICT and Future Planning	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	414	47.49305029	29.53949468	KWT	Kuwait	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP									11087	11087	2015	11087	Communication and Information Technology Regulatory Authority	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP						19351	14065		105739	46385	2015	105739	State Communications Agency under the Governmet of the Kyrgyz Republic	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP							4142	33	350	1508.33333333333	2015	350	Ministry of Post and Telecommunication	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	422	35.89391711	33.92152458	LBN	Lebanon	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP									480158	480158	2015	480158		
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	426	28.25362195	-29.58041814	LSO	Lesotho	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP						7		303		155	2014	303	LCA	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	428	26.42461876	56.64196636	LVA	Latvia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP							302000	355042	390000	349014	2015	390000	Ministry of Transport, Department of Communications	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	430	-9.311879038	6.448381009	LBR	Liberia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	434	18.0295985	27.04042819	LBY	Libya	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								12900	13308	13104	2015	13308	Office for Communications	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	440	23.90517807	55.33680309	LTU	Lithuania	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			163319	272861	356297	409024	500358	582653	634771	496620.6	2015	634771	Communications Regulatory Authority of the Republic of Lithuania	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	442	6.092656563	49.77679538	LUX	Luxembourg	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			12515	45600		71866	85955	104709	121800	96082.5	2015	121800	Institut Luxembourgeois de Régulation	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		11416	18830	28419	35811	45000	54818	74453	88539	59724.2	2015	88539	Bureau of Telecommunications Regulation	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	450	46.6982339	-19.38514785	MDG	Madagascar	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP									221	221	2015	221	Autorité de Régulation des Technologies de Communication	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	454	33.4884625	-13.40819859	MWI	Malawi	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP					8		66	21	30	31.25	2015	30	Malawi Communications Regulatory Authority	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	458	116.8346314	5.452415309	MYS	Malaysia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP				4200	29487	60577	78905	96970	219200	97027.8	2015	219200	Malaysian Communications and Multimedia Commission	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	462	73.09672546	-0.614385021	MDV	Maldives	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	466	-3.522016039	17.35311254	MLI	Mali	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	470	14.44617519	35.89194275	MLT	Malta	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		9636	10788	14252	31839	105472	124060	141864	160474	112741.8	2015	160474	Malta Communications Authority	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	474	-60.91544135	14.56086108	MTQ	Martinique	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	478	-10.33187259	20.26089546	MRT	Mauritania	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	480	57.568022	-20.28581998	MUS	Mauritius	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								18300	69300	43800	2015	69300	Information and Communication Technologies Authority of Mauritius	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	484	-102.5148166	23.93378032	MEX	Mexico	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								1444816	10605100	6024958	2015	10605100	Instituto Federal de Telecomunicaciones de México	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	492	7.424214814	43.73532918	MCO	Monaco	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP				13799	15920	16258			17876	16684.6666666667	2015	17876	Direction des Communications Electroniques	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	496	103.0728057	46.83892054	MNG	Mongolia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP				24	26				1640	833	2015	1640	Communications Regulatory Commission of Mongolia	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP						179085	227457	303327	446245	289028.5	2015	446245	National Regulatory Agency for Electronic Communications and Information Technology	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	499	19.25214024	42.78717043	MNE	Montenegro	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								9503	11600	10551.5	2015	11600	Agency for Electronic Communications and Postal Services	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	500	-62.19261223	16.73558313	MSR	Montserrat	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	504	-6.281942841	31.8440131	MAR	Morocco	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	1569	2425	3055	3955	5855	103518	100716	102635	104328	83410.4	2015	104328	Agence Nationale de Réglementation des Télécommunications	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	512	57.87743482	21.98805614	OMN	Oman	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	6	8	5	1651	1751	2819	249	5172	6750	3348.2	2015	6750	Telecommunication Regulatory Authority	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	516	17.21907885	-22.13817068	NAM	Namibia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP						38	57	84	224	100.75	2015	224	Communications Regulatory Authority of Namibia	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	520	166.92313	-0.528742623	NRU	Nauru	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	524	83.94678863	28.25866332	NPL	Nepal	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	528	5.331480568	51.86728884	NLD	Netherlands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP				3392000	3672245	3930000		5710000	6018868	4832778.25	2015	6018868	Authority for Consumers and Markets	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	531	-68.95033464	12.15058042	CUW	Curaçao	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP						17917		21522	22000	20479.6666666667	2015	22000	Bureau Telecommunicatie & Post Curacao	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	533	-69.97050586	12.50878756	ABW	Aruba	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP									54226	54226	2015	54226	Office des Postes et Télécommunications	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	554	170.4755673	-43.98721568	NZL	New Zealand	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								1213000	1407400	1310200	2015	1407400	Ministry of Business, Innovation and Employment	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	562	9.400167877	17.42143036	NER	Niger	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	566	8.097363256	9.585789025	NGA	Nigeria	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	570	-169.8601693	-19.05000475	NIU	Niue	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	578	11.47846389	61.34311134	NOR	Norway	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP		254764	377003	502208	754850	930196	1023849	1338380	1453288	1100112.6	2015	1453288	Norwegian Communications Authority	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	585	134.5733878	7.502307591	PLW	Palau	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	586	68.80479684	29.36491634	PAK	Pakistan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP					736	11291	10555	9956	4053	7318.2	2015	4053	Pakistan Telecommunication Authority	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	591	-81.26616623	8.450965746	PAN	Panama	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								945	1581	1263	2015	1581	Autoridad Nacional de los Servicios Públicos (ASEP)	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								949	1148	1048.5	2015	1148	Comisión Nacional de Telecomunicaciones - CONATEL	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	604	-71.82093277	-13.58939705	PER	Peru	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP									89694	89694	2015	89694	Ministerio de Transportes y Comunicaciones	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	608	120.8601418	14.16591706	PHL	Philippines	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	616	19.40660158	52.1226733	POL	Poland	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			222824	511884	1024277	1638901	2525173	2979162	3622503	2358003.2	2015	3622503	Office of Electronic Communications	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	620	-7.961599811	39.68509315	PRT	Portugal	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP	312516	760822	1148847	1537693	1825702	1986825	2152017	2422646	3069721	2291382.2	2015	3069721	Autoridade Nacional de Comunicaçoes	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP								398	346310	173354	2015	346310	Puerto Rico Institute of Statistics	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	634	51.19152467	25.28355379	QAT	Qatar	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP						2440	3843	9955	59779	19004.25	2015	59779	Ministry of Transport and Communications	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	638	55.53171398	-21.13183266	REU	Réunion	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	642	24.98481009	45.83893563	ROU	Romania	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP			1540000	1810000	2132000	2592000	3019000	3366416	3685268	2958936.8	2015	3685268	National Authority for Management and Regulation in Communications	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	643	99.01404926	61.61899849	RUS	Russian Federation	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP					3771728	5922975	9857528	14135067	17297860	10197031.6	2015	17297860	Ministry of Telecom and Mass Communications of the Russian Federation	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	646	29.92310194	-1.999842114	RWA	Rwanda	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	660	-63.05651612	18.21525315	AIA	Anguilla	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	674	12.46329038	43.93841766	SMR	San Marino	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP									1260	1260	2015	1260	TELECOMMUNICATION SECTOR- Department of Economy	
2017.Q2.G.01	IT_NET_BD10MBN	Fixed Internet broadband Subscriptions per 100 inhabitants	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NUMBER	MP														
