series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	40	14.14172472	47.58704857	AUT	Austria	1	ANNUAL	PERCENT	3.13818468363207	0.99934041570421	1.20711188651318	0.25249105996189	2.19002308205141	1.66644893480315	2.91948691285672	3.22307897594481	1.1794787395272	-4.14304092336448	1.55670322535581	2.42265723055192	0.36545785751507	-0.24721810563313	0.29087683649376	0.6361089334004	0.693576550465604	2015	0.6361089334004	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	44	-78.05111663	24.69546597	BHS	Bahamas	1	ANNUAL	PERCENT	2.63923404016436	0.8492868560516	0.70083097140008	-3.3244614427723	-1.23837064819275	1.28996553638884	0.51477083572715	-0.46764439158453	-4.09708467159278	-5.84796551675842	-0.1637434771381	-1.00061628048815	1.51512692435481	-1.43304223485933	-1.87821922163683	-2.92193382402457	-1.14373692733081	2015	-2.92193382402457	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	48	50.5490754	26.04407747	BHR	Bahrain	1	ANNUAL	PERCENT	2.85350831403659	-1.64434129422977	-0.99307174187537	1.23980827189734	0.83819668064319	-0.49972815582888	-1.88389317484188	-0.75294022360258	-2.25243937288564	-4.39937732373308	-1.00243164191888	-1.50665024179099	1.58438388533495	4.17864233482474	3.39230628170301	1.72108941941542	1.87395433589743	2015	1.72108941941542	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	50	89.17660788	22.86961622	BGD	Bangladesh	1	ANNUAL	PERCENT	3.89947856274684	3.30989172728595	2.53586165862834	3.45485990770361	4.57763605611669	4.40900103533328	5.22375551490833	5.77802465518667	4.82687503650437	3.88654691174498	4.38046327255643	5.22292307461516	5.25095638470893	4.73192350682806	4.78088568978925	5.28314742528699	5.05396721624568	2015	5.28314742528699	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	51	44.93839317	40.29499741	ARM	Armenia	1	ANNUAL	PERCENT	6.50571080710148	10.1317703295101	15.5331631406879	14.4475141078459	10.8488924128053	14.2836530291758	13.6789519868995	14.2838202436936	7.4181699550214	-13.8917706847527	2.3051781988153	4.49252191710073	6.79266245767872	2.77969085309873	3.16077208498221	2.62072791104666	3.96927504478141	2015	2.62072791104666	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	52	-59.5346489	13.13648273	BRB	Barbados	1	ANNUAL	PERCENT	1.95197122128463	-2.90513290561221	0.4058516451575	1.70703114326467	1.09181700475395	3.65006043259803	5.30531594297505	1.38934069167263	-0.02033210860871	-4.39680243543315	-0.09464746726493	0.42784016597161	-0.04836779434514	-0.42639547183577	-0.1100973911952	0.58602178213924	0.085800258146948	2015	0.58602178213924	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	56	4.660976456	50.64104975	BEL	Belgium	1	ANNUAL	PERCENT	3.32119524661741	0.39172146367622	1.25702521594323	0.17952657521902	2.97821970601939	1.42948205254034	1.81854735606856	2.69434044561342	0.05260619998195	-2.96238582078574	1.98492121502836	1.10106617691676	-0.53488977188002	-1.37496752088772	1.65417322015519	0.8456422258185	0.338204866024542	2015	0.8456422258185	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	60	-64.78155012	32.27881922	BMU	Bermuda	1	ANNUAL	PERCENT	2.55420665294639	6.74449627993683	-1.92454678721448	2.99466828655707	2.06992953308562	1.57289910307603	4.70261671880773	3.59386576697467	1.55385125905269	-5.4785346891713	-1.94236638918018	-3.86041380127335	-3.33073549007736	-1.76227335556431	0.19528497064892	0.95213453835351	-1.56120062758252	2015	0.95213453835351	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	64	90.45098484	27.39598568	BTN	Bhutan	1	ANNUAL	PERCENT	5.69196880484409	5.11167094976603	7.46440770982941	4.52119523876827	2.93218127374857	4.33796740711537	4.32702551866099	15.4274888608817	2.69985081786413	4.72155191637488	9.80569448854679	6.12356623108192	3.45132581775662	0.66341342225121	4.02915141103913	3.8799904454781	3.6294894655214	2015	3.8799904454781	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	PERCENT	0.58042845651318	-0.19355750894429	0.62655631481452	0.88014573187427	2.34579578585963	2.6171256043234	3.01417918640036	2.81296766312667	4.39666489198898	1.67448600164203	2.4526873038234	3.53390304792191	3.47416164961952	5.14098042197315	3.84343705284482	3.25605340986581	3.84970711644504	2015	3.25605340986581	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	PERCENT	5.17838458973607	2.5033111825245	4.80381902050172	3.65439255016809	6.07666287402775	3.69780093274011	5.23770859780245	5.67606169330968	5.49987379530381	-2.81882967995059	0.83224633345418	0.98586545030825	-0.8324933157695	2.52503207451313	1.24018933477257	3.26649243314916	1.43701719539472	2015	3.26649243314916	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	PERCENT	0.33088963494801	-1.22551217583079	4.63631112039135	3.2525096458268	1.28964228274108	2.97179594665605	6.55365961948048	6.33041210346612	4.22105814091171	-9.46253860673332	6.4102576685552	3.92324551193124	2.34453666204519	7.65483962093537	1.18601758601866	-2.13100986728679	2.59552590272873	2015	-2.13100986728679	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	PERCENT																					
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	PERCENT	2.74363450507238	-0.18197022602671	1.16896489382494	-0.27547224519834	4.2170634277287	1.90833469644954	2.75226723648402	4.92200122185528	4.02303102298184	-1.10657411918005	6.49259085263214	2.92287313546871	0.96930683976576	2.07666421161987	-3.70386147188369	-4.66601352002538	-0.480206161010946	2015	-4.66601352002538	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	PERCENT	9.17564241802966	1.85385987420769	2.22949336997799	6.51137188238898	2.01260472650926	0.35632071273171	2.00682424962933	-1.38499502605718	0.01316147113737	-1.776311650027	0.85522160434289	-0.24833484878351	1.50778029061293	-0.68245018026267	1.6454079528849	-0.95917839389828	0.252644964110674	2015	-0.95917839389828	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	PERCENT																					
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	PERCENT	-16.5054363594429	-10.3993724532344	-5.2955331771889	3.75091042425749	5.38437082108549	10.0922919893576	1.53100675329701	13.8756477440386	1.36973558881976	-1.97823025200419	8.24150469286692	4.13741753741524	0.48682500360202	0.90321623460906	-0.06779279341408	1.22955244801657	1.33784368604576	2015	1.22955244801657	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	PERCENT	6.14736424443641	2.4104869725748	-5.33823838587062	-14.4304907644635	1.26159551107547	11.2213952407519	-1.7780363646411	-2.66375818607083	-3.97363693318313	0.58281775693833	-1.57642430798892	-3.98355578310331	-6.65901155441404	-2.19715031252059	-2.04148505069938	-2.84615256727763	-3.54547105360299	2015	-2.84615256727763	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	PERCENT	0.75504937174105	0.75758349737773	1.96340899237637	1.08579595911731	-1.23148912041723	-1.32889104507315	2.62184017169188	-1.53525229749262	-3.56499363505944	-3.36350882053748	0.97597089942747	2.14944941430633	-0.59715738906534	-3.54879375189824	-3.72780493796702	-1.9123351507017	-1.52732836306519	2015	-1.9123351507017	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	PERCENT	5.87341494270244	5.11677325583706	6.89741603313082	5.94025737322128	7.4129527686781	8.07544944494593	7.56524113419024	8.47537784953206	6.41657480976266	-3.53169357312386	0.76721719997932	2.30306370645115	0.94372640321808	1.99692226996613	2.27128473470379	3.71028221542851	2.24505586595353	2015	3.71028221542851	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	PERCENT	12.4028589143871	10.129146015796	10.8883101079536	12.7739133948116	12.5779719568269	12.6557036165885	12.2433278697647	11.2332039753268	9.53973072624067	9.818916518932	9.38403990656029	4.79659394072661	6.47793260461289	7.52561046721753	7.07510799386736	6.3783115426382	6.45071130981252	2015	6.3783115426382	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	PERCENT	-3.00012202465024	-0.53987611314508	1.38780081478051	-4.42122951209546	0.85182127295991	-2.55701884610607	1.77275187833175	-0.18473837064764	1.24686042684551	0.19833529854312	1.50089561990889	0.53928479665788	0.97426953540664	1.47712807836566	1.30351204508522	-7.2059929576388	-0.58235970042468	2015	-7.2059929576388	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	PERCENT	6.35313844160929	5.38116646012296	5.66875565313045	7.71854038770305	12.0763548151516	10.0136487311948	10.5554083936514	8.98621166348831	10.5874261469514	0.3735616122809	7.89057619060266	5.59326343146106	1.71020086810421	0.94162310765251	1.71318480396532	-3.89452923969189	1.21274859429824	2015	-3.89452923969189	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	PERCENT	6.36348477121367	5.96773779934618	4.62008516632233	6.66212081875279	8.56421753875338	11.4837934008036	9.08960167967213	8.58020224939572	5.12220022654272	-1.40391529085362	4.34546153710518	5.38568948637373	5.58303297543994	5.67306066922469	5.3281917378691	5.31996010449379	5.45798699468025	2015	5.31996010449379	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	PERCENT	1.46936192990262	1.81884228136069	1.34321151637476	1.37770194389309	1.06648534599282	-0.29582820747979	0.61463848417259	0.65241546284246	0.29587116948825	-0.62782448483539	0.68002481004782	1.53499426917437	1.97915901271657	2.93976089659585	3.31357116754759	3.18485503221278	2.59046807564943	2015	3.18485503221278	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	PERCENT	4.2176492472401	0.82033924541581	2.03146538094539	0.80984865661721	2.04604829405261	2.12077666443363	1.50595548927639	0.91519655205703	-0.15298025297746	-4.05191378423612	1.93682996851947	2.02390653258058	0.67092826370478	1.42071442039015	1.53589078395313	-0.04733550330154	1.12082089946542	2015	-0.04733550330154	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	PERCENT	5.02605605839914	4.09202076859957	3.42399126329889	3.03629662454753	2.87695800104237	5.34410039023121	9.211143986701	7.96921589486119	6.08906009784485	-1.8483921966141	0.69996292085818	2.96522641132013	-0.07063393800834	-0.46663195795274	0.54762602563399	0.16837881962131	0.62879307212287	2015	0.16837881962131	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	PERCENT	-3.56308649365492	-3.23190778761144	-1.51462349562051	-0.85862259478976	-1.8047026961389	3.5949780216246	1.66329389325743	0.25289268054388	-3.07793364574802	-9.52540244431117	-4.86075307753046	-0.74605430827763	-0.42797759497712	-0.20143288534247	1.37929877985389	-0.59055360357353	-0.117343922463372	2015	-0.59055360357353	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	PERCENT	-0.06778017507894	-1.18948890831964	-2.28649907422283	-8.55632989441425	1.10337270580242	0.67239864586826	2.93905428272598	2.17467330781444	0.73586512754549	0.01211643821122	1.61921880918854	0.10512858688079	0.92505822382936	-37.9252094921663	-0.9292738994075	2.74778855212873	-7.01530160574697	2015	2.74778855212873	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	PERCENT	5.34213654316177	-2.05311264523162	3.22232616161107	5.08045472032832	4.58922923845765	5.41404703641061	6.86915970106038	6.03468834569735	5.22920246440843	2.87206768188595	7.361272068693	7.79450610694632	8.57705259989221	2.89140436772347	4.3850359660052	4.30028869324065	5.58965754676157	2015	4.30028869324065	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	PERCENT	-4.08717155098053	7.3950400395343	4.43304782913025	9.99504792055635	28.7579395368596	4.08252981838866	-4.97265938238855	13.8646276629282	-1.97555507665987	5.59849310836726	9.7140600336473	-5.59128714107853	6.48970927921199	3.88429670401008	19.1020968859018	3.17953615864861	5.4128703773388	2015	3.17953615864861	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	PERCENT	3.18108061735378	2.11140829911287	0.96052171208772	2.69658220656032	5.77972954355435	4.96662176848041	4.50520914962756	3.99202633595149	2.15541508948868	-2.11849502467522	4.60331193442891	4.69360114420866	4.32221527671379	2.86798312702239	0.80493701982576	1.248239171961	2.78739514794632	2015	1.248239171961	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	PERCENT	7.87966480127634	7.68826625127281	8.49169104074894	9.39224210624885	9.49908001654525	10.8003721271209	12.0989583195289	13.5921172876788	9.11578041084418	8.81630455003898	10.0093216921868	8.9147429339633	7.32582747793792	7.23609852391609	6.75768369462717	6.38624001544579	7.32411852917805	2015	6.38624001544579	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	PERCENT																					
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	PERCENT																					
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	PERCENT	1.43545030907158	0.22685976908157	1.0650558636955	2.48924286786308	3.92277675932968	3.34835636113255	5.3585358913834	5.60238478836704	2.33147092522685	0.49972619255019	2.83552442692153	5.46784718900193	2.99071705050017	3.85208182697289	3.40494192108676	2.14858419987515	3.57283443748738	2015	2.14858419987515	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	PERCENT	-0.18303534492997	-0.21940109530863	-0.17168524986019	-0.33723698056203	-0.52469989343819	0.34678645779997	8.43877730681885	-1.61986806350174	1.26469692448043	1.07939985881335	-3.09847056455854	1.5546074180292	1.69983269852987	6.83478826478439	1.25783991375427	2.38047733519415	2.74550912605838	2015	2.38047733519415	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	PERCENT																					
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	PERCENT	4.89912786480001	1.37686239729283	2.23903732384222	-1.45224089458737	1.11115753157953	4.86604080350617	3.24898486071139	-4.5349208090574	2.69264356813311	4.28956163936186	5.63170689665757	0.63709799350702	1.19440765653498	0.73016491456639	4.21893987776512	-1.3269280765591	1.09073647316288	2015	-1.3269280765591	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	PERCENT	-9.35225022495195	-4.87289936967811	-0.12791148886111	2.30418908850002	3.37357607182864	2.77777771923069	1.98036117603739	2.87098249272367	2.83159711007795	-0.42391947807102	3.70715577773933	3.5018980809702	3.73016237648457	5.09940035486472	6.07243332213121	3.67198326433036	4.41517547975621	2015	3.67198326433036	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	PERCENT	13.7464880990777	3.06320311616949	1.51995971161829	2.17411559985483	0.15415863938375	-2.80634731033233	3.63111147681239	-1.22159986202662	-4.28049298096426	0.38015474051345	-3.6015819072611	0.37851835799622	4.11579631356676	-1.89977708751565	5.62068899022763	4.90915012668516	2.62487534019202	2015	4.90915012668516	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	PERCENT	-0.18892019162773	1.6429803025888	1.6035799886459	2.66959952150775	2.81482460161387	2.38403201520073	5.72087578625886	6.66586166812418	3.23109546353021	-2.26692466730345	3.63543782055559	3.05523151850142	3.5886412988387	0.91404566780225	1.85454384743388	2.57663782938397	2.39782003239204	2015	2.57663782938397	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	PERCENT	4.42899855412306	3.89456549922666	5.52637150012445	5.71354633882545	4.20734273501464	4.32998302860776	5.01404187764705	5.4252087801162	2.35789699769675	-7.08966327806627	-1.38302477983059	0.05142259717164	-1.84387419120981	-0.704510871909	-0.12597767195939	2.01385428278664	-0.121817171023984	2015	2.01385428278664	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	PERCENT	5.56982681690134	2.86409928217754	1.12563168772466	3.51299738282723	5.5269881557398	10.9986492964443	11.9269704723329	7.17656814685225	4.06109352315022	1.38617851332539	2.29354982200488	2.66215429982626	2.8417863955349	2.56788815511289	0.90011378899285	4.3423100895132	2.66285054579602	2015	4.3423100895132	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	PERCENT	4.62663738316352	2.4631260284816	2.18984896914525	1.29985229916695	3.11351597301359	2.24085002930193	2.78108867678828	2.61275840380898	1.28815994742754	-4.37468967823243	-1.29716863097824	-2.20599465897512	-4.62219613688843	-6.97028911587795	-2.55590949037606	0.66355988558073	-3.13816590330737	2015	0.66355988558073	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
2017.Q2.G.01	NY_GDP_PCAP	Growth rate of real GDP per capita	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	PERCENT	4.4721259271436	3.24012570969267	1.83645167253587	3.73730206956156	4.944969274565	6.24678114326897	6.45410441585273	4.92644988524073	2.04422234987025	-5.40616511506365	1.84142894107949	1.73968893962265	-0.90497884861603	-0.48511490461462	2.74091507346919	4.53047290157026	1.52419663228629	2015	4.53047290157026	United Nations, Department of Economic and Social Affairs, Statistics Division (AMA)	CA
