series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	CON_USD	227.576661	292.71994	286.984965	339.031734	664.658874	671.898221	503.381243	472.8118	330.657315	342.737175	464.2971508	2015	342.737175		
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	CON_USD					0.12678	9.346067	8.34792	7.335305	6.240929	10.336701	8.3213844	2015	10.336701		
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	CON_USD	214.538507	267.32436	270.605104	265.386837	309.649534	379.342124	363.138632	319.278494	288.951836	258.570365	321.8562902	2015	258.570365		
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	CON_USD	44.156862	51.73664	81.779546	102.943092	141.489742	151.887403	141.785171	131.885182	177.282834	151.133699	150.7948578	2015	151.133699		
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	CON_USD	531.449188	878.170588	1033.582098	953.513879	842.290129	1385.517724	1718.970308	1572.835168	1792.202398	1467.597717	1587.424663	2015	1467.597717		
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	CON_USD	1447.527405	1520.382347	1834.027495	1980.400744	2740.797907	2621.315766	2258.20026	2982.249641	3889.40746	4965.66355	3343.3673354	2015	4965.66355		
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_TRDDBMDL	Total official flows disbursed for Aid for Trade, by donor	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	CON_USD															
