geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
208	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	9.326571283	56.03829721	64	DNK	Denmark	18	Float		DAD-IS 2017 http://dad.fao.org/	C
212	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-61.3493756	15.43391378	63	DMA	Dominica	3	Float		DAD-IS 2017 http://dad.fao.org/	C
214	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-70.49847576	18.89832088	65	DOM	Dominican Republic	6	Float		DAD-IS 2017 http://dad.fao.org/	C
218	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-78.37005241	-1.447785891	67	ECU	Ecuador	17	Float		DAD-IS 2017 http://dad.fao.org/	C
222	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-88.86862995	13.73603564	206	SLV	El Salvador	8	Float		DAD-IS 2017 http://dad.fao.org/	C
226	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	10.46535826	1.565792376	90	GNQ	Equatorial Guinea					
231	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	39.63505296	8.631223181	73	ETH	Ethiopia	68	Float		DAD-IS 2017 http://dad.fao.org/	C
232	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	38.11074289	16.12894644	69	ERI	Eritrea	6	Float		DAD-IS 2017 http://dad.fao.org/	C
233	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	25.84093481	58.68487172	72	EST	Estonia	2	Float		DAD-IS 2017 http://dad.fao.org/	C
234	2017	ANNUAL	NUMBER	1	2017.Q2.G.01	ER_UNK_LBREDN	Number of local breeds classified as being at unknown level of risk of extinction, total (number)	-7.122044325	62.21228119	78	FRO	Faroe Islands	2	Float		DAD-IS 2017 http://dad.fao.org/	C
