series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	356	79.3608464	22.34642074	IND	India	1	ANNUAL	METONS	297319	2015	297319	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	METONS	171857	2015	171857	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	METONS	184806.3996	2015	184806.3996	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	METONS	43432	2015	43432	FAO estimates	E
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	METONS	6889	2015	6889	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	METONS	2164	2015	2164	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	METONS	29414	2015	29414	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	METONS	31800	2015	31800	FAO estimates	E
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	METONS	1083	2015	1083	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	METONS	36450	2015	36450	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	METONS	269970	2015	269970	FAO estimates	E
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	METONS	8878	2015	8878	FAO estimates	E
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	METONS	56914	2015	56914	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	METONS	12041	2015	12041	FAO estimates	E
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	METONS	9710	2015	9710	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	METONS	1782	2015	1782	FAO estimates	E
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	METONS	19116	2015	19116	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	METONS	23080	2015	23080	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	METONS	1023	2015	1023	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_TOTL	Forest area as a proportion of total land area	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	METONS	3035	2015	3035	Official submission of country data to FAO Global Forest Resources Assessment	C
