series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	356	79.3608464	22.34642074	IND	India	1	ANNUAL	NOTAP	0.227208	0.208091	0.204471	0.267271	0.278599	0.348287	0.37726	0.588273	0.445699	0.427563	0.431451	0.37403	0.354007			0.386496	2013	0.354007	IMF data.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	NOTAP				0.197807	0.114763	0.160375	0.119983	0.072536	0.066717	0.062146			0.078456			0.078456	2013	0.078456	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	NOTAP		0.586057	0.334006	0.357011	0.64695	0.481037	0.413749	0.379923	0.150322								2009	0.150322	IMF data.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	NOTAP	1.643116	1.52766	1.536575	1.32102	1.848895	1.88839	1.838374	3.636365	2.424574	0.834102	0.765711	1.047831	0.878491	0.801698		0.87343275	2014	0.801698	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	NOTAP	0.484388	0.418671	0.451309	0.361191	0.271523	0.297351	0.360036	0.284103	0.239529	0.259269	0.254975	0.371898	0.346483	0.463341	0.402141	0.3677676	2015	0.402141	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	NOTAP	0.519402	0.565497	0.355688	0.328708	0.271154	0.433331	0.380377	0.326606	0.339523	0.366104	0.358202	0.255719	0.215678	0.275215		0.2762035	2014	0.275215	IMF data.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	NOTAP									0.114794		0.071015	0.189047		0.24132		0.167127333333333	2014	0.24132	Combined IMF and FAO Questionaire. Official country publications.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	NOTAP	0.175173	0.162924	0.238618	0.190727	0.240561	0.188194	0.241497	0.296929	0.275932	0.271877	0.193178	0.277776	0.276774			0.249242666666667	2013	0.276774	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	NOTAP					0.575955	0.710821	0.717837	0.891959	0.76745	1.034883	0.757353	0.895519	0.658145	0.53794	0.501455	0.6700824	2015	0.501455	Combined IMF and FAO Questionaire. Official country publications.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	NOTAP												0.253101	0.242719	0.225254	0.204871	0.23148625	2015	0.204871	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	NOTAP	0.200648	0.224004	0.206091	0.196231	0.185435	0.135934	0.166058	0.143249	0.16735	0.157724	0.19336	0.137308	0.123487	0.09876		0.13822875	2014	0.09876	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	NOTAP	1.544182	1.544263	1.560982	1.394906	1.582987	1.892809	1.961699	2.084272	1.811031	1.999515	2.082646	1.912922	1.911287	1.752084		1.91473475	2014	1.752084	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	NOTAP	1.359248	1.322305	1.324903	1.828354	2.192467								1.725919			1.725919	2013	1.725919	IMF data.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	NOTAP	0.134168					0.157154	0.141459	0.128827	0.129679	0.116843	0.1086					0.1086	2011	0.1086	Combined IMF and FAO Questionaire. Official country publications.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	NOTAP	0.063458	0.091036	0.072036	0.101045	0.085971	0.047205	0.052061	0.05358	0.060116					0.077845	0.148905	0.113375	2015	0.148905	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	NOTAP	0.34581	0.406992	0.430495	0.448614	0.416694	0.378332	0.453818	0.441068	0.421453								2009	0.421453	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	NOTAP							0.997433	1.819626	1.068268	1.051524	0.442778	0.667743	0.545786	0.576514		0.55820525	2014	0.576514	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	NOTAP					0.01243	0.03039	0.052469	0.059334	0.039607	0.035497	0.026168	0.030307				0.0282375	2012	0.030307	Combined IMF and FAO Questionaire. Official country publications.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	NOTAP				1.144611	0.977314	1.161125	1.380676	1.216969	1.74132	1.229079	0.900241	0.791459	0.845574	0.859339		0.84915325	2014	0.859339	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	NOTAP	2.32024	1.7902	2.955435	2.55218	3.54322	3.559698	3.010447	3.393717	5.130504	4.95409	6.172466	3.899703	5.140952	4.713698	5.653457	5.1160552	2015	5.653457	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	NOTAP	0.379007	0.142262	0.241605	0.278103	0.369432	0.243297	0.275508	0.285852									2008	0.285852	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	NOTAP	0.127369	0.178967	0.193531	0.200516	0.331146	0.207489	0.634968	0.564047	0.567927	0.574213	0.445464	0.441802	0.70602	0.677719		0.56775125	2014	0.677719	Official country publications.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	NOTAP	0.357412	0.305718	0.321428	0.4106	0.408609	0.60583	0.374311	0.476922	0.527659	0.315552	0.22715	0.256695	0.331998	0.363212	0.361774	0.3081658	2015	0.361774	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	NOTAP	0.212559	0.092607	0.135435	0.123478	0.154893	0.278933	0.433437	0.304586	0.133388	0.336223	0.202503					0.202503	2011	0.202503	IMF data.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	NOTAP	0.436261	0.498905	0.416027	0.402379	0.563084	0.721431	0.516338	0.618985	0.333094		0.392013					0.392013	2011	0.392013	Combined IMF and FAO Questionaire. Official country publications.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	NOTAP	0.642365	0.725249	0.794032	1.200729	1.292866	1.228236	1.161301	1.490158	1.295493	1.192972	1.13395	1.112644	1.049113	0.815871		1.0278945	2014	0.815871	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	NOTAP	0.747282	0.766119	0.673216	0.751288	0.774751	0.671704	0.69911	1.664732	1.227421	1.278109	0.880002	0.891126	0.891692	0.824991		0.87195275	2014	0.824991	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	NOTAP	0.199371	0.239718								0.474415	0.697554	0.179658			0.089499	0.322237	2015	0.089499	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	NOTAP		0.110397	0.124751	0.180398	0.3871	0.388161	0.807498	0.568895	0.491088	0.263175	0.238622	0.361915	0.461324	0.379872	0.624783	0.4133032	2015	0.624783	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	NOTAP						0.080853	0.096053	0.119202	0.096122	0.092605	0.077876	0.086295	0.066955	0.064881	0.074769	0.0741552	2015	0.074769	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	NOTAP						0.029799	0.033431	0.026711	0.020234	0.024136	0.020008	0.014718				0.017363	2012	0.014718	Combined IMF and FAO Questionaire. Official country publications.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	NOTAP	0.274252	0.267904	0.199336	0.179828	0.197942	0.180672	0.147934	0.140231	0.195352	0.17	0.135719	0.122649	0.164658	0.351617		0.19366075	2014	0.351617	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	NOTAP	0.33033	0.349359	0.377816	0.416488	0.453674	0.382421	0.365883	0.451997	0.524971	0.553386	0.396838	0.324521	0.314296	0.491795		0.3818625	2014	0.491795	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	NOTAP	0.542175	0.523604	0.487131	0.521813	0.485461	0.441422	0.546349	0.682629	0.704166	0.735141	0.840635					0.840635	2011	0.840635	IMF data.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	NOTAP		0.163387	0.138774	0.139862	0.243231	0.147377	0.137399	0.135631	0.219034	0.260078	0.318832	0.316541	0.469753	0.257059	0.385903	0.3496176	2015	0.385903	Combined IMF and FAO Questionaire. Official country publications.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	NOTAP	0.392046	0.34223	0.384136	0.329295	0.290395	0.292804	0.313617	0.345164	0.408364	0.32991	0.324689	0.279497	0.253045	0.219441	0.217371	0.2588086	2015	0.217371	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	NOTAP					0.120105	0.117813	0.103553	0.093495	0.101162	0.105583	0.093739	0.154968				0.1243535	2012	0.154968	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	NOTAP				0.261368	0.306206												2005	0.306206	Combined IMF and FAO Questionaire. Official country publications.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	NOTAP			0.03946	0.126291	0.156508	0.210902	0.20338	0.207667	0.163059	0.107622	0.100267	0.096386	0.089002			0.0952183333333333	2013	0.089002	IMF data.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	NOTAP	1.893264	1.745411	1.90613	1.617408	1.445529	1.358566	1.476041	1.672045	1.413422	1.172078	1.296609	1.503953	1.29166	1.106447	0.954687	1.2306712	2015	0.954687	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	NOTAP									0.065317	0.058565	0.052942	0.053128	0.065764	0.21613		0.096991	2014	0.21613	IMF data.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	NOTAP								0.125613	0.170003	0.15937	0.120852	0.174137	0.116324	0.154274		0.14139675	2014	0.154274	IMF data.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	NOTAP								0.131464	0.133708	0.129191	0.13278	0.095626	0.094016	0.099911		0.10558325	2014	0.099911	IMF data.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	NOTAP	0.022563	0.028181	0.03195	0.089832	0.01244	0.153538	0.187207	0.316924	0.193591	0.13141	0.041139	0.050325	0.080641	0.021472	0.019868	0.042689	2015	0.019868	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	NOTAP	0.370901	0.228848	0.179356	0.39364	0.256957	0.320164	0.369626	0.32749	0.313153	0.438756	0.431586	0.347452	0.384934	0.550382		0.4285885	2014	0.550382	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	NOTAP									0.15359	0.150939	0.10463	0.11167	0.087474	0.100189		0.10099075	2014	0.100189	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	NOTAP	0.332065	0.27473	0.314162	0.246724	0.3315	0.299537	0.415801	0.541975	0.434028	0.475441	0.278672	0.407446	0.418764	0.379845	0.427856	0.3825166	2015	0.427856	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	NOTAP	0.577071	0.487198	0.712176	0.545027	0.826871	0.898894	0.716255	0.937942	0.814913	0.733079	0.614335	0.586508	0.456965	0.365858	0.381032	0.4809396	2015	0.381032	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	NOTAP	0.472342	0.457766	0.393436	0.430242	0.398066	0.39779	0.331628	0.298256	0.300114	0.271031	0.306116	0.239473	0.265215	0.267454		0.2695645	2014	0.267454	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	NOTAP									0.290651	0.321903	0.285777	0.063587	0.134245	0.069643	0.10479	0.1316084	2015	0.10479	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	NOTAP								1.352958	1.058179	0.471128	0.431047	0.469528	0.49464	0.44724	0.425495	0.45359	2015	0.425495	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	NOTAP				25.465983	14.040128												2005	14.040128	IMF data.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	NOTAP											0.637164	0.828262	0.654782			0.706736	2013	0.654782	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	NOTAP	0.221291	0.182248	0.172566	0.19405	0.15045	0.170405	0.09972	0.152308	0.179051	0.084544	0.321291	0.316858	0.43289	0.25151		0.33063725	2014	0.25151	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	NOTAP										0.120138	0.194885	0.140357				0.167621	2012	0.140357	Official country publications.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	NOTAP		13.477079	30.973907	29.877173													2004	29.877173	IMF data.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	NOTAP							0.360696	0.819463	0.381207	0.309838							2010	0.309838	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	NOTAP			0.227255	0.355634	0.215113	0.219298	0.245538	0.24797	0.15687	0.229872	0.180942	0.291518				0.23623	2012	0.291518	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	NOTAP						1.233923	1.866119	0.303284		0.671603	0.338268	0.319947	0.662346	0.687179	0.997405	0.601029	2015	0.997405	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	NOTAP																				
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	NOTAP	2.003048	3.300525	4.019306	3.791236	3.77718	3.590548	6.869388	5.477909	5.41839	6.690259	7.059768	8.415391	7.293607	7.16719	7.07976	7.4031432	2015	7.07976	FAO questionnaires.UNSD national account estimates	C
2017.Q2.G.01	AG_PRD_ORTIND	Agriculture orientation index for government expenditures (index)	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	NOTAP	0.946823	0.608359	0.673282	0.800719	1.244721	1.130929	0.997285	1.055228	1.522394	1.695642	1.316348	1.804981	1.295143			1.47215733333333	2013	1.295143	Combined IMF and FAO Questionaire. Official country publications.UNSD national account estimates	C
