series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	CON_USD	0.147287	0.088899	0.950236	1.814245	1.29918	0.770679	1.268095	3.649837	3.905239	4.053445	2.729459	2015	4.053445		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	CON_USD			0.128294	0.542036	0.227586	0.364219	0.642869	0.49909	0.792441	1.162479	0.6922196	2015	1.162479		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	CON_USD	0.182417	0.37229	2.102589	2.246933	3.150497	3.634443	3.01812	3.543155	2.524762	2.998334	3.1437628	2015	2.998334		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	CON_USD	0.511842	1.481017	2.192488	3.326118	3.112737	3.17163	3.320056	3.366113	5.022317	4.078483	3.7917198	2015	4.078483		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	CON_USD	0.901644	0.935968	3.523248	5.314143	3.621163	6.213561	6.110346	7.572498	5.682232	7.890418	6.693811	2015	7.890418		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	CON_USD	0.00947	0.016127	0.445739	0.46828	0.391956	0.245356	0.374331	0.471361	0.33997	0.876455	0.4614946	2015	0.876455		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	CON_USD	0.314615	0.941514	2.232589	3.174201	3.253945	4.000387	3.698502	3.287419	3.178245	3.183349	3.4695804	2015	3.183349		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	CON_USD	6.524397	6.604754	4.192791	10.013369	11.389982	10.968368	10.439837	13.209485	14.465604	10.988963	12.0144514	2015	10.988963		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	CON_USD	0.787996	0.634444	3.214285	3.121543	1.817267	1.39009	1.962385	4.291372	2.278743	2.56968	2.498454	2015	2.56968		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	CON_USD		0.152194	0.44754	0.572858	0.44687	0.870142	0.575912	0.856182	0.55401	0.842593	0.7397678	2015	0.842593		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	CON_USD		0.010622	0.305041	0.190699	0.072798	1.039329	0.855166	1.360594	0.726095	0.920052	0.9802472	2015	0.920052		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	CON_USD	0.011717	0.012451	0.142615	0.1214	0.228822	1.265411	0.951582	0.752738	0.763386	1.201463	0.986916	2015	1.201463		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	CON_USD	0.578684	0.487758	1.099324	1.472975	1.090343	0.932854	1.440808	3.097609	2.604924	2.920464	2.1993318	2015	2.920464		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	CON_USD	0.260008	0.527294	0.506268	1.18359	0.707511	2.203157	2.073164	3.252572	1.653936	1.977973	2.2321604	2015	1.977973		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	CON_USD	8.02855	2.091143	2.175474	7.514048	10.364886	11.863523	6.842478	3.100256	6.524824	3.712621	6.4087404	2015	3.712621		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	CON_USD	1.400931	1.268619	1.967458	2.481035	2.635422	2.550304	3.932781	4.326705	3.2904	3.704691	3.5609762	2015	3.704691		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	CON_USD	0.846019	1.113713	2.905283	3.561442	2.851478	1.999344	2.515475	3.862958	3.567773	3.442623	3.0776346	2015	3.442623		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	CON_USD	0.693737	0.866833	1.680573	1.668232	0.999581	0.245346	0.970749	1.399329	1.333087	1.251858	1.0400738	2015	1.251858		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	CON_USD	0.046523	0.047777	1.719216	1.873894	1.527027	0.666048	1.588098	2.498577	1.571255	1.982482	1.661292	2015	1.982482		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	CON_USD	12.203016	9.591928	16.691818	10.21034	5.098366	5.825405	8.75477	8.708895	7.719584	8.266609	7.8550526	2015	8.266609		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	CON_USD	3.637578	4.660626	4.763907	10.487627	10.8431	17.199041	12.347206	13.022504	14.261564	10.38902	13.443867	2015	10.38902		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	CON_USD	0.362531	0.285862	1.048009	1.211958	1.105962	1.7807	1.552563	2.663181	17.957646	19.841399	8.7590978	2015	19.841399		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	CON_USD	0.133987	0.148894	0.153918	0.523545	0.417272	0.424311	0.55309	0.667903	0.490686	0.712479	0.5696938	2015	0.712479		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	CON_USD							0.018768	0.021632	0.035886	0.05561	0.032974	2015	0.05561		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	CON_USD	2.77943	3.282818	6.179702	9.740812	5.422282	2.163745	6.13988	19.029846	19.140107	20.411266	13.3769688	2015	20.411266		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	CON_USD	2.007233	2.750758	5.680815	4.269487	2.802196	3.941262	2.847972	3.399809	2.23776	2.697678	3.0248962	2015	2.697678		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	CON_USD	0.00247	0.004678	0.097746	0.352096	0.589545							2010	0.589545		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	CON_USD	0.006196	0.315905	0.487573	0.680555	0.401186	0.96907	0.753174	1.2268	1.361548	1.312937	1.1247058	2015	1.312937		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	CON_USD		0.334455	0.035324	0.427049	0.319586	0.415568	0.010391	0.312993	0.420286	0.671343	0.3661162	2015	0.671343		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	CON_USD	1.513175	1.00442	1.968669	7.810195	8.378717	9.721666	7.370249	7.247259	5.539085	6.55475	7.2866018	2015	6.55475		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	CON_USD	2.668388	1.483954	2.746225	5.108585	4.193139	3.792156	3.259619	3.988868	3.672313	3.166315	3.5758542	2015	3.166315		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	CON_USD	0.259511	0.956321	0.91968	1.389538	0.666399	0.682289	0.654473	0.856962	0.580353	0.838173	0.72245	2015	0.838173		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	CON_USD	1.121776	2.001145	1.504096	1.681655	17.950808	0.656191	1.15511	1.339577	0.861984	1.237113	1.049995	2015	1.237113		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	CON_USD	1.233366	1.191228	1.091188	2.943068	1.432273	3.303597	3.402107	4.681479	3.735245	5.261186	4.0767228	2015	5.261186		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	CON_USD	0.280303	0.14538	0.184224	0.615915	0.219003	0.361858	0.139743	0.384437	0.172197	0.136857	0.2390184	2015	0.136857		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	CON_USD	1.220158	0.575699	0.700609	0.647439	0.242421	0.081315	0.06712	0.121763	0.125082	0.183213	0.1156986	2015	0.183213		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	CON_USD	0.275072	0.071034	0.168363	0.276397	0.213036	0.258692	0.233305	0.203309	0.179511	0.10025	0.1950134	2015	0.10025		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	CON_USD	0.195606	0.125959	0.813424	0.064457	0.032032	0.048115	0.102134	0.17604	0.201211	0.104277	0.1263554	2015	0.104277		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	CON_USD	2.311994	2.147616	3.61275	8.555043	13.299481	10.231675	13.239773	14.687282	15.149704	14.623162	13.5863192	2015	14.623162		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	CON_USD	0.109202	0.37544	0.53605	1.090473	0.707425	0.860183	0.616286	0.564688	0.564954	0.948588	0.7109398	2015	0.948588		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	CON_USD	19.019812	15.704796	13.542004	17.995484	15.080673	17.096072	16.948742	27.368648	21.653135	27.424035	22.0981264	2015	27.424035		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	CON_USD	0.084246	0.349662	0.647978	1.085916	0.651647	0.889796	0.694521	1.047375	0.844836	0.924202	0.880146	2015	0.924202		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	CON_USD	0.62665	2.226556	5.395114	5.146029	2.474475	2.581651	2.82105	3.631098	3.234857	3.662053	3.1861418	2015	3.662053		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	CON_USD	8.772346	10.29923	4.57759	17.143239	22.035203	15.569225	17.859382	20.261492	19.118825	14.22067	17.4059188	2015	14.22067		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	CON_USD	0.864547	0.829312	1.163665	0.955238	0.798803	0.632123	0.688164	0.667809	0.525994	0.432794	0.5893768	2015	0.432794		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	CON_USD	2.835669	2.192173	2.288106	2.74248	3.86632	4.217452	5.844445	6.796256	6.347691	7.91624	6.2244168	2015	7.91624		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	CON_USD	0.829256	1.244526	2.279149	4.497826	19.540636	2.429516	1.67324	3.278191	3.240646	3.853818	2.8950822	2015	3.853818		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	CON_USD			0.01106	0.012666	0.03917	0.016186	0.167869	0.247232			0.143762333333333	2013	0.247232		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	CON_USD							0.008485				0.008485	2012	0.008485		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	CON_USD	0.013384		0.074477	0.323273	0.161507	0.11147	0.325117	0.231105	0.458542	0.456456	0.316538	2015	0.456456		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	CON_USD			0.062199	0.125024	0.078249	0.075777	0.245636	0.139558	0.217275	0.439715	0.2235922	2015	0.439715		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	CON_USD	0.758986	0.981682	1.27824	1.142142	0.957125	0.662288	1.874712	1.13678	0.779173	0.471246	0.9848398	2015	0.471246		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	CON_USD	0.00533	0.004112										2007	0.004112		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	CON_USD	1.741038	2.028064	2.1841	3.593253	3.720025	1.224047	1.471282	4.846751	4.493111	5.921712	3.5913806	2015	5.921712		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	CON_USD	1.448953	0.972302	1.885364	3.223658	2.862273	2.610104	2.855674	5.754661	6.38089	5.147045	4.5496748	2015	5.147045		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	CON_USD	0.137092	0.172725	0.302303	0.429973	0.276516	0.616511	0.624684	1.063959	0.61123	0.89843	0.7629628	2015	0.89843		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	CON_USD	0.062673	0.155392	0.090255	0.107585	0.091992	0.944334	0.831869	1.167358	0.710181	0.895778	0.909904	2015	0.895778		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	CON_USD	24.711474	22.969116	12.046481	32.839926	46.98582	47.13941	51.585015	62.278123	60.345506	44.379804	53.1455716	2015	44.379804		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	CON_USD		0.044253		0.052976		0.05383	0.254583	0.29944	0.199276	0.303559	0.2221376	2015	0.303559		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	CON_USD	0.360916	0.806678	1.863095	2.564046	5.998068	6.935525	7.200975	8.833172	8.244796	8.479811	7.9388558	2015	8.479811		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	CON_USD	0.121938	0.049733	0.196238	2.268896	0.908171	0.924951	1.309542	1.49853	1.604113	3.309679	1.729363	2015	3.309679		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	CON_USD						0.167248	0.349934	0.963	0.353272	0.493341	0.465359	2015	0.493341		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	CON_USD		0.018317		0.033292	0.008814		0.028035	0.377665	0.488485	0.64446	0.38466125	2015	0.64446		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	CON_USD		0.091647	0.191645	0.128675	0.05981	0.861262	0.606921	1.119995	0.612986	1.061813	0.8525954	2015	1.061813		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	CON_USD															
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	CON_USD	0.791842	0.666306	1.704175	2.510952	2.721378	2.872772	2.657027	3.278435	4.946896	8.453006	4.4416272	2015	8.453006		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	CON_USD	0.00453	0.0018	0.304466	0.396734	0.757832	1.516511	1.685083	1.813755	1.834512	1.884116	1.7467954	2015	1.884116		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	CON_USD	0.471495	0.822037	3.576918	9.428716	16.892666	19.956723	14.794617	15.139881	16.121806	4.787515	14.1601084	2015	4.787515		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	CON_USD	0.846352	0.668698	1.250307	1.742483	1.290528	0.743752	1.311106	1.972457	1.614471	1.655023	1.4593618	2015	1.655023		
2017.Q2.G.01	DC_TOF_SCHIPSL	Total official flows for scholarships, by recipient	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	CON_USD	0.219806	0.149931	0.103657	0.079929	0.20319		0.017782		0.025013		0.0213975	2014	0.025013		
