geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
108	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	29.89080992	-3.366387428	20	BDI	Burundi	1	Float			G
112	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	28.04940161	53.54193075	30	BLR	Belarus					
116	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	104.922836	12.71163737	121	KHM	Cambodia	0	Float			G
120	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	12.7419827	5.692387031	47	CMR	Cameroon	1	Float			G
124	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-101.6575058	57.72360191	41	CAN	Canada					
132	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-23.63544151	15.07791834	53	CPV	Cabo Verde	1	Float			G
136	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-81.16740559	19.32266656	58	CYM	Cayman Islands					
140	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	20.93559492	7.003720791	40	CAF	Central African Republic	1	Float			G
144	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	80.70489654	7.614693343	132	LKA	Sri Lanka	0	Float			G
148	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	18.66618401	15.36279341	222	TCD	Chad	0	Float			G
152	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-71.23029019	-35.2652885	44	CHL	Chile					
156	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	104.1403375	32.30955217	45	CHN	China	1	Float			G
162	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	105.6426067	-10.4882473	57	CXR	Christmas Island					
166	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands					
170	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-73.07446751	3.888209046	51	COL	Colombia	0	Float			G
174	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	43.34234565	-11.66121732	52	COM	Comoros	1	Float			G
175	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	45.14015057	-12.82217691	160	MYT	Mayotte					
178	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	15.22052612	-0.840544119	49	COG	Congo	0	Float			G
180	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo	1	Float			G
184	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-159.7711391	-21.22696458	50	COK	Cook Islands	1	Float			G
188	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-84.19712782	9.970998683	54	CRI	Costa Rica	1	Float			G
191	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	17.95874553	45.45172212	101	HRV	Croatia	1	Float			G
192	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-79.54460144	22.10030366	55	CUB	Cuba					
196	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	33.22285964	35.05659437	59	CYP	Cyprus					
203	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	15.33151382	49.73913871	60	CZE	Czechia	1	Float			G
204	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	2.339933594	9.65401646	22	BEN	Benin	1	Float			G
208	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	9.326571283	56.03829721	64	DNK	Denmark	1	Float			G
212	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-61.3493756	15.43391378	63	DMA	Dominica	0	Float			G
214	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-70.49847576	18.89832088	65	DOM	Dominican Republic	1	Float			G
218	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-78.37005241	-1.447785891	67	ECU	Ecuador					
222	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-88.86862995	13.73603564	206	SLV	El Salvador	1	Float			G
226	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	10.46535826	1.565792376	90	GNQ	Equatorial Guinea	1	Float			G
231	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	39.63505296	8.631223181	73	ETH	Ethiopia	1	Float			G
232	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	38.11074289	16.12894644	69	ERI	Eritrea	0	Float			G
233	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	25.84093481	58.68487172	72	EST	Estonia	1	Float			G
234	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-7.122044325	62.21228119	78	FRO	Faroe Islands	0	Float			G
238	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)					
239	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands					
242	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	177.9660884	-17.83301566	75	FJI	Fiji	0	Float			G
246	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	23.308447	61.91586738	74	FIN	Finland	1	Float			G
248	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	19.80945969	60.1544901	5	ALA	Åland Islands					
250	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	2.457288129	46.62660861	77	FRA	France	1	Float			G
254	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-53.23619089	3.922673437	95	GUF	French Guiana					
258	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-149.4052367	-17.67709294	191	PYF	French Polynesia					
260	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	69.64849091	-49.6068576	14	ATF	French Southern Territories					
262	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	42.18274707	11.56004161	62	DJI	Djibouti	0	Float			G
266	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	11.78727747	-0.60687619	80	GAB	Gabon	0	Float			G
268	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	43.3713615	42.04813028	82	GEO	Georgia	0	Float			G
270	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-15.39944785	13.45295927	88	GMB	Gambia	0	Float			G
275	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	35.25694122	31.94347933	189	PSE	State of Palestine	1	Float			G
276	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	10.3806066	51.08862743	61	DEU	Germany	1	Float			G
288	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-1.205623522	7.964825185	84	GHA	Ghana	1	Float			G
292	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-5.347561686	36.13895036	85	GIB	Gibraltar					
296	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-157.5643005	1.768837732	122	KIR	Kiribati	0	Float			G
300	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	22.58307827	39.47301873	91	GRC	Greece					
304	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-41.39371316	74.75625681	93	GRL	Greenland					
308	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-61.68248568	12.11238395	92	GRD	Grenada	0	Float			G
312	2016	ANNUAL	NUMBER	1	2017.Q2.G.01	SG_STT_NSDSIMPL	Number of countries with national statistical plans that are under implementation	-61.64762115	16.14416917	87	GLP	Guadeloupe					
