series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	IT_NET_BD256KL2M	Fixed Internet broadband Subscriptions per 100 inhabitants	116	104.922836	12.71163737	KHM	Cambodia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP												0.009587257405869	0.009587257405869	2015	0.009587257405869	Telecommunication Regulator of Cambodia (TRC)	
2017.Q2.G.01	IT_NET_BD256KL2M	Fixed Internet broadband Subscriptions per 100 inhabitants	120	12.7419827	5.692387031	CMR	Cameroon	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP																	
2017.Q2.G.01	IT_NET_BD256KL2M	Fixed Internet broadband Subscriptions per 100 inhabitants	124	-101.6575058	57.72360191	CAN	Canada	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP						3.96753519978806	2.04147307174772	1.24355511259847	1.07182167690674	1.03875014126661	0.864186674230224	0.487855424630337	0.941233805926475	2015	0.487855424630337	Canadian Radio-television and Telecommunications Commission	
2017.Q2.G.01	IT_NET_BD256KL2M	Fixed Internet broadband Subscriptions per 100 inhabitants	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									1.43365405814309		1.37777804251872	1.20712550288699	1.33951920118293	2015	1.20712550288699	Agencia Nacional das Comunicaçoes	
2017.Q2.G.01	IT_NET_BD256KL2M	Fixed Internet broadband Subscriptions per 100 inhabitants	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP											10.8482760949583	8.88321910384045	9.86574759939937	2015	8.88321910384045	Information and Communications Technology Authority	
2017.Q2.G.01	IT_NET_BD256KL2M	Fixed Internet broadband Subscriptions per 100 inhabitants	140	20.93559492	7.003720791	CAF	Central African Republic	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP																	
2017.Q2.G.01	IT_NET_BD256KL2M	Fixed Internet broadband Subscriptions per 100 inhabitants	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP									0.4939449758009			0.186962314457046	0.340453645128973	2015	0.186962314457046		
2017.Q2.G.01	IT_NET_BD256KL2M	Fixed Internet broadband Subscriptions per 100 inhabitants	148	18.66618401	15.36279341	TCD	Chad	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP																	
2017.Q2.G.01	IT_NET_BD256KL2M	Fixed Internet broadband Subscriptions per 100 inhabitants	152	-71.23029019	-35.2652885	CHL	Chile	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP						7.49100341701542	5.55386466838787	4.20522948070044	3.46403918186589	3.34240499331771	1.16193945255103	0.845316201204839	2.60378586192798	2015	0.845316201204839	Subsecretaría de Telecomunicaciones	
2017.Q2.G.01	IT_NET_BD256KL2M	Fixed Internet broadband Subscriptions per 100 inhabitants	156	104.1403375	32.30955217	CHN	China	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP								1.21992899507563	0.723931018017003		0.398985829535765	0.150550097043628	0.623348984918008	2015	0.150550097043628	Ministry of Industry and Information Technology	
