series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2005	2010	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	PERCENT	62	62	2010	62	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	PERCENT	100	100	2010	100	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	PERCENT	25	38	2010	38	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	PERCENT	48	47	2010	47	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	PERCENT	1	1	2010	1	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	PERCENT	0	0	2010	0	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	PERCENT	3	3	2010	3	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	PERCENT	69	69	2010	69	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	PERCENT	1	1	2010	1	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	PERCENT	65	65	2010	65	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	PERCENT	42	43	2010	43	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	PERCENT		27	2010	27	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTMGT	Proportion of forest area with a long-term management plan	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	PERCENT						
