series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	56	4.660976456	50.64104975	BEL	Belgium	1	ANNUAL	HECTARES	26.3	26.3	2015	26.3	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	60	-64.78155012	32.27881922	BMU	Bermuda	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	64	90.45098484	27.39598568	BTN	Bhutan	1	ANNUAL	HECTARES	880.646	887.415	2015	887.415	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	HECTARES	10680	10680	2015	10680	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	HECTARES	11351	10840	2015	10840	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	HECTARES	204737	206227	2015	206227	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	HECTARES	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	HECTARES	19	19	2015	19	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	HECTARES	572		2010	572	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	HECTARES	2081	4466	2015	4466	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	HECTARES	139.61	155.61	2015	155.61	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	HECTARES	1208	1369.3	2015	1369.3	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	HECTARES	3092	3092	2015	3092	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	HECTARES	9105	9105	2015	9105	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	HECTARES	23924	23924	2015	23924	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	HECTARES	3.456	3.456	2015	3.456	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	HECTARES	247	247	2015	247	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	HECTARES	3992	3697	2015	3697	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	HECTARES	27021.3	28097	2015	28097	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	HECTARES	9909.75	10523.3	2015	10523.3	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	HECTARES	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	HECTARES		1.83	2015	1.83	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	HECTARES	986	986	2015	986	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	HECTARES	16297	24297	2015	24297	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	HECTARES		1354.5	2015	1354.5	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	HECTARES	54	54	2015	54	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	HECTARES	576	648	2015	648	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	HECTARES	16.835	16.835	2015	16.835	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	HECTARES	734	743	2015	743	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	HECTARES	2522	2522	2015	2522	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	HECTARES	36	36	2015	36	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	HECTARES	3219.422	3254.08	2015	3254.08	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	HECTARES	32	32	2015	32	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	HECTARES	274	274	2015	274	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	HECTARES	55	55	2015	55	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	HECTARES	228	239	2015	239	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	HECTARES	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	HECTARES	56	56	2015	56	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	HECTARES	3928.816	3928.816	2015	3928.816	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	HECTARES	488		2010	488	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	HECTARES	2418	2341	2015	2341	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	HECTARES	7	7	2015	7	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	HECTARES	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	HECTARES	3434	3857	2015	3857	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	HECTARES	273.7	273.7	2015	273.7	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	HECTARES	43	43.8	2015	43.8	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	HECTARES	3306	3306	2015	3306	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	HECTARES	130	130	2015	130	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	HECTARES	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	HECTARES	164	164	2015	164	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	HECTARES	2.32	2.32	2015	2.32	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	HECTARES	14.4	23.5	2015	23.5	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	HECTARES	1936	1840	2015	1840	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	HECTARES	242	242	2015	242	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	HECTARES	1880	1880	2015	1880	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	HECTARES	4	4	2015	4	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	HECTARES	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	HECTARES	2335	2335	2015	2335	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	HECTARES	872	875	2015	875	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	HECTARES	0.6	0.6	2015	0.6	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	356	79.3608464	22.34642074	IND	India	1	ANNUAL	HECTARES	16122	16122	2015	16122	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	HECTARES	32211.2	32211	2015	32211	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	HECTARES	1069	1069	2015	1069	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	HECTARES	6.5	6.5	2015	6.5	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	HECTARES	28	36	2015	36	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	HECTARES	3265	3265	2015	3265	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	HECTARES	808	808	2015	808	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	HECTARES	118.6	118.6	2015	118.6	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	HECTARES	4110		2010	4110	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	HECTARES	34.6	34.6	2015	34.6	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	HECTARES	522	583	2015	583	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	HECTARES	1129	1129	2015	1129	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	HECTARES	706	699	2015	699	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	HECTARES	78.25	78.25	2015	78.25	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	HECTARES	3.5	3.5	2015	3.5	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	HECTARES	1	1	2015	1	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	HECTARES	587.2	600.9	2015	600.9	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	HECTARES	198	198	2015	198	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	HECTARES	4.14	4.14	2015	4.14	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	HECTARES	454	460	2015	460	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	HECTARES	4752	4913	2015	4913	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	HECTARES	757	757	2015	757	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	HECTARES	4867	5041	2015	5041	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	HECTARES						
2017.Q2.G.01	AG_LND_FRSTPRCTN	Forest area within legally established protected areas	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	HECTARES	3900	2953.438	2015	2953.438	Official submission of country data to FAO Global Forest Resources Assessment	C
