series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2016	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	KMSQ	365755.7	2016	365755.7	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	KMSQ	98279.5	2016	98279.5	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	KMSQ	100469.8	2016	100469.8	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	KMSQ	28749.2	2016	28749.2	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	KMSQ	270774.2	2016	270774.2	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	KMSQ	1079901.1	2016	1079901.1	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	KMSQ	94238	2016	94238	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	KMSQ	310365.4	2016	310365.4	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	KMSQ					
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	KMSQ	36346.4	2016	36346.4	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	KMSQ	266720.4	2016	266720.4	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	KMSQ	549091.6	2016	549091.6	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_TOTL	Coverage of protected areas in relation to marine areas	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	KMSQ	1445886.7	2016	1445886.7	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
