series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	CON_USD											0.23	6.83	0.16	0.35	0.99	1.4	1.946	2015	1.4		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	CON_USD	5786.24	1089.34	1264.5	3700.25	4738.76	11476.45	11983.59	14878.51	21150.21	5142.77	19400.94	10155.88	13399.98	7038.99	15105.91	-75.32	9125.088	2015	-75.32		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	CON_USD													14.52	24.26	30.11	16.2	21.2725	2015	16.2		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	CON_USD						4.36	14.19	21	21.75	23.24	30.41	18.05	9.28	3.28	0.2	0.58	6.278	2015	0.58		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	CON_USD	6.36	14.94	31.31	80.36	63.58	64.42	77.7	80.95	117.14	101.02	79.36	76.92	66.42	57.04	28.19	134.52	72.618	2015	134.52		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	CON_USD	1503.04	2028.15	971.59	1179.06	1740.33	1382.66	1841.04	3775.88	4053.38	2510.32	3853.78	1798.56	1685.08	3388.79	3271.44	2122.23	2453.22	2015	2122.23		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	CON_USD	0.22	0.23	0.2	0.45	0.59	1.9	1.94	2.61	5.86	3.61	4.91	7.27	8.6	11.44	14.97	15.05	11.466	2015	15.05		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	CON_USD	928.62	1161.01	-400.95	-306.27	1046.34	1320.1	1007.81	1731.87	-706.69	2668.39	3804.16	435.2	985.73	366.48	2229.79	-686.09	666.222	2015	-686.09		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	CON_USD	4281.39	14724.87	2858.28	4895.84	9693.03	12956.91	19647.47	39501.01	36402.36	33005.37	30338.47	29713.33	25479.05	5984.88	15115.48	-2647.8	14728.988	2015	-2647.8		
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_TRF_TOTDL	Total assistance for development, by donor countries (millions of current United States dollars)	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	CON_USD																					
