series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	CON_USD	4820.7	4819.3	4649.9	4519.1	4286.7	5114.8	5267.6	5400.7	5619	5327.3	5492.9	5213.9	4841.4	4552	4663.3	5725.5	4975.8	4951.6	2016	4975.8		
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	CON_USD	244.3	249.4	245.5	262.1	284.3	336.9	337.7	353.3	393	383.1	357.4	392.9	406.9	397.7	426.4	441.7	430.5	420.64	2016	430.5		
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	CON_USD	2249.4	2409.9	2743.2	2848.9	2756.2	3078.2	2971.1	3338.8	3158.6	3734.5	3634.4	3433.8	3444.9	3987.6	3882.9	4277.7	4609.9	4040.6	2016	4609.9		
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	CON_USD	47.2	53	20.7	37.3	144.6	217.6	300.4	312.5	273	336.7	323.6	340.4	368.2	412.7	380.3	440.9	628.9	446.2	2016	628.9		
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	CON_USD	442.9	435.9	477.7	381.6	1093.4	386.9	390.2	412.5	507.1	429.5	568	591.7	527.3	419.7	367.3	308	335.5	391.56	2016	335.5		
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	CON_USD	13.6	19.2	13.9	24.2	37.5	71.2	64.1	64.3	75	62.2	63.6	69.6	68.9	71.6	69.4	84.9	107.7	80.5	2016	107.7		
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	CON_USD						36.7	45.1	48.8	55.4	58.5	51.1	51.6	51.8	52.3	52	63.3	79.3	59.74	2016	79.3		
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	CON_USD	1944.8	2795.4	2514.9	2312.3	2514.2	2988.8	3596.3	4300.8	5339.3	5289.2	5016.9	3351.2	1768.6	1966.5	1577	1396.7	4082.2	2158.2	2016	4082.2		
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	CON_USD	2517.4	2567.8	2870.2	2797.6	2868.4	3575	4078.7	3988.3	4159.4	4461.2	4152	4569.8	4415.4	4675.2	5176.6	7089.3	4884.1	5248.12	2016	4884.1		
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	CON_USD	1696.9	1712.4	1639.1	1941.6	2126.3	2426.2	2225.4	2131.5	2314.5	2579.6	2464	2775.5	2941.2	3047.3	3331	3529.3	3678.9	3305.54	2016	3678.9		
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	CON_USD	6084.3	6427.6	6517.3	7428.9	8158.1	10915.7	12114.9	8587.5	10786.4	12073.2	13912.3	13923.4	13932	17825.5	17990.7	18544.9	20095.1	17677.64	2016	20095.1		
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	CON_USD	13372.3	15010.8	17190.7	20696.6	24321.2	33404.3	27300.8	24620.9	29300.9	31714.1	32227.8	32970.6	32046.2	32168.9	33451.5	30985.5	33160.1	32362.44	2016	33160.1		
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	CON_USD																						
2017.Q2.G.01	DC_ODA_TOTL	Net official development assistance (ODA) from OECD-DAC countries, by donor	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	CON_USD																						
