series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	T_PER_HA	323.2632	323.6842	2015	323.6842	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	T_PER_HA	88.0385	92.859	2015	92.859	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	T_PER_HA	92.2481	94.7154	2015	94.7154	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	T_PER_HA	166.996	166.7754	2015	166.7754	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	T_PER_HA	116.7799	122.0131	2015	122.0131	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	T_PER_HA	62.7105	62.3876	2015	62.3876	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	T_PER_HA	232.2756	232.3023	2015	232.3023	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	T_PER_HA	64.6008		2010	64.6008	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	T_PER_HA	95.1933	95.4362	2015	95.4362	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	T_PER_HA	220.649	219.982	2015	219.982	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	T_PER_HA	62.4441	61.7585	2015	61.7585	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	T_PER_HA	91.5033	91.4872	2015	91.4872	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	T_PER_HA	138.4696	140.2481	2015	140.2481	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	T_PER_HA	51.121	52.5405	2015	52.5405	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	T_PER_HA	263.6365	263.6554	2015	263.6554	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	T_PER_HA	65.641	64.3243	2015	64.3243	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	T_PER_HA	263.2636	263.2757	2015	263.2757	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	T_PER_HA	218.633	218.6357	2015	218.6357	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	T_PER_HA	156.6219	134.0711	2015	134.0711	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	T_PER_HA	212.5573	216.7794	2015	216.7794	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	T_PER_HA	164.2906	160.3438	2015	160.3438	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	T_PER_HA	29.9582	33.6132	2015	33.6132	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	T_PER_HA	235.7922	246.3067	2015	246.3067	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	T_PER_HA	98.7722	98.7706	2015	98.7706	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	T_PER_HA	109.0104	111.0748	2015	111.0748	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	T_PER_HA	122.8398	122.8442	2015	122.8442	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	T_PER_HA	189.7513	189.8454	2015	189.8454	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	T_PER_HA	213.9606	213.9031	2015	213.9031	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	T_PER_HA	29.8471		2010	29.8471	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	T_PER_HA	118.2453	119.7581	2015	119.7581	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	T_PER_HA	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	T_PER_HA	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	T_PER_HA						
2017.Q2.G.01	AG_LND_FRSTBIOPHA	Above-ground biomass in forest per hectare	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	T_PER_HA	53.6952	53.6952	2015	53.6952	Official submission of country data to FAO Global Forest Resources Assessment	C
