series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	PERCENT		4.69137327826	4.70999993675	3.61699153053	4.6663565458	5.04965398695	5.42160941501	3.1321839016	2.20195721992	4.35902414668	6.10074715611	4.46845505903	4.94732234851	5.63868611986	6.32886770953	4.9005458101	6.90268481134	6.94889285573	7.21056991819	8.02403978543	7.49073987522	8.41042834544	8.28792181062	7.75226566193	6.90831886689	7.15748087198	7.703283111372	2015	7.15748087198		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	PERCENT	4.75507158109	10.12301764378	14.42602340857	4.18900058904	8.64208438284	14.72934842979	10.32360344577	12.56337568546	12.92931113191	17.99296878273	9.227154007	15.82974715044	14.98572829755	10.93038743329	5.59413034296	3.40857501275												2005	3.40857501275		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	PERCENT								6.00762054921	23.25544794189	15.03919239905	12.21236248262	7.2402872477	9.16582597062	10.32090528867	11.83823510252	6.87752085718	8.83438982783	4.37596235685	4.77019799232	6.84979901845	6.29375336345	13.94534357866	7.50791381701	9.3524634595	5.87481409797	8.15395768466	8.96689852756	2015	8.15395768466		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	PERCENT	21.78548059028	13.21973637472	12.36009679918	11.13712344562	13.38809588689	15.08312311759	12.05787341096	11.28969503123	12.39335494144	14.95690345888	10.97675263903	12.77239853791	20.11266498021	10.08437330717	7.8885181585	11.93132086375	11.40179885231	11.47386288962	9.22293133288	8.44284812436	8.78807978276	9.03264772679	8.58792590627	8.86767107762	14.21373441436	13.52855237809	10.846106300626	2015	13.52855237809		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	PERCENT	36.45120151771	25.58148217286	25.88145383453	23.1956575992	24.33142815801	23.26769037919	25.07415871565	30.37520963924	22.12211653066	21.08454106443	23.79571847769	19.33617036356	17.07991636425	13.84665856725	15.62857003449	14.67209781216	12.16278749823	3.76248239181	5.06956293748	4.15381157283	3.9255622682	3.16987699135	3.76343761339	4.52247130434	6.71904093046	11.5438753643	5.943740440768	2015	11.5438753643		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	PERCENT	3.94874476987	3.60623939819	5.94227241665	6.80592029863	6.24245092748	5.80442103445	5.53573369565	4.81814665842	5.7108591365	4.3346437019	5.63766537662	7.96798024541	15.48507775496	16.53854082041	13.54308076111	5.81391908742	8.39132995648	8.26770734775	9.51208194731	12.10115743846	14.21008326641	12.85205449945	7.32874609272	16.62488410702	10.45680637626	11.21890614732	11.696279444554	2015	11.21890614732		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	PERCENT	13.59575673634	17.02732926342	25.60168802115	13.85753345805	11.95167012807	10.80257839721	11.35672225944	9.28405992463	8.23092616399	8.6243567753	7.54103589567	8.24952449457	8.88030098573	9.56725087025	7.62284060136	5.71763241286	5.89710786998	6.58877718329	4.90441419743	5.39080138087	4.91348047615	6.74089473403	4.21694426029	6.60709923912	4.20900450504	4.49287096003	5.253362739702	2015	4.49287096003		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	PERCENT	19.68999251132	15.64274755104	12.09144409235	10.65140728805	13.9869639286	24.11748125441	14.50297100363	19.73859824209	15.49593697016	17.55424679574	15.39088506745	12.82028113652	13.90484137685	11.30606665409	10.68335277529	13.80522919462	12.43446215218	11.78635915567	8.66847224901	6.07656809551	3.94004299432	8.40466551414	8.56616076905	3.76885710733	4.38511950135	2.74188610489	5.573337799352	2015	2.74188610489		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	PERCENT			18.66162292992	17.18833683228	16.32382831938	16.90046853926	14.26339779006	17.18623535676	18.99098073606	10.41666666667	11.81800237213	9.51571353488	8.99707946856	8.11996540095	7.05672407808	6.63140932109	5.98791709685	4.12244779453	1.93059494077	1.68138639385	2.29933546992	2.26944416803	1.85326741946	2.23941461769	3.32576625462	2.8011232622	2.4978031444	2015	2.8011232622		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	PERCENT	9.86611265005	10.50225484128	3.16563330381	2.65520453968	4.65442603374	53.87970472032	15.07567849687	9.33526773938	8.26413660637	9.25366110756	8.29382568989	8.27512348009	11.42897255246	17.42835922941	10.90712648655	17.9923134242	8.11201067709	12.67820346545	7.46381763742	3.49525451071	1.59881544027	0.39355192254	0.72463604023	1.81977510563	2.41859517136	3.54277727572	1.779867103096	2015	3.54277727572		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	PERCENT	34.37077478162	28.05211294296	33.6140382697	29.30005644706	32.93391329776	31.52876252174	27.40077664027	20.44689130627	12.57373737374	10.64831261101	8.46614624577	4.82657114099	5.23962025491	5.35226641063	6.36656000389	6.35076010197	2.23169318418	3.06370761622	1.84269184597	3.80819158062	1.44353760554	2.08914881546	1.45401996454	1.85861380749	2.91513358299	3.66446512232	2.39627625856	2015	3.66446512232		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	PERCENT																6.92475698348	2.96328082165	2.40139608786	7.69104137065	6.26396245937	3.86373297861	7.47853893058	7.6365853865	10.1151033199			8.41007587899333	2013	10.1151033199		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	356	79.3608464	22.34642074	IND	India	1	ANNUAL	PERCENT	27.16493911437	26.76184822611	25.43842946689	25.19740772021	29.72217174571	30.54460157287	25.41184345122	24.54037447989	22.49060688425	15.58986895585	15.3785095254	12.78735970128	16.09367757718	20.4370373765	7.72063393653	9.68672354139	3.04097713133	4.08676517228	4.67088755806	2.42993222054	1.74480785061	1.76108751803	1.67074257737	2.54630470841	3.22696269589	3.08598054748	2.458215609436	2015	3.08598054748		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	PERCENT	25.62192633989	23.76187750944	21.95294829628	21.44819685532	19.08457280542	17.50035221007	20.25847888684	13.70105846929	12.88879741409	16.67703111073	11.22622590533	13.77837429439	13.71854331472	12.81831561137	14.40923726243	9.94050545316	15.80843216584	8.59368739858	6.15018397228	7.75852415168	5.273468276	4.46249350223	4.63606816248	4.78418211395	6.52151951953	8.23337258125	5.727527175888	2015	8.23337258125		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	PERCENT	1.25201762638	1.14994882816	1.37866177465	2.95763396324	13.29582292395	27.12597955265	25.9817304857	30.10871300963	16.80786605905	16.27736210817	9.12863827951	3.56562202606	4.75323817173	4.6163279418	4.51915506958	4.26049214887	3.16152673695	3.08451791159	2.44259279881	2.07025210533	1.75311688444	1.21507043279	0.30801764932	0.39665870683	0.47547406528	0.7947690024	0.637997971324	2015	0.7947690024		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	PERCENT	19.06148387292	22.35290395797	18.71296672839	19.37429774078	22.05395173562	19.11349854338	17.42039499876	12.06404761996	16.48526609083	18.5757044042	15.84814828965	8.0110152134	0.0337221366	4.35160325816	2.51829317879	1.40958394799	0.78636997369	2.54001385537	2.78081620866	2.56493219255	2.31603234393	0.82370366686	1.95636282186	3.37723436354	4.03469774622	3.88179553148	2.814758825992	2015	3.88179553148		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	PERCENT	27.07459026971	29.76513231043	28.81171857983	20.90733722902	18.03581460674	17.81197570965	17.84229514821	16.36486677006	12.34857772379	14.98402547141	15.4248730696	19.45383236217	23.73232317364	21.82548189889	19.6155054303	20.9896219706	14.27261731304	18.77691297832	15.7510135757	29.26839558454	19.61749787021	27.2970507302	22.83564635035	22.81887277192	28.28885704414	27.17186868813	25.682459116948	2015	27.17186868813		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	PERCENT						3.52617240062	3.81603941504	4.42809980806	7.49794041017	12.00445247375	8.82008647469	4.88474144333	7.46232817526	3.11668000199	3.8487331755	3.98701666612	0.82333279272	1.35541465398	0.25194742414	0.37272567071	0.48977797011	0.21334815149	0.35152587536	0.59731064833	0.97099359158	1.55055515357	0.736746684066	2015	1.55055515357		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	PERCENT	22.1162150666	24.59403820448	24.45678007072	19.44012996611	17.37763423015	15.49102430194	24.98231594679	21.67831364442	21.29495924001	13.02799996475	14.34948188231	13.63226459769	11.45363527232	21.26461377263	10.33112442947	7.94090180039	7.09260284622	6.75315646689	19.44866615786	4.72684259238	4.68071239078	5.1576160928	5.06374163012	4.89484378326	6.99549545528	12.74647633496	6.971634659284	2015	12.74647633496		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	PERCENT	28.58104004208	26.2805112883	23.49983464419	12.82831744692	16.97792266723	20.72656438562	18.86783153578	12.93780343319	12.39567402731	13.04263132206	17.30219194086	12.43328002176	13.66327838863	14.47805263201	7.38661373863	9.45981451747	6.74892659155	5.91815859396	4.63207269655	4.82598349535	4.12695134081	4.01018674213	4.96541265508	5.56452100538	10.67060478205	6.40033249141	6.32221153521	2015	6.40033249141		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	PERCENT				0.40539997359	4.39365801818	13.22644758334	8.89304294154	6.206305488	8.90181455516	5.76939999994	9.8271155462	12.36653577046	11.24533118683	8.37857733989	6.55585091158	6.68319932767	5.118204926	3.42963979466	2.86427903033	3.59685286744	3.67096723465	3.36525964021	2.65221688949	2.46626563144	3.57511562528	5.01658128966	3.415087815216	2015	5.01658128966		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	PERCENT	8.59560229446	6.17574437182	4.77755511022	8.31460345332	4.94721040781	6.14406167189	6.54445462878	6.29113051471	6.23299595142	7.81679548778	7.93515956825	8.96823982019	9.38388039068	10.90490330165	9.95852564845	8.06053518898	4.90884636334	4.89263313408	5.15966037278	6.39443427749	4.00717245457	6.69262644897	5.48117258766	5.83816384262	6.38010355762	6.64130663901	6.206674615176	2015	6.64130663901		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	PERCENT													28.84616159926	23.36242936597	31.54436624437	20.75239921871	23.87117418615	21.48950612499	17.13077543314	19.57608046631	17.52366090899	19.6263773831	17.54544582576	15.48278020932	18.15428403495	17.53048318901	17.667874128428	2015	17.53048318901		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	PERCENT	4.15971397251	4.47387527601	5.18966657304	5.27360636109	5.36698644433	6.06393254471	5.56062667827	6.50330116076	8.51629703962	10.11955393398	7.47346934645	8.14646549774	7.72860423515	5.45581720157	3.6601436895	5.70187110082	3.04462900573	5.90437478649	2.23121185415	2.59627019636	2.06968405344	2.02223819668	2.34631812836	2.80243864279	3.07252701721	3.81618576767	2.811941550542	2015	3.81618576767		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	PERCENT															0.18700428565	0.18435987371	0.24081819147	0.03608652884	0.10999069934	0.10708015254	0.76506923834	0.86710968958	0.78367199636	0.78320287706	0.47745807758	6.20055534627	1.82239959737	2015	6.20055534627		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	PERCENT	44.35615947204	31.88181535162	18.35926402808	14.35689436951	9.55201665531	7.26342960611	9.77114812002	26.14087841792	20.63987608325	11.65733787198	7.07462951334	3.20780973902	6.63144308199	4.60975597145	5.42590153015	4.92202128466	3.13438020979	0.98666247039	1.11053791861	2.82141107611	1.94914558163	1.93096971493	1.7239306669	1.45655003394	2.75059910082	2.72530175774	2.117470254866	2015	2.72530175774		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	PERCENT	28.03259495991	24.10346274885	23.48616020754	22.20639880143	22.34413405807	24.40621699574	15.16937492926	13.89431327857	14.68051596099	13.79558169757	25.32101445774	19.90810406756	16.98930452255	20.01717391534	19.00173621912	18.51091296152	14.3316933452	1.80377021124	1.2225279478	1.26268416267	1.29155986409	1.43810752772	1.92526275825	1.19795343431	4.6256768201	6.08165505903	3.053731119882	2015	6.08165505903		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	PERCENT	10.58626696972	5.57807213602	7.32968344341	6.19580756626	6.01711266673	2.91419641119	4.34500828111	2.89323526407	2.51286180695	2.82630669804	2.7856524825	3.58003877913	4.96298386841	4.72974888951	3.56096890763	3.57817443183	1.90119788491	2.23297860364	1.05874510057	3.15467259069	1.23664458178	1.70678423668	1.74779662699	1.13093918702	1.42428854059	3.48933110023	1.899827938302	2015	3.48933110023		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	PERCENT	3.98694232862	3.63907688473	3.04596339751	3.73798389306	3.37538622912	3.31158715417	3.07046265098	6.90031270065	3.56046541468	3.779028383	3.99421076688	4.31367271305	4.1803155032	3.52042603644	4.03911754784	5.91907269357	3.73251286332	2.13201540896	2.67946577907	3.47569965659	3.03424525759	3.135358248	3.06340525728	2.38851151148	2.45392212855	2.22466705492	2.653172840046	2015	2.22466705492		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	PERCENT	14.65627305068	9.18268174473	11.93771505683	16.08131151739	21.14279503186	15.7939057782	20.75950909412	10.62360205571	11.49068322981	12.28281263651	12.7313149054	8.20036360447	8.07446665524	8.38727315989	8.48158341543	8.27556301886	6.28696471047	4.82762878564	3.71109137043	4.89556380544	4.41740677514	6.1666891855	4.23400437833	4.6160606264	6.08646901956	9.01197965309	6.023040572576	2015	9.01197965309		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	PERCENT	28.78146168065	18.82579179677	18.99419685604	29.23425898235	23.83900039825	22.05747170271	21.92608125729	22.93118185159	22	22.42424242424	16.21097579621	8.41624321782	7.13524411794	7.96868290359	4.46699735151	4.31426729927	1.82783382305	3.89423375836	4.46058966957	7.37765305939	2.9179368542	2.75896267626	2.55185652343	2.57966809421	9.42978307998	15.22717413101	6.509488900978	2015	15.22717413101		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	PERCENT	7.25635286383	7.0774395686	7.92412713238	5.44273453742	5.72959406075	5.98263343875	4.95176665036	6.81411950803	6.73065223152	5.61832072665	16.37838975494	4.71768979268	6.53170023583	5.1206671603	5.28951472494	5.28167503858	5.35716361221	2.54559818164	2.37236829978	2.26837934805	0.84988838899	1.34201404488	1.05325437806	0.69855548206	1.04405853191	1.00850104037	1.029276695456	2015	1.00850104037		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	PERCENT	18.38762625293	19.83557254126	28.70049605218	19.04204474538	17.72803896011	18.46282119729	26.59851560807	25.56566251294	14.24884161391	14.06058066312	16.39047309578	13.83506759523	10.92967520377	12.16852559875	12.10754186388	9.88268811944	14.28689809065	7.2319117959	6.93111927182	7.11521800998	6.09873632301	5.2377031199	9.28519499316	5.45731316307	4.47544212263	6.39443719519	6.17001811879	2015	6.39443719519		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	PERCENT			17.12461617196	5.94676515537	10.63113570741	10.09876784667	10.68121827411	9.93703172326	5.37615845902	4.23677347243	6.48587390263	7.11032323033	7.35896275682	33.83983040867	2.92841542524	2.69834684508	2.41286455005	2.12441599023	2.30079218394	4.0996005358	4.33645095823	1.76572287525	3.14962057314	4.96516166896	2.39735685978	1.57638663056	2.770849721538	2015	1.57638663056		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	PERCENT					2.05156476559	7.61484650002	7.73323218176	9.91513175585	19.75236215828	24.40574948665	15.62119349212	12.34932166951	13.73360826418	7.32915900286	8.38185368785	5.01498805764	5.4042614992	3.72861959992	2.89746232759	4.05995521836	2.97378980847	2.58661841368	2.65788170388	2.97395873064	2.69232848437	2.98616405692	2.779390277898	2015	2.98616405692		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	PERCENT																		8.16875549558	2.54667601422	3.09123074799	5.41041997039	9.2397063625	12.80255805314	16.54275088893	12.08201593837	23.97463562044	14.928333372676	2015	23.97463562044		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	PERCENT	27.89066107553	34.19735180912	52.06947053426	45.39416488575	46.52447987306	39.86045829126	33.643510902	30.46429873118	26.55876439105	27.36340572235	27.12492571134	25.2528517088	27.7327851997	29.63050501675	17.3587751151	13.80535891192	10.0972337838	9.72027479734	7.75564107897	7.00719935592	7.49229137275	6.7179186082	7.05131907741	8.25128286116	7.59424405836	7.48323623279	7.419600167584	2015	7.48323623279		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	PERCENT	17.2981987992	19.67543138866	20.58662613982	31.24488697524	30.13606474456	33.21343537415	24.83583194522	17.77651581338	40.98641698536	9.41654935085	2.45157785623	2.84539376478	5.39611277681	5.32995954487	3.30466224478	3.18946045498	0.84162799348	1.22201248187	2.52759330283	1.3883664322	1.67477187999	1.7117839795	1.8423423772	2.59591488536	3.43842373233	6.60413167842	3.238519330562	2015	6.60413167842		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	PERCENT	14.53382319603	11.17636032382	9.18342945947	8.61498104594	7.81451716656	7.68740021475	6.52610599882	6.93002697529	7.93767449705	7.99324929841	7.39422296845	7.70662007116	10.20068409981	10.04617150766	8.96970539604	8.18593084548	9.68729406117	8.61950756549	8.27382898095	9.97668294733	10.4139295706	8.99854912619	10.05135555567	8.58487923043	7.99345774422	7.89057513995	8.703763359292	2015	7.89057513995		
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	PERCENT																															
2017.Q2.G.01	DT_TDS_DECT	Debt service as a proportion of exports of goods and services	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	PERCENT	1.60079187824	1.1234706693	1.35952954635	1.38052241102	1.19359452059	1.06421058891	0.96495837246	0.82949082505	0.53225314461	1.36257090234	1.402102445	1.23160143822	1.4507900726	1.32895708407	1.57436318968	1.2408985872	1.9035794948	1.51594783721	1.23694266194	1.50150307337	1.40237500352	1.20616292627	1.2746101183	1.19656250604	1.11454446822	1.16674630302	1.19172526437	2015	1.16674630302		
