series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	CON_USD	637.840804	913.069245	1181.704707	1999.07714	1262.065153	1456.28135	1202.803372	3151.407391	1942.510588	2188.332731	2842.890008	2265.588818	2015	2842.890008		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	266	11.78727747	-0.60687619	GAB	Gabon	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	268	43.3713615	42.04813028	GEO	Georgia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	270	-15.39944785	13.45295927	GMB	Gambia	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	275	35.25694122	31.94347933	PSE	State of Palestine	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	276	10.3806066	51.08862743	DEU	Germany	1	ANNUAL	CON_USD	1164.76188	1892.545679	1487.513805	2455.403343	2289.962455	4031.470011	3198.004617	3043.915194	4352.185549	6563.490954	5629.05388	4557.3300388	2015	5629.05388		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	288	-1.205623522	7.964825185	GHA	Ghana	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	292	-5.347561686	36.13895036	GIB	Gibraltar	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	296	-157.5643005	1.768837732	KIR	Kiribati	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	300	22.58307827	39.47301873	GRC	Greece	1	ANNUAL	CON_USD	11.033238	25.490643	12.330971	10.778163	13.727162	15.390116	15.925774	0.088947	0.058587	0.013744	0.004904	3.2183912	2015	0.004904		
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	304	-41.39371316	74.75625681	GRL	Greenland	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	308	-61.68248568	12.11238395	GRD	Grenada	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	312	-61.64762115	16.14416917	GLP	Guadeloupe	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	316	144.7029305	13.35485404	GUM	Guam	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	320	-91.2312746	15.00273719	GTM	Guatemala	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	324	-11.28173419	11.00210343	GIN	Guinea	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	CON_USD																
2017.Q2.G.01	DC_TOF_TRDCMDL	Total official flows commitments for Aid for Trade, by donor	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	CON_USD																
