series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	CON_USD	87.636121	57.984774	66.703424	51.354606	61.26887	56.130424	36.726994	30.381694	30.821465	39.507963	34.53076	38.736346	23.69278	24.948095	38.280926	45.152537	34.1621368	2015	45.152537		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	CON_USD	5.816534	450.771698	7.108257	17.56243	46.242151	34.570172	56.853707	20.111797	38.122029	55.765051	20.68235	17.991345	14.880316	196.475546	40.460978	18.484677	57.6585724	2015	18.484677		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	CON_USD	318.071888	397.33896	219.397362	202.394085	233.921862	262.156235	361.261398	455.267504	455.830798	394.864861	525.028734	460.435593	732.529453	517.166344	577.200554	602.474566	577.961302	2015	602.474566		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	CON_USD	330.573953	1661.138261	279.549753	367.867257	154.145146	293.535232	206.578443	239.202498	410.855012	1139.493537	350.721667	579.735275	397.61902	909.876011	993.743948	630.834172	702.3616852	2015	630.834172		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	CON_USD	7.820858	19.530989	7.031051	4.31568	4.786704	6.386667	4.07133	11.558101	10.259062	6.454565	10.193338	11.391174	13.948394	16.877155	17.762145	16.943915	15.3845566	2015	16.943915		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	CON_USD		170.426148	179.253769	188.356443	182.906512			107.619768	67.958983	70.027166	178.846585							2010	178.846585		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	CON_USD	17.914329	31.435966	5.333331	10.070359	7.189536	24.548981	5.684526	10.26954	14.441059	9.651946	11.322694	15.971577	17.871767	15.060188	17.505411	17.56927	16.7956426	2015	17.56927		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	CON_USD	15.677243	48.738058	246.33653	121.45333	153.746882	196.995659	156.552249	134.984868	194.109092	311.25229	179.181764	243.348114	214.481329	266.098045	237.184888	238.098062	239.8420876	2015	238.098062		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	CON_USD	0.350018	0.053087	0.836422	1.724361	2.181577	1.225125	5.360566	4.754855	2.976646	5.576992	1.985383	3.880464	4.219185	5.376984	5.626317	3.367582	4.4941064	2015	3.367582		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	CON_USD	12.66153	150.469764	18.264027	10.269839	20.403394	9.459531	10.751629	14.401844	18.28041	20.790234	105.195249	21.656593	73.172774	102.869151	204.040359	103.795763	101.106928	2015	103.795763		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	CON_USD	41.466504	131.328482	61.148282	72.685489	48.352092	73.549774	166.255936	85.491316	150.322257	123.295295	193.877743							2010	193.877743		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	CON_USD	15.108458	25.971675	6.362449	11.065322	13.667875	6.857849	6.982398	7.381214	11.790451	8.52207	8.561048	6.426561	5.355348	5.163862	6.556377	7.00659	6.1017476	2015	7.00659		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	CON_USD	68.956691	32.862182	24.696479	38.890429	40.318588	51.810254	55.648098	50.380596	100.275899	89.542918	85.311998	94.907927	89.860392	64.518776	76.654622	76.597946	80.5079326	2015	76.597946		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	CON_USD	0.755306	8.947285	0.899127	1.284201	5.165013	1.971522	2.99533	3.483663	3.161682	4.003844	4.044487	3.755936	2.598557	1.162509	0.409932	0.778042	1.7409952	2015	0.778042		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	CON_USD	43.229543	188.118482	27.356315	32.647776	43.382966	59.879505	48.096926	89.246538	52.465101	252.01324	177.457718	221.686337	50.516828	102.282143	135.007614	597.81315	221.4612144	2015	597.81315		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	CON_USD	257.693227	93.141916	38.336522	62.467695	56.614733	83.188049	45.911196	38.342167	44.592521	294.314246	69.121123	240.581718	225.380446	240.098085	228.971845	658.20007	318.6464328	2015	658.20007		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	CON_USD	109.361864	204.549285	54.531797	41.899299	42.275483	75.858646	47.38315	67.596294	87.239301	240.481236	138.064995	134.643884	240.058191	88.6357	58.896698	76.421833	119.7312612	2015	76.421833		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	CON_USD	2.279311	5.013716	1.417546	5.208491	2.550799	8.11391	6.944787	4.45528	3.315818	10.137125	9.765509	3.374918	6.547675	1.727159	2.28331	1.885726	3.1637576	2015	1.885726		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	CON_USD	100.335473	198.407747	130.043288	77.347483	175.168858	125.662497	170.938953	217.262885	266.770903	502.364368	323.169161	328.619324	316.24481	318.970258	473.440826	185.630523	324.5811482	2015	185.630523		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	CON_USD	68.250908	16.58169	31.578546	24.383012	32.931484	24.458746	12.606846	9.966633	10.583585	18.954652	18.593312	17.31153	11.083974	5.354348	6.18581	41.710126	16.3291576	2015	41.710126		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	239	-36.90662765	-54.20736749	SGS	South Georgia and the South Sandwich Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	242	177.9660884	-17.83301566	FJI	Fiji	1	ANNUAL	CON_USD	1.716286	14.487626	5.553622	12.097867	15.623825	27.738073	21.657453	25.536711	16.755508	20.411442	15.18621	11.982953	10.625041	10.755159	11.523167	12.245131	11.4262902	2015	12.245131		
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	246	23.308447	61.91586738	FIN	Finland	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	248	19.80945969	60.1544901	ALA	Åland Islands	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	250	2.457288129	46.62660861	FRA	France	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	254	-53.23619089	3.922673437	GUF	French Guiana	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	258	-149.4052367	-17.67709294	PYF	French Polynesia	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	260	69.64849091	-49.6068576	ATF	French Southern Territories	1	ANNUAL	CON_USD																					
2017.Q2.G.01	DC_FTA_TOTAL	Dollar value of financial and technical assistance (including through North-South, South-South and triangular cooperation) disbursed to developing countries	262	42.18274707	11.56004161	DJI	Djibouti	1	ANNUAL	CON_USD	16.678476	20.672408	10.71342	9.032505	7.58713	5.995673	6.686747	7.221113	15.877665	100.72683	17.357139	20.07818	14.641686	11.21249	10.679458	21.034983	15.5293594	2015	21.034983		
