geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
92	2015	ANNUAL	METONS	1	-64.63294223	18.42256578	254	VGB	British Virgin Islands							
96	2010	ANNUAL	METONS	1	114.6288563	4.49736984	36	BRN	Brunei Darussalam	AG_LND_FRSTBIOM	Above-ground biomass in forest	122.84	Float		FAO estimates	E
96	2015	ANNUAL	METONS	1	114.6288563	4.49736984	36	BRN	Brunei Darussalam	AG_LND_FRSTBIOM	Above-ground biomass in forest	123	Float		FAO estimates	E
100	2010	ANNUAL	METONS	1	25.23763153	42.75731323	25	BGR	Bulgaria	AG_LND_FRSTBIOM	Above-ground biomass in forest	329	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
100	2015	ANNUAL	METONS	1	25.23763153	42.75731323	25	BGR	Bulgaria	AG_LND_FRSTBIOM	Above-ground biomass in forest	355	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
104	2010	ANNUAL	METONS	1	96.51752295	21.19332882	149	MMR	Myanmar	AG_LND_FRSTBIOM	Above-ground biomass in forest	2931	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
104	2015	ANNUAL	METONS	1	96.51752295	21.19332882	149	MMR	Myanmar	AG_LND_FRSTBIOM	Above-ground biomass in forest	2750.63	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
108	2010	ANNUAL	METONS	1	29.89080992	-3.366387428	20	BDI	Burundi	AG_LND_FRSTBIOM	Above-ground biomass in forest	42.25	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
108	2015	ANNUAL	METONS	1	29.89080992	-3.366387428	20	BDI	Burundi	AG_LND_FRSTBIOM	Above-ground biomass in forest	46.03	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
112	2010	ANNUAL	METONS	1	28.04940161	53.54193075	30	BLR	Belarus	AG_LND_FRSTBIOM	Above-ground biomass in forest	996.6	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
112	2015	ANNUAL	METONS	1	28.04940161	53.54193075	30	BLR	Belarus	AG_LND_FRSTBIOM	Above-ground biomass in forest	1053.4	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
116	2010	ANNUAL	METONS	1	104.922836	12.71163737	121	KHM	Cambodia	AG_LND_FRSTBIOM	Above-ground biomass in forest	633	Float		Official submission of country data to FAO Global Forest Resources Assessment	C
