geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
120	2017	ANNUAL	KMSQ	1	12.7419827	5.692387031	47	CMR	Cameroon	ER_MTN_GRNCOV	Mountain Green Cover Index	85.2395026757812	Float		Food and Agriculture Organisation of United Nations ( FAO)	
124	2017	ANNUAL	KMSQ	1	-101.6575058	57.72360191	41	CAN	Canada	ER_MTN_GRNCOV	Mountain Green Cover Index	1532.8383120898438	Float		Food and Agriculture Organisation of United Nations ( FAO)	
132	2017	ANNUAL	KMSQ	1	-23.63544151	15.07791834	53	CPV	Cabo Verde	ER_MTN_GRNCOV	Mountain Green Cover Index	0.7686336328125	Float		Food and Agriculture Organisation of United Nations ( FAO)	
136	2017	ANNUAL	KMSQ	1	-81.16740559	19.32266656	58	CYM	Cayman Islands							
140	2017	ANNUAL	KMSQ	1	20.93559492	7.003720791	40	CAF	Central African Republic	ER_MTN_GRNCOV	Mountain Green Cover Index	6.9390468164063	Float		Food and Agriculture Organisation of United Nations ( FAO)	
144	2017	ANNUAL	KMSQ	1	80.70489654	7.614693343	132	LKA	Sri Lanka	ER_MTN_GRNCOV	Mountain Green Cover Index	8.2697625000000	Float		Food and Agriculture Organisation of United Nations ( FAO)	
148	2017	ANNUAL	KMSQ	1	18.66618401	15.36279341	222	TCD	Chad	ER_MTN_GRNCOV	Mountain Green Cover Index	11.9307145507813	Float		Food and Agriculture Organisation of United Nations ( FAO)	
152	2017	ANNUAL	KMSQ	1	-71.23029019	-35.2652885	44	CHL	Chile	ER_MTN_GRNCOV	Mountain Green Cover Index	226.5545925781250	Float		Food and Agriculture Organisation of United Nations ( FAO)	
156	2017	ANNUAL	KMSQ	1	104.1403375	32.30955217	45	CHN	China	ER_MTN_GRNCOV	Mountain Green Cover Index	2926.3346010156247	Float		Food and Agriculture Organisation of United Nations ( FAO)	
162	2017	ANNUAL	KMSQ	1	105.6426067	-10.4882473	57	CXR	Christmas Island							
166	2017	ANNUAL	KMSQ	1	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands							
170	2017	ANNUAL	KMSQ	1	-73.07446751	3.888209046	51	COL	Colombia	ER_MTN_GRNCOV	Mountain Green Cover Index	292.4044962500000	Float		Food and Agriculture Organisation of United Nations ( FAO)	
174	2017	ANNUAL	KMSQ	1	43.34234565	-11.66121732	52	COM	Comoros	ER_MTN_GRNCOV	Mountain Green Cover Index	1.2797020507813	Float		Food and Agriculture Organisation of United Nations ( FAO)	
175	2017	ANNUAL	KMSQ	1	45.14015057	-12.82217691	160	MYT	Mayotte							
178	2017	ANNUAL	KMSQ	1	15.22052612	-0.840544119	49	COG	Congo	ER_MTN_GRNCOV	Mountain Green Cover Index	22.2668156835937	Float		Food and Agriculture Organisation of United Nations ( FAO)	
180	2017	ANNUAL	KMSQ	1	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo	ER_MTN_GRNCOV	Mountain Green Cover Index	227.6125552636719	Float		Food and Agriculture Organisation of United Nations ( FAO)	
184	2017	ANNUAL	KMSQ	1	-159.7711391	-21.22696458	50	COK	Cook Islands							
188	2017	ANNUAL	KMSQ	1	-84.19712782	9.970998683	54	CRI	Costa Rica	ER_MTN_GRNCOV	Mountain Green Cover Index	22.7692576367188	Float		Food and Agriculture Organisation of United Nations ( FAO)	
191	2017	ANNUAL	KMSQ	1	17.95874553	45.45172212	101	HRV	Croatia	ER_MTN_GRNCOV	Mountain Green Cover Index	17.5836823828125	Float		Food and Agriculture Organisation of United Nations ( FAO)	
192	2017	ANNUAL	KMSQ	1	-79.54460144	22.10030366	55	CUB	Cuba	ER_MTN_GRNCOV	Mountain Green Cover Index	7.9774691796875	Float		Food and Agriculture Organisation of United Nations ( FAO)	
196	2017	ANNUAL	KMSQ	1	33.22285964	35.05659437	59	CYP	Cyprus	ER_MTN_GRNCOV	Mountain Green Cover Index	2.9535320019531	Float		Food and Agriculture Organisation of United Nations ( FAO)	
203	2017	ANNUAL	KMSQ	1	15.33151382	49.73913871	60	CZE	Czechia	ER_MTN_GRNCOV	Mountain Green Cover Index	20.1841114843750	Float		Food and Agriculture Organisation of United Nations ( FAO)	
204	2017	ANNUAL	KMSQ	1	2.339933594	9.65401646	22	BEN	Benin	ER_MTN_GRNCOV	Mountain Green Cover Index	0.5935418945313	Float		Food and Agriculture Organisation of United Nations ( FAO)	
208	2017	ANNUAL	KMSQ	1	9.326571283	56.03829721	64	DNK	Denmark							
212	2017	ANNUAL	KMSQ	1	-61.3493756	15.43391378	63	DMA	Dominica	ER_MTN_GRNCOV	Mountain Green Cover Index	0.5116687109375	Float		Food and Agriculture Organisation of United Nations ( FAO)	
214	2017	ANNUAL	KMSQ	1	-70.49847576	18.89832088	65	DOM	Dominican Republic	ER_MTN_GRNCOV	Mountain Green Cover Index	16.1175643945313	Float		Food and Agriculture Organisation of United Nations ( FAO)	
218	2017	ANNUAL	KMSQ	1	-78.37005241	-1.447785891	67	ECU	Ecuador	ER_MTN_GRNCOV	Mountain Green Cover Index	116.3230178320312	Float		Food and Agriculture Organisation of United Nations ( FAO)	
222	2017	ANNUAL	KMSQ	1	-88.86862995	13.73603564	206	SLV	El Salvador	ER_MTN_GRNCOV	Mountain Green Cover Index	10.2333742187500	Float		Food and Agriculture Organisation of United Nations ( FAO)	
226	2017	ANNUAL	KMSQ	1	10.46535826	1.565792376	90	GNQ	Equatorial Guinea	ER_MTN_GRNCOV	Mountain Green Cover Index	9.4697951757812	Float		Food and Agriculture Organisation of United Nations ( FAO)	
231	2017	ANNUAL	KMSQ	1	39.63505296	8.631223181	73	ETH	Ethiopia	ER_MTN_GRNCOV	Mountain Green Cover Index	514.6665880273438	Float		Food and Agriculture Organisation of United Nations ( FAO)	
