series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	PERCENT	10.6811	15.9243	2015	15.9243	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	PERCENT		49.1473	2015	49.1473	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	PERCENT	2.8096	2.8096	2015	2.8096	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	PERCENT	18	20.25	2015	20.25	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	PERCENT	9.7481	9.7481	2015	9.7481	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	PERCENT	27.5216	27.859	2015	27.859	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	PERCENT	58.5015	58.5015	2015	58.5015	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	PERCENT	5.8804	5.8804	2015	5.8804	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	PERCENT						
2017.Q2.G.01	AG_LND_FRSTPRCT	Proportion of forest area within legally established protected areas	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	PERCENT						
