series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	24	17.57817062	-12.33724746	AGO	Angola	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	33.3331239166667	2017	33.3331239166667	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP																							
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB																							
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	28	-61.7999755	17.07761471	ATG	Antigua and Barbuda	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB																							
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	31	50.01064725	40.39229544	AZE	Azerbaijan	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	6.13462852631579	12.3403895578947	12.3403895578947	21.3408711263158	21.3408711263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	2017	24.5221073263158	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	31	50.01064725	40.39229544	AZE	Azerbaijan	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	6.1346285263158	12.3403895578947	12.3403895578947	21.3408711263158	21.3408711263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	2017	24.5221073263158	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	31	50.01064725	40.39229544	AZE	Azerbaijan	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	6.13462852631579	12.3403895578947	12.3403895578947	21.3408711263158	21.3408711263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	24.5221073263158	2017	24.5221073263158	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	32	-65.14563274	-35.19446255	ARG	Argentina	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	30.0460988317073	30.0460988317073	30.1511760780488	31.1127327902439	31.3969466341463	32.8983658804878	32.9045013902439	32.9045013902439	35.3475493341463	43.0934623512195	43.0934623512195	43.0934623512195	43.0934623512195	43.0934623512195	43.0934623512195	43.2266256926829	43.4578822073171	43.4578822073171	43.2658629619512	2017	43.4578822073171	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	32	-65.14563274	-35.19446255	ARG	Argentina	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	30.0460988317073	30.0460988317073	30.1511760780488	31.1127327902439	31.3969466341463	32.8983658804878	32.9045013902439	32.9045013902439	35.3475493341463	43.0934623512195	43.0934623512195	43.0934623512195	43.0934623512195	43.0934623512195	43.0934623512195	43.2266256926829	43.4578822073171	43.4578822073171	43.2658629619512	2017	43.4578822073171	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
2017.Q2.G.01	ER_PTD_FRHWTR	Proportion of important sites for freshwater biodiversity that are covered by protected areas	32	-65.14563274	-35.19446255	ARG	Argentina	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	30.0460988317073	30.0460988317073	30.1511760780488	31.1127327902439	31.3969466341463	32.8983658804878	32.9045013902439	32.9045013902439	35.3475493341463	43.0934623512195	43.0934623512195	43.0934623512195	43.0934623512195	43.0934623512195	43.0934623512195	43.2266256926829	43.4578822073171	43.4578822073171	43.2658629619512	2017	43.4578822073171	BirdLife International, IUCN and UNEP-WCMC (2017). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)	C
