geoAreaCode	years	Freq	Units	sliceId	series.release	series.code	series.description	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
100	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	25.23763153	42.75731323	25	BGR	Bulgaria	97.824182	Float		Food and Agriculture Organisation of United Nations ( FAO)	
104	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	96.51752295	21.19332882	149	MMR	Myanmar	98.519096	Float		Food and Agriculture Organisation of United Nations ( FAO)	
108	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	29.89080992	-3.366387428	20	BDI	Burundi	87.671233	Float		Food and Agriculture Organisation of United Nations ( FAO)	
112	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	28.04940161	53.54193075	30	BLR	Belarus					
116	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	104.922836	12.71163737	121	KHM	Cambodia	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
120	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	12.7419827	5.692387031	47	CMR	Cameroon	90.505545	Float		Food and Agriculture Organisation of United Nations ( FAO)	
124	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-101.6575058	57.72360191	41	CAN	Canada	77.806798	Float		Food and Agriculture Organisation of United Nations ( FAO)	
132	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-23.63544151	15.07791834	53	CPV	Cabo Verde	75	Float		Food and Agriculture Organisation of United Nations ( FAO)	
136	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-81.16740559	19.32266656	58	CYM	Cayman Islands					
140	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	20.93559492	7.003720791	40	CAF	Central African Republic	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
144	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	80.70489654	7.614693343	132	LKA	Sri Lanka	94.117647	Float		Food and Agriculture Organisation of United Nations ( FAO)	
148	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	18.66618401	15.36279341	222	TCD	Chad	14.784899	Float		Food and Agriculture Organisation of United Nations ( FAO)	
152	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-71.23029019	-35.2652885	44	CHL	Chile	46.501976	Float		Food and Agriculture Organisation of United Nations ( FAO)	
156	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	104.1403375	32.30955217	45	CHN	China	60.38651	Float		Food and Agriculture Organisation of United Nations ( FAO)	
162	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	105.6426067	-10.4882473	57	CXR	Christmas Island					
166	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands					
170	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-73.07446751	3.888209046	51	COL	Colombia	97.416674	Float		Food and Agriculture Organisation of United Nations ( FAO)	
174	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	43.34234565	-11.66121732	52	COM	Comoros	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
175	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	45.14015057	-12.82217691	160	MYT	Mayotte					
178	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	15.22052612	-0.840544119	49	COG	Congo	92.553191	Float		Food and Agriculture Organisation of United Nations ( FAO)	
180	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	23.65496507	-2.877154732	48	COD	Democratic Republic of the Congo	93.384567	Float		Food and Agriculture Organisation of United Nations ( FAO)	
184	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-159.7711391	-21.22696458	50	COK	Cook Islands					
188	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-84.19712782	9.970998683	54	CRI	Costa Rica	96.73913	Float		Food and Agriculture Organisation of United Nations ( FAO)	
191	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	17.95874553	45.45172212	101	HRV	Croatia	94.520548	Float		Food and Agriculture Organisation of United Nations ( FAO)	
192	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-79.54460144	22.10030366	55	CUB	Cuba	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
196	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	33.22285964	35.05659437	59	CYP	Cyprus	90.47619	Float		Food and Agriculture Organisation of United Nations ( FAO)	
203	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	15.33151382	49.73913871	60	CZE	Czechia	95.192558	Float		Food and Agriculture Organisation of United Nations ( FAO)	
204	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	2.339933594	9.65401646	22	BEN	Benin	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
208	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	9.326571283	56.03829721	64	DNK	Denmark					
212	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-61.3493756	15.43391378	63	DMA	Dominica	100	Float		Food and Agriculture Organisation of United Nations ( FAO)	
214	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-70.49847576	18.89832088	65	DOM	Dominican Republic	96.923077	Float		Food and Agriculture Organisation of United Nations ( FAO)	
218	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-78.37005241	-1.447785891	67	ECU	Ecuador	95.280017	Float		Food and Agriculture Organisation of United Nations ( FAO)	
222	2017	ANNUAL	PERCENT	1	2017.Q2.G.01	ER_MTN_GRNCVI	Mountain Green Cover Index	-88.86862995	13.73603564	206	SLV	El Salvador	88.888889	Float		Food and Agriculture Organisation of United Nations ( FAO)	
