series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	328	-58.97322037	4.788012784	GUY	Guyana	1	ANNUAL	PERCENT	39.5	40.32	43.24	43.4	44.49	43.36	47.27	35.98	34.54	33.7	33.84	36.3	28.26	26.27	24.02	29.738	2014	24.02		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	332	-72.33640958	18.40426539	HTI	Haiti	1	ANNUAL	PERCENT	76.04	73.88	74.75	74.92	71.29	76.9	77.01	75.56	75.77	76.87	79.02	79.01	83.16	82.33	78.39	80.382	2014	78.39		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	334	73.52633626	-53.09106147	HMD	Heard Island and McDonald Islands	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	336	12.45315803	41.90343751	VAT	Holy See	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	340	-86.59974381	14.82243161	HND	Honduras	1	ANNUAL	PERCENT	55.13	50.54	49.56	48.45	48.19	49.81	51.57	50.13	51.16	52.6	53.16	51.97	48.78	49.77	54.04	51.544	2014	54.04		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	344	114.0266445	22.41749934	HKG	China, Hong Kong Special Administrative Region	1	ANNUAL	PERCENT	0.6	0.6	0.68	0.7	0.75	0.76	0.74	0.7	0.72	0.65	0.83	1.07	0.82	0.9	1.79	1.082	2014	1.79		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	348	19.41221519	47.1651448	HUN	Hungary	1	ANNUAL	PERCENT	5.17	5.12	5.17	5.01	4.63	4.66	5.36	6.14	6.76	8.4	9.04	9.67	10.15	10.22	10.36	9.888	2014	10.36		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	352	-19.02116966	64.79134763	ISL	Iceland	1	ANNUAL	PERCENT	60.66	62.12	61.84	61.88	61.81	62.47	64.02	66.75	73.46	74.12	75.42	76.48	77.36	76.36	76.42	76.408	2014	76.42		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	356	79.3608464	22.34642074	IND	India	1	ANNUAL	PERCENT	51.58	51.79	50.57	50.84	49.72	48.58	47.44	45.87	43.63	40.77	39.48	38.93	38.39	37.73	36.54	38.214	2014	36.54		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	360	113.9174	-0.994582204	IDN	Indonesia	1	ANNUAL	PERCENT	45.58	44.37	44.76	43.17	41.68	41.78	40.33	40.43	40.69	39.56	38.38	38.95	39.1	38.78	38.07	38.656	2014	38.07		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	364	54.19766348	32.74370885	IRN	Iran (Islamic Republic of)	1	ANNUAL	PERCENT	0.44	0.52	0.66	0.83	0.73	1.4	1.4	1.3	0.7	0.78	0.9	0.91	0.93	0.99	0.94	0.934	2014	0.94		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	368	43.76606267	33.05013795	IRQ	Iraq	1	ANNUAL	PERCENT	0.36	0.35	0.32	0.36	0.36	2.3	2.55	2.03	1.19	1.24	1.71	1.07	1.26	1.37	0.91	1.264	2014	0.91		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	372	-7.121425272	53.25274054	IRL	Ireland	1	ANNUAL	PERCENT	2.03	1.97	2.25	2.01	2.31	2.89	3.2	3.56	4.15	5.25	5.24	6.66	6.58	7.36	8.47	6.862	2014	8.47		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	376	34.62277992	31.06164552	ISR	Israel	1	ANNUAL	PERCENT	5.97	6.3	6.52	6.52	6.71	7	6.82	6.65	8.82	8.42	8.5	9.02	8.66	9.51	9.34	9.006	2014	9.34		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	380	12.57022427	42.79917282	ITA	Italy	1	ANNUAL	PERCENT	5.12	5.38	5.6	6.24	5.94	6.7	7.51	8.73	10.82	12.54	12.79	11.9	14.39	16.32	17.09	14.498	2014	17.09		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	384	-5.552690016	7.62211586	CIV	Côte d'Ivoire	1	ANNUAL	PERCENT	63.72	64.73	65.32	70.32	75.52	78.07	74.91	76.45	74.32	73.67	75.49	79.57	74.9	72.03	70.84	74.566	2014	70.84		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	388	-77.31068409	18.15616857	JAM	Jamaica	1	ANNUAL	PERCENT	11.9	11.15	12.73	13	11.48	11.32	9.31	9.5	10.76	14.04	13.72	13.88	17.04	15.76	15.99	15.278	2014	15.99		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	392	139.2716103	36.6554539	JPN	Japan	1	ANNUAL	PERCENT	3.92	3.74	3.7	4.08	4.01	3.65	4.03	3.75	3.98	4.04	4.59	4.7	4.54	4.91	5.53	4.854	2014	5.53		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	PERCENT	2.51	2.41	2.77	2.28	1.89	2.09	2.13	1.83	1.15	1.31	1.38	1.38	1.33	1.17	1.36	1.324	2014	1.36		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	PERCENT	2.09	2.12	2.09	1.98	1.83	1.69	2.28	2.33	2.74	2.78	2.97	3.02	2.93	3.14	3.13	3.038	2014	3.13		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	PERCENT	79.04	80.24	80.54	83.18	82.27	81.23	79.77	80.26	80.48	78.15	76.27	77.08	78.5	77.14	75.52	76.902	2014	75.52		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	PERCENT	8.72	8.62	9.03	9.27	9.37	9.23	8.96	10.9	10.2	9.73	10.63	14.42	14.33	19.33	17.02	15.146	2014	17.02		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	PERCENT	0.7	0.69	0.7	0.85	0.77	0.87	0.95	1.02	1.06	1.21	1.31	1.35	1.61	1.92	2.84	1.806	2014	2.84		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	0		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	PERCENT	35.17	36.01	28.3	30.52	27.71	28.04	27.77	24.5	22.05	24.73	25.59	25.95	22.45	24.58	28.25	25.364	2014	28.25		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	PERCENT	87.09	89.74	86.82	87.01	83.2	83.22	82.43	88.28	88.09	87.84	88.01	87.03	88.28	89.11	90.34	88.554	2014	90.34		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	PERCENT	4.9	4.41	5.73	7.45	6.52	6.92	7.5	8.56	5.67	4.28	5.2	5.16	4.91	5.67	3.2	4.828	2014	3.2		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	PERCENT	56.7	56.5	56.16	55.94	55.41	55.31	55.46	55.33	54.99	53.98	53.45	53.09	52.32	52.19	51.82	52.574	2014	51.82		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	PERCENT	35.82	35.35	34.38	34.34	36.11	36.3	34	33.08	33.7	38.39	33.06	35.53	40.37	39.6	40.24	37.76	2014	40.24		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	PERCENT	90.83	91.47	91.91	91.6	90.79	89.49	88.52	89.68	91.13	91.32	89.29	87.74	85.85	86.85	89.82	87.91	2014	89.82		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	PERCENT	2.04	2.02	1.97	1.95	1.87	1.81	1.88	2	1.88	1.72	1.57	2.23	1.91	1.72	1.75	1.836	2014	1.75		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	PERCENT								54.48	54.2	58.99	58.69	61.43	61.92	60.47	62.18	60.938	2014	62.18		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	PERCENT	17.19	17.59	17.89	18.07	18.07	17.78	17.62	17.28	18.57	20.32	21.69	23.09	24.28	26.67	28.07	24.76	2014	28.07		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	PERCENT	6.85	3.43	1.31	1.27	1.36	1.89	2.09	3.63	3.96	3.74	3.66	3.74	4.17	5.81	6.97	4.87	2014	6.97		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	PERCENT	0.18	16.97	22.85	23.42	23.5	23.31	23.64	4.59	4.99	4.72	6.83	6.7	11.7	15.72	10.73	10.336	2014	10.73		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	PERCENT	78.4	80	83.48	80.59	79.86	80.47	84.34	83.34	82.33	83.18	81.93	79.19	76.7	72.93	73.56	76.862	2014	73.56		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	PERCENT	82.53	81.28	82.24	81.4	82.36	83.87	83.48	84.23	81.67	83.65	79.73	79.95	81.16	80.36	80.58	80.356	2014	80.58		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	PERCENT	6.74	6.48	5.72	5.41	5.17	4.92	4.99	4.56	4.73	4.23	3.82	4.11	4.41	4.49	4.77	4.32	2014	4.77		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	PERCENT	2.13	2.05	1.63	1.97	1.53	1.76	1.44	1.38	1.36	1.26	1.16	1.14	1.04	1.07	0.91	1.064	2014	0.91		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	PERCENT	85.63	85.65	86.15	86.76	86.16	86.18	85.74	85.26	85	86.36	84.86	84.72	85.14	84.73	83.56	84.602	2014	83.56		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	PERCENT	0	0	0.09	0.1	0.12	0.18	0.21	0.27	0.25	0.26	1.39	2.01	2.6	2.59	3.95	2.508	2014	3.95		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	PERCENT	2.06	2.04	2.07	1.96	2.06	2.12	2.09	2.48	2.52	2.62	2.63	2.55	2.49	2.48	2.43	2.516	2014	2.43		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	PERCENT	44.41	44.18	42.13	40.17	38.59	38.77	39.12	35.63	35.8	33.43	34	33.28	31.84	32.66	32.58	32.872	2014	32.58		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	PERCENT	20.42	20.08	17.93	18.9	19.08	17.74	16.49	15.77	12.82	12.87	13.66	12.14	11.61	11.44	10.64	11.898	2014	10.64		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	PERCENT	12.17	11.34	10.68	10.17	10.21	10.3	9.82	9.45	9.77	9.17	9.36	9.07	8.96	9.23	9.8	9.284	2014	9.8		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	PERCENT	5.71	6.07	6.5	6.08	5.74	5.32	4.46	4.68	4.63	4.36	4.35	3.9	3.54	3.56	3.97	3.864	2014	3.97		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	PERCENT	5.72	5.6	5.83	5.92	4.85	4.31	4.98	4.47	4.94	4.86	8.44	9.89	10.47	13.08	13.05	10.986	2014	13.05		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	PERCENT						51.86	47.65	46.28	42.7	53.92	54.52	43.19	46.2	49.27	45.98	47.832	2014	45.98		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	0		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	PERCENT	15.26	15.12	14.94	15.7	23.62	20.76	18.74	17.06	15.22	14.85	14.5	12.43	11.47	12.27	11.78	12.49	2014	11.78		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	PERCENT	93.61	93.95	93.73	92.75	92.92	93.62	93.29	92.14	92.43	91.67	91.3	90.46	90.82	90.32	88.85	90.35	2014	88.85		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	0		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	PERCENT	33.51	29.3	33.01	32.56	32.11	32.06	32.86	32.77	27.03	27.08	26.37	27.94	28.56	28.27	27.62	27.752	2014	27.62		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	PERCENT	0	0	0	0	0	0	0	0	0	0.08	0.08	0.09	0.09	0.08	0.04	0.076	2014	0.04		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	PERCENT	88.28	87.76	89.94	89.44	90.3	89.52	91.25	91.31	90.47	88.93	87.29	86.95	84.7	86.25	84.38	85.914	2014	84.38		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	PERCENT	1.75	1.78	1.93	1.93	2.24	2.77	3.15	3.72	3.98	4.41	3.88	4.7	4.97	5.03	5.67	4.85	2014	5.67		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	PERCENT	0.07	0.28	0.27	0.27	0.27	0.26	0.25	0.25	0.24	0.25	0.24	0.24	0.36	0.36	0.35	0.31	2014	0.35		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	PERCENT	0.17	0.18	0.18	0.18	0.19	0.19	0.19	0.19	0.19	0.3	5.46	5.66	6.86	6.89	6.92	6.358	2014	6.92		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	PERCENT													0.05	0.05	0.05	0.05	2014	0.05		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	PERCENT	7.18	6.32	4.92	4.59	4.85	4.75	4.19	5.5	7.44	6.85	4.45	5.47	6.02	6.13	3.98	5.21	2014	3.98		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	PERCENT	48.65	47.42	51.92	50.45	64.06	64.26	69.57	42.25	47.6	38.78	38.38	36.64	40.3	42.95	32.43	38.14	2014	32.43		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	PERCENT	28.89	26.79	28.66	28.01	30.43	29.18	29.35	29.04	28.1	30.13	31.24	32.03	30.77	30.36	30.86	31.052	2014	30.86		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	PERCENT	58.37	56.57	56.59	54.12	53.78	53.9	51.77	51.36	52.56	52.8	52.64	51.68	52.08	53.06	51.84	52.26	2014	51.84		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	PERCENT	87.69	87.72	87.83	87.05	87.07	87.59	87.47	86.21	86.1	83.28	80.7	77.25	72.73	78.72	78.13	77.506	2014	78.13		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	PERCENT	86.19	84.6	84.51	82.96	83.97	84.07	86.14	87.38	86.35	88.83	86.78	86.15	86.45	86.78	87.27	86.686	2014	87.27		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	PERCENT	0.6	0.58	0.63	0.71	0.79	0.83	24.01	27.81	18.21	25.25	26.7	24.99	24.2	23.6	23.14	24.526	2014	23.14		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	PERCENT	60.19	59.61	59.49	56.26	56.87	58.59	57.06	57.39	58.49	56.77	56.33	56.63	58.45	57.69	57.09	57.238	2014	57.09		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	0		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	PERCENT	1.22	0.82	1.1	1.11	1.23	1.29	1.46	1.42	1.53	1.28	1.84	1.72	1.59	1.44	1.32	1.582	2014	1.32		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0.24	0.23	0.146	2014	0.23		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	0		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	PERCENT	50.39	50.78	50.62	49.2	47	47.03	46.05	43.95	45.61	45.39	46.3	45.71	46.17	47.09	47.21	46.496	2014	47.21		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	PERCENT	34.4	31.09	34.7	33.84	33.38	27.04	26.94	26.49	30.55	26.22	19.94	19.14	20.62	20.31	19.77	19.956	2014	19.77		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	PERCENT	66.38	63.44	62.48	60.4	57.48	58.56	58.85	57.13	56.92	56.02	55.25	54.73	55.47	50.44	50.03	53.184	2014	50.03		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	PERCENT	70.41	69.84	67.68	67.05	66.73	68.82	67.26	66.79	66.63	66.39	64.25	63.11	62.68	63.1	63.12	63.252	2014	63.12		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	PERCENT	32.16	34.84	34.17	34.82	32.61	32.73	33.88	32.37	25.72	28.06	30.73	29.55	28.25	25.97	25.64	28.028	2014	25.64		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	PERCENT	34.85	33.53	32.83	32.05	31.31	31.43	32.6	31.2	31.73	31.22	28.81	29.4	30.22	29.31	28.72	29.292	2014	28.72		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	PERCENT	6.92	7.29	7.48	7.29	7.31	7.21	7.18	7.27	8.01	8.88	9.51	10.46	10.94	11.4	11.55	10.772	2014	11.55		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	PERCENT	20.11	20.83	18.28	22.09	19.87	18.07	22.33	23.15	23.19	24.89	27.83	27.22	25.52	30.19	30.5	28.252	2014	30.5		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	PERCENT	91.24	91.21	91.04	89.05	88.55	88.53	88.29	87.9	88.42	87.89	87.81	87.72	87.61	87.42	87.06	87.524	2014	87.06		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	PERCENT			47.75	47.34	43.55	43.11	41.37	41.2	38.83	35.95	33.89	31.95	25.08	21.44	19	26.272	2014	19		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	PERCENT	0.73	0.94	0.95	1.09	0.57	0.55	0.57	0.67	0.67	0.73	0.57	0.66	0.56	1.08	1.63	0.9	2014	1.63		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	PERCENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2014	0		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	PERCENT	8.74	7.93	9.06	9.81	8.96	8.57	9.18	16.43	16.49	15.36	16.45	14.75	16.91	18.01	16.79	16.582	2014	16.79		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	PERCENT	16.37	13.39	14.41	15.67	17.28	18.51	17.41	18.18	20.39	22.18	24.1	21.11	21.55	23.09	24.34	22.838	2014	24.34		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	PERCENT	3.5	3.62	3.46	3.28	3.55	3.62	3.48	3.67	3.31	3.6	3.34	3.23	3.35	3.67	3.46	3.41	2014	3.46		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	PERCENT	86.53	86.73	87.11	87.29	87.54	89.24	90.59	90.31	90.63	90.54	90.66	89.81	89.03	88.51	88.45	89.292	2014	88.45		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	PERCENT																				
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	PERCENT	10.73	10.59	12.73	12.14	14.78	8.14	8.96	3.94	9.03	10.21	10.5	11.6	8.72	11.16	10.61	10.518	2014	10.61		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	PERCENT	26.64	26.28	24.59	26.62	22.22	25.58	0.01	0.01	0.01	0.01	0.99	0.93	1.33	1.51	1.49	1.25	2014	1.49		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	PERCENT	0.19	0.18	0.19	0.17	0.14	0.14	0.12	0.12	0.12	0.12	0.12	0.13	0.13	0.13	0.13	0.128	2014	0.13		
2017.Q2.G.01	EG_FEC_RNEW	Renewable energy share in the total final energy consumption	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	PERCENT	2.62	2.31	2.77	2.44	2.54	2.5	2.48	2.42	2.39	2.26	2.2	2.18	2.18	2.17	2.15	2.176	2014	2.15		
