series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2016	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	CU_USD	60590	2016	60590	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	CU_USD	30656.2	2016	30656.2	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	CU_USD	90628.6	2016	90628.6	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	CU_USD					
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	CU_USD	6817410	2016	6817410	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	CU_USD	5994.43	2016	5994.43	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	CU_USD					
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	CU_USD	3693.47	2016	3693.47	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	CU_USD	3849.5	2016	3849.5	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	CU_USD	71236.5	2016	71236.5	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	CU_USD	163822	2016	163822	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	CU_USD	195390	2016	195390	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	CU_USD	3616.17	2016	3616.17	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	CU_USD	229400	2016	229400	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	CU_USD	27390.5	2016	27390.5	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	CU_USD	81683.7	2016	81683.7	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	CU_USD	6291920	2016	6291920	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	CU_USD	7137.79	2016	7137.79	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	CU_USD	8554.03	2016	8554.03	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	CU_USD	3893.74	2016	3893.74	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	CU_USD	208274	2016	208274	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	CU_USD	26745.1	2016	26745.1	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	CU_USD	784154	2016	784154	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	CU_USD	31726100	2016	31726100	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	CU_USD					
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	CU_USD					
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	CU_USD	944577	2016	944577	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	CU_USD	1426.14	2016	1426.14	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	CU_USD	6949.04	2016	6949.04	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	CU_USD	69047.7	2016	69047.7	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	CU_USD	27402	2016	27402	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	CU_USD					
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	CU_USD	140412	2016	140412	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	CU_USD	188114	2016	188114	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	CU_USD	174919	2016	174919	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	CU_USD	71610.5	2016	71610.5	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	CU_USD	1007260	2016	1007260	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	CU_USD	21971.9	2016	21971.9	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	CU_USD	1346390	2016	1346390	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
2017.Q2.G.01	VC_DSR_EXVAL	Direct disaster economic loss, exposed value	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	CU_USD	2027.94	2016	2027.94	UNISDR (2015). Global Assessment Report on Disaster Risk Reduction 2015, Geneva, Switzerland: United Nations Office for Disaster Risk Reduction	E
