series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	1990	2000	2005	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	398	66.65359159	48.01963494	KAZ	Kazakhstan	1	ANNUAL	PERCENT	1.267548	1.246435	1.236063	1.225692	1.225692	2015	1.225692	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	PERCENT	1.09822	1.09822	1.09822	1.09822	1.09822	2015	1.09822	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	PERCENT	8.300242	6.24978	7.110728	7.432266	7.753804	2015	7.753804	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	PERCENT	68.108961	57.578274	52.312931	47.055892	41.782244	2015	41.782244	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	PERCENT	65.602472	64.757981	64.418126	64.07827	63.686921	2015	63.686921	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	PERCENT	0.193603	0.272166	0.311448	0.35073	0.35073	2015	0.35073	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	PERCENT	4.375392	4.489956	4.547499	3.541536	3.332287	2015	3.332287	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	PERCENT	76.45104	71.603076	73.092331	77.190468	81.288605	2015	81.288605	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	PERCENT	12.805474	12.805474	13.343109	13.382209	13.42131	2015	13.42131	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	PERCENT	1.317957	1.383855	1.416804	1.449753	1.614498	2015	1.614498	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	PERCENT	51.012862	52.106109	53.006431	53.92283	53.954984	2015	53.954984	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	PERCENT	51.173173	48.058555	46.501246	44.943937	43.386628	2015	43.386628	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	PERCENT	0.123328	0.123328	0.123328	0.123328	0.123328	2015	0.123328	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	PERCENT	40.625	43.125	43.125	43.125	43.125	2015	43.125	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	PERCENT	31.033107	32.229757	33.841245	34.623055	34.782609	2015	34.782609	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	PERCENT	33.127413	33.474903	33.474903	33.474903	33.474903	2015	33.474903	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	PERCENT									
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	PERCENT	23.544382	22.393988	22.075868	21.585789	21.448224	2015	21.448224	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	PERCENT	41.323717	37.834111	36.084005	34.333899	33.379296	2015	33.379296	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	PERCENT	68.105311	65.716025	63.582408	67.338305	67.554406	2015	67.554406	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	PERCENT	3.333333	3.333333	3.333333	3.333333	3.333333	2015	3.333333	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	PERCENT	5.482753	4.835313	4.511592	4.187872	3.864152	2015	3.864152	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	PERCENT	1.084375	1.084375	1.084375	1.084375	1.084375	2015	1.084375	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	PERCENT	45.754717	45.754717	45.754717	45.754717	45.754717	2015	45.754717	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	PERCENT	0.402639	0.307558	0.259047	0.234792	0.217813	2015	0.217813	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	PERCENT	20.447761	20.845771	19.004975	19.104478	19.20398	2015	19.20398	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	PERCENT	35.885697	34.906248	34.508604	34.20767	33.972067	2015	33.972067	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	PERCENT	0	0	0	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	PERCENT	8.069209	7.542032	7.278766	8.39311	8.080023	2015	8.080023	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	PERCENT	9.709624	9.861813	11.048883	11.74895	12.449017	2015	12.449017	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	PERCENT	46.542751	46.542751	46.542751	61.486989	61.486989	2015	61.486989	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	PERCENT	35	25	25	25	25	2015	25	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	PERCENT	11.100157	11.187542	12.101725	12.70894	12.619314	2015	12.619314	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	PERCENT	55.161627	52.376714	50.966454	49.558738	48.246395	2015	48.246395	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	PERCENT	0.006462	0.006462	0.006462	0.006462	0.006462	2015	0.006462	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	PERCENT	10.642665	9.755979	9.305348	8.854717	8.404086	2015	8.404086	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	PERCENT	0	0	0	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	PERCENT	33.603069	27.206139	25.364493	25.364493	25.364493	2015	25.364493	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	PERCENT	10.222222	10.666667	10.814815	11.051852	11.140741	2015	11.140741	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	PERCENT	1.475	1.475	1.475	1.475	1.475	2015	1.475	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	PERCENT									
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	PERCENT	2.333333	2.333333	2.333333	2.333333	2.333333	2015	2.333333	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	PERCENT									
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	PERCENT	45.897155	45.897155	45.897155	45.897155	45.897155	2015	45.897155	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	PERCENT	36.09516	36.09516	36.09516	36.09516	36.09516	2015	36.09516	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	PERCENT	36.679199	38.505944	38.673047	38.551517	38.555315	2015	38.555315	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	PERCENT	37.510387	31.693535	28.785109	25.876683	25.876683	2015	25.876683	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	PERCENT	1.535486	1.048393	0.999447	0.950501	0.901555	2015	0.901555	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	PERCENT	18.92245	14.424059	12.175412	9.926765	7.678119	2015	7.678119	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	PERCENT	79.230769	75.384615	73.461538	71.538462	69.615385	2015	69.615385	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	PERCENT	11.5	11.5	11.5	11.5	11.5	2015	11.5	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	PERCENT	39.872482	39.810037	39.741019	39.773885	39.806751	2015	39.806751	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	PERCENT	73.063043	69.486957	67.7	65.91087	64.121739	2015	64.121739	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	PERCENT									
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	PERCENT	90.961632	91.350748	91.546737	91.741295	91.935853	2015	91.935853	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	PERCENT	70.2	70.2	70.2	70.2	70.2	2015	70.2	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	PERCENT	82.943478	86.058696	87.615217	87.615217	87.615217	2015	87.615217	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	PERCENT	3.278072	2.744915	2.46731	2.188408	1.909506	2015	1.909506	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	PERCENT	67.79661	65.469465	64.326069	63.209578	62.106538	2015	62.106538	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	PERCENT	72.609691	72.551391	72.521161	72.49309	72.462861	2015	72.462861	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	PERCENT	53.251951	48.749056	46.501384	42.662975	38.567833	2015	38.567833	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	PERCENT	60.875781	59.489844	59.00625	58.446094	57.791406	2015	57.791406	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	PERCENT	21.984103	23.567093	23.724721	22.939934	26.964483	2015	26.964483	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	PERCENT	74.468085	74.468085	74.468085	74.468085	74.468085	2015	74.468085	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	PERCENT	29.002025	29.583306	30.043759	30.465025	30.811182	2015	30.811182	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	PERCENT	38.067804	37.037447	36.516729	35.88522	35.253712	2015	35.253712	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	PERCENT	78.805121	75.391181	73.684211	71.906117	70.128023	2015	70.128023	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	PERCENT	64.963013	57.431069	53.665098	49.899126	46.133154	2015	46.133154	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	PERCENT	33.513943	52.558503	54.050866	55.982297	57.913728	2015	57.913728	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	PERCENT	0	0	0	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	PERCENT	34.8	34.8	34	35.2	35.2	2015	35.2	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	PERCENT	27.697592	27.675854	27.78454	28.323624	29.827841	2015	29.827841	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	PERCENT	49.39588	49.415334	49.386116	49.773589	49.761065	2015	49.761065	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	PERCENT	12.89015	13.944062	15.605999	18.078638	19.45683	2015	19.45683	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	PERCENT	0	0	0	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	PERCENT	5.128205	5.128205	5.128205	5.128205	5.128205	2015	5.128205	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	PERCENT	42.307692	42.307692	42.307692	42.307692	42.307692	2015	42.307692	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	PERCENT	61.111111	61.111111	61.111111	61.111111	61.111111	2015	61.111111	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	PERCENT	35.737705	34.754098	34.262295	33.770492	33.278689	2015	33.278689	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	PERCENT	21.185185	21.185185	21.185185	21.185185	21.185185	2015	21.185185	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	PERCENT	14.782609	13.913043	13.043478	12.608696	12.173913	2015	12.173913	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	PERCENT	64.102564	66.666667	66.666667	69.230769	69.230769	2015	69.230769	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	PERCENT	0	0	0	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	PERCENT	58.333333	58.333333	58.333333	55.833333	55.833333	2015	55.833333	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	PERCENT	0.454484	0.454484	0.454484	0.454484	0.454484	2015	0.454484	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	PERCENT	48.553472	46.216174	45.047525	44.008726	42.969927	2015	42.969927	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	PERCENT	26.446375	28.127144	28.310085	31.019895	31.099931	2015	31.099931	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	PERCENT	88.40627	88.40627	88.40627	88.40627	88.40627	2015	88.40627	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	PERCENT	43.535325	40.79866	39.430327	38.061994	42.502094	2015	42.502094	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	PERCENT	23.357143	23.357143	23.357143	23.357143	23.357143	2015	23.357143	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	PERCENT	39.966729	39.945935	40.174672	40.320233	40.341027	2015	40.341027	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	PERCENT	30.196407	37.820492	42.174348	45.563905	47.64408	2015	47.64408	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	PERCENT	58.98709	61.22145	61.717974	61.916584	61.966236	2015	61.966236	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	PERCENT	13.201773	11.97915	11.367042	10.754934	10.142825	2015	10.142825	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	PERCENT	7.609081	7.609081	7.609081	7.609081	7.609081	2015	7.609081	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	PERCENT	57.293525	48.840636	44.614192	40.387747	36.350006	2015	36.350006	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	PERCENT	27.685425	34.035565	34.647334	36.582197	36.924358	2015	36.924358	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	PERCENT	11.329207	11.329207	11.329207	11.329207	11.329207	2015	11.329207	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	PERCENT	2.657895	2.657895	2.657895	2.657895	2.657895	2015	2.657895	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	PERCENT									
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	PERCENT	96.04133	95.798581	95.674094	95.549608	95.431346	2015	95.431346	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	PERCENT	0	0	0	0	0	2015	0	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	PERCENT	27.44186	30.116279	31.453488	32.732558	34.069767	2015	34.069767	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	PERCENT	68.389628	68.633328	68.767364	68.413998	68.413998	2015	68.413998	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	PERCENT	28.775	29.85	30.425	30.875	31.35	2015	31.35	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	PERCENT	2.025813	2.352557	2.510483	2.673855	2.673855	2015	2.673855	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	PERCENT	2.936519	2.950914	2.950914	2.950914	2.965309	2015	2.965309	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	PERCENT	27.412946	33.296796	31.513633	31.805281	32.098886	2015	32.098886	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	PERCENT	12.594227	8.935466	7.096893	5.276705	3.456518	2015	3.456518	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	PERCENT	0	0	0	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRST	Forest area as a proportion of total land area	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	PERCENT	12.5	12.5	12.5	12.5	12.5	2015	12.5	Official submission of country data to FAO Global Forest Resources Assessment	C
