series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Age	Freq	Location	Sex	Units	Bounds	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	148	18.66618401	15.36279341	TCD	Chad	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	2088	2015	2088		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	152	-71.23029019	-35.2652885	CHL	Chile	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	67708	2015	67708		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	156	104.1403375	32.30955217	CHN	China	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	6489321	2015	6489321		E
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	170	-73.07446751	3.888209046	COL	Colombia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	264134	2015	264134		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	174	43.34234565	-11.66121732	COM	Comoros	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	181	2015	181		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	175	45.14015057	-12.82217691	MYT	Mayotte	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	178	15.22052612	-0.840544119	COG	Congo	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	2730	2015	2730		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	14388	2015	14388		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	191	17.95874553	45.45172212	HRV	Croatia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	9602	2015	9602		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	192	-79.54460144	22.10030366	CUB	Cuba	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	48926	2015	48926		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	196	33.22285964	35.05659437	CYP	Cyprus	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	1067	2015	1067		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	203	15.33151382	49.73913871	CZE	Czechia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	55973	2015	55973		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	204	2.339933594	9.65401646	BEN	Benin	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	1374	2015	1374		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	208	9.326571283	56.03829721	DNK	Denmark	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	13045	2015	13045		E
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	212	-61.3493756	15.43391378	DMA	Dominica	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	195	2015	195		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	26551	2015	26551		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	56872	2015	56872		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	222	-88.86862995	13.73603564	SLV	El Salvador	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	16818	2015	16818		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	1629	2015	1629		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	231	39.63505296	8.631223181	ETH	Ethiopia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	11958	2015	11958		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	232	38.11074289	16.12894644	ERI	Eritrea	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	449	2015	449		M
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	233	25.84093481	58.68487172	EST	Estonia	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP	6379	2015	6379		E
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	234	-7.122044325	62.21228119	FRO	Faroe Islands	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
2017.Q2.G.01	IS_RDP_FRGHTKM	Freight volume (tonne kilometres), by road transport	238	-58.75246778	-51.74562601	FLK	Falkland Islands (Malvinas)	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	T_KM	MP					
