geoAreaCode	sliceId	Freq	Units	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
275	1	ANNUAL	PERCENT	35.25694122	31.94347933	189	PSE	State of Palestine	2011-2015	
276	1	ANNUAL	PERCENT	10.3806066	51.08862743	61	DEU	Germany	2011-2015	
288	1	ANNUAL	PERCENT	-1.205623522	7.964825185	84	GHA	Ghana	2011-2015	5.943740440768
292	1	ANNUAL	PERCENT	-5.347561686	36.13895036	85	GIB	Gibraltar	2011-2015	
296	1	ANNUAL	PERCENT	-157.5643005	1.768837732	122	KIR	Kiribati	2011-2015	
300	1	ANNUAL	PERCENT	22.58307827	39.47301873	91	GRC	Greece	2011-2015	
304	1	ANNUAL	PERCENT	-41.39371316	74.75625681	93	GRL	Greenland	2011-2015	
308	1	ANNUAL	PERCENT	-61.68248568	12.11238395	92	GRD	Grenada	2011-2015	11.696279444554
312	1	ANNUAL	PERCENT	-61.64762115	16.14416917	87	GLP	Guadeloupe	2011-2015	
316	1	ANNUAL	PERCENT	144.7029305	13.35485404	96	GUM	Guam	2011-2015	
320	1	ANNUAL	PERCENT	-91.2312746	15.00273719	94	GTM	Guatemala	2011-2015	5.253362739702
324	1	ANNUAL	PERCENT	-11.28173419	11.00210343	86	GIN	Guinea	2011-2015	5.573337799352
328	1	ANNUAL	PERCENT	-58.97322037	4.788012784	97	GUY	Guyana	2011-2015	2.4978031444
332	1	ANNUAL	PERCENT	-72.33640958	18.40426539	102	HTI	Haiti	2011-2015	1.779867103096
334	1	ANNUAL	PERCENT	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands	2011-2015	
336	1	ANNUAL	PERCENT	12.45315803	41.90343751	250	VAT	Holy See	2011-2015	
340	1	ANNUAL	PERCENT	-86.59974381	14.82243161	100	HND	Honduras	2011-2015	2.39627625856
344	1	ANNUAL	PERCENT	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region	2011-2015	
348	1	ANNUAL	PERCENT	19.41221519	47.1651448	103	HUN	Hungary	2011-2015	
352	1	ANNUAL	PERCENT	-19.02116966	64.79134763	111	ISL	Iceland	2011-2015	
356	1	ANNUAL	PERCENT	79.3608464	22.34642074	106	IND	India	2011-2015	2.458215609436
