geoAreaCode	sliceId	Freq	Units	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
384	1	ANNUAL	METONS	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	2010-2014	7.588
388	1	ANNUAL	METONS	-77.31068409	18.15616857	114	JAM	Jamaica	2010-2014	7.12
392	1	ANNUAL	METONS	139.2716103	36.6554539	117	JPN	Japan	2010-2014	1180.916
398	1	ANNUAL	METONS	66.65359159	48.01963494	118	KAZ	Kazakhstan	2010-2014	232.532
400	1	ANNUAL	METONS	37.13024774	30.65365973	116	JOR	Jordan	2010-2014	21.632
404	1	ANNUAL	METONS	37.86096816	0.534797278	119	KEN	Kenya	2010-2014	11.386
408	1	ANNUAL	METONS	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	2010-2014	45.94
410	1	ANNUAL	METONS	127.8610254	36.45201023	124	KOR	Republic of Korea	2010-2014	567.924
414	1	ANNUAL	METONS	47.49305029	29.53949468	125	KWT	Kuwait	2010-2014	82.93
417	1	ANNUAL	METONS	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	2010-2014	8.012
418	1	ANNUAL	METONS	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	2010-2014	
422	1	ANNUAL	METONS	35.89391711	33.92152458	127	LBN	Lebanon	2010-2014	20.142
426	1	ANNUAL	METONS	28.25362195	-29.58041814	133	LSO	Lesotho	2010-2014	
428	1	ANNUAL	METONS	26.42461876	56.64196636	136	LVA	Latvia	2010-2014	7.21
430	1	ANNUAL	METONS	-9.311879038	6.448381009	128	LBR	Liberia	2010-2014	
434	1	ANNUAL	METONS	18.0295985	27.04042819	129	LBY	Libya	2010-2014	44.548
438	1	ANNUAL	METONS	9.552985019	47.14167005	131	LIE	Liechtenstein	2010-2014	
440	1	ANNUAL	METONS	23.90517807	55.33680309	134	LTU	Lithuania	2010-2014	11.188
442	1	ANNUAL	METONS	6.092656563	49.77679538	135	LUX	Luxembourg	2010-2014	10.1
446	1	ANNUAL	METONS	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region	2010-2014	
450	1	ANNUAL	METONS	46.6982339	-19.38514785	142	MDG	Madagascar	2010-2014	
454	1	ANNUAL	METONS	33.4884625	-13.40819859	158	MWI	Malawi	2010-2014	
458	1	ANNUAL	METONS	116.8346314	5.452415309	159	MYS	Malaysia	2010-2014	200.76
462	1	ANNUAL	METONS	73.09672546	-0.614385021	143	MDV	Maldives	2010-2014	
466	1	ANNUAL	METONS	-3.522016039	17.35311254	147	MLI	Mali	2010-2014	
470	1	ANNUAL	METONS	14.44617519	35.89194275	148	MLT	Malta	2010-2014	2.51
474	1	ANNUAL	METONS	-60.91544135	14.56086108	156	MTQ	Martinique	2010-2014	
478	1	ANNUAL	METONS	-10.33187259	20.26089546	154	MRT	Mauritania	2010-2014	
480	1	ANNUAL	METONS	57.568022	-20.28581998	157	MUS	Mauritius	2010-2014	3.764
484	1	ANNUAL	METONS	-102.5148166	23.93378032	144	MEX	Mexico	2010-2014	445.968
492	1	ANNUAL	METONS	7.424214814	43.73532918	140	MCO	Monaco	2010-2014	
496	1	ANNUAL	METONS	103.0728057	46.83892054	151	MNG	Mongolia	2010-2014	16.75
498	1	ANNUAL	METONS	28.4650624	47.20236795	141	MDA	Republic of Moldova	2010-2014	7.446
499	1	ANNUAL	METONS	19.25214024	42.78717043	150	MNE	Montenegro	2010-2014	2.378
500	1	ANNUAL	METONS	-62.19261223	16.73558313	155	MSR	Montserrat	2010-2014	
504	1	ANNUAL	METONS	-6.281942841	31.8440131	139	MAR	Morocco	2010-2014	50.308
508	1	ANNUAL	METONS	38.18479941	-14.27963886	153	MOZ	Mozambique	2010-2014	2.928
512	1	ANNUAL	METONS	57.87743482	21.98805614	173	OMN	Oman	2010-2014	52.364
516	1	ANNUAL	METONS	17.21907885	-22.13817068	161	NAM	Namibia	2010-2014	3.294
520	1	ANNUAL	METONS	166.92313	-0.528742623	171	NRU	Nauru	2010-2014	
524	1	ANNUAL	METONS	83.94678863	28.25866332	170	NPL	Nepal	2010-2014	4.856
528	1	ANNUAL	METONS	5.331480568	51.86728884	168	NLD	Netherlands	2010-2014	157.62
530	1	ANNUAL	METONS	-68.30676179	12.22720635	8	ANT	Netherlands Antilles	2010-2014	
531	1	ANNUAL	METONS	-68.95033464	12.15058042	56	CUW	Curaçao	2010-2014	4.716
533	1	ANNUAL	METONS	-69.97050586	12.50878756	1	ABW	Aruba	2010-2014	
534	1	ANNUAL	METONS	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)	2010-2014	
540	1	ANNUAL	METONS	165.5067368	-21.41742531	162	NCL	New Caledonia	2010-2014	
548	1	ANNUAL	METONS	167.0679779	-15.34445547	257	VUT	Vanuatu	2010-2014	
554	1	ANNUAL	METONS	170.4755673	-43.98721568	172	NZL	New Zealand	2010-2014	30.682
558	1	ANNUAL	METONS	-85.03060315	12.84210839	166	NIC	Nicaragua	2010-2014	4.396
562	1	ANNUAL	METONS	9.400167877	17.42143036	163	NER	Niger	2010-2014	1.67
566	1	ANNUAL	METONS	8.097363256	9.585789025	165	NGA	Nigeria	2010-2014	60.35
570	1	ANNUAL	METONS	-169.8601693	-19.05000475	167	NIU	Niue	2010-2014	
574	1	ANNUAL	METONS	167.9515548	-29.03230018	164	NFK	Norfolk Island	2010-2014	
578	1	ANNUAL	METONS	11.47846389	61.34311134	169	NOR	Norway	2010-2014	35.92
580	1	ANNUAL	METONS	145.7582114	15.19099517	152	MNP	Northern Mariana Islands	2010-2014	
581	1	ANNUAL	METONS	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands	2010-2014	
583	1	ANNUAL	METONS	158.225216	6.880670092	79	FSM	Micronesia, Federated States of	2010-2014	
584	1	ANNUAL	METONS	171.0839119	7.110213497	145	MHL	Marshall Islands	2010-2014	
585	1	ANNUAL	METONS	134.5733878	7.502307591	179	PLW	Palau	2010-2014	
586	1	ANNUAL	METONS	68.80479684	29.36491634	174	PAK	Pakistan	2010-2014	134.156
591	1	ANNUAL	METONS	-81.26616623	8.450965746	175	PAN	Panama	2010-2014	9.712
598	1	ANNUAL	METONS	145.8587761	-6.756057077	180	PNG	Papua New Guinea	2010-2014	
600	1	ANNUAL	METONS	-60.54854225	-21.70216237	187	PRY	Paraguay	2010-2014	4.938
604	1	ANNUAL	METONS	-71.82093277	-13.58939705	177	PER	Peru	2010-2014	44.388
608	1	ANNUAL	METONS	120.8601418	14.16591706	178	PHL	Philippines	2010-2014	84.116
612	1	ANNUAL	METONS	-128.3225873	-24.37538456	176	PCN	Pitcairn	2010-2014	
616	1	ANNUAL	METONS	19.40660158	52.1226733	181	POL	Poland	2010-2014	295.702
620	1	ANNUAL	METONS	-7.961599811	39.68509315	186	PRT	Portugal	2010-2014	45.358
624	1	ANNUAL	METONS	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	2010-2014	
626	1	ANNUAL	METONS	125.9451052	-8.797497247	228	TLS	Timor-Leste	2010-2014	
630	1	ANNUAL	METONS	-66.47591017	18.22753799	182	PRI	Puerto Rico	2010-2014	
634	1	ANNUAL	METONS	51.19152467	25.28355379	192	QAT	Qatar	2010-2014	68.21
638	1	ANNUAL	METONS	55.53171398	-21.13183266	193	REU	Réunion	2010-2014	
642	1	ANNUAL	METONS	24.98481009	45.83893563	194	ROU	Romania	2010-2014	74.286
643	1	ANNUAL	METONS	99.01404926	61.61899849	195	RUS	Russian Federation	2010-2014	1537.266
646	1	ANNUAL	METONS	29.92310194	-1.999842114	196	RWA	Rwanda	2010-2014	
652	1	ANNUAL	METONS	-62.83173536	17.89513362	29	BLM	Saint Barthélemy	2010-2014	
654	1	ANNUAL	METONS	-5.705752501	-15.96503946	202	SHN	Saint Helena	2010-2014	
659	1	ANNUAL	METONS	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis	2010-2014	
660	1	ANNUAL	METONS	-63.05651612	18.21525315	4	AIA	Anguilla	2010-2014	
662	1	ANNUAL	METONS	-60.96529553	13.89405601	130	LCA	Saint Lucia	2010-2014	
663	1	ANNUAL	METONS	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)	2010-2014	
666	1	ANNUAL	METONS	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon	2010-2014	
670	1	ANNUAL	METONS	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	2010-2014	
674	1	ANNUAL	METONS	12.46329038	43.93841766	207	SMR	San Marino	2010-2014	
678	1	ANNUAL	METONS	6.609772265	0.241554875	212	STP	Sao Tome and Principe	2010-2014	
682	1	ANNUAL	METONS	44.54763347	24.12594211	197	SAU	Saudi Arabia	2010-2014	458.926
686	1	ANNUAL	METONS	-14.46636926	14.35920905	199	SEN	Senegal	2010-2014	5.84
688	1	ANNUAL	METONS	20.805876	44.03145697	210	SRB	Serbia	2010-2014	44.822
690	1	ANNUAL	METONS	55.46561591	-4.678053059	219	SYC	Seychelles	2010-2014	
694	1	ANNUAL	METONS	-11.78306584	8.568604164	205	SLE	Sierra Leone	2010-2014	
702	1	ANNUAL	METONS	103.8107883	1.361009155	200	SGP	Singapore	2010-2014	45.708
703	1	ANNUAL	METONS	19.48495604	48.70741446	214	SVK	Slovakia	2010-2014	31.952
704	1	ANNUAL	METONS	105.802499	10.09643079	256	VNM	Viet Nam	2010-2014	129.95
705	1	ANNUAL	METONS	14.82209486	46.11958061	215	SVN	Slovenia	2010-2014	14.546
706	1	ANNUAL	METONS	46.20367477	4.406485729	208	SOM	Somalia	2010-2014	
710	1	ANNUAL	METONS	24.67184355	-29.99957544	283	ZAF	South Africa	2010-2014	413.934
716	1	ANNUAL	METONS	29.86909584	-19.00075492	285	ZWE	Zimbabwe	2010-2014	10.998
724	1	ANNUAL	METONS	-3.554078296	40.39211472	71	ESP	Spain	2010-2014	250.86
728	1	ANNUAL	METONS	30.32618773	7.290839152	211	SSD	South Sudan	2010-2014	
732	1	ANNUAL	METONS	-13.13515523	24.66265342	70	ESH	Western Sahara	2010-2014	
736	1	ANNUAL	METONS	29.95650159	16.02643066	198	SDN	Sudan	2010-2014	
740	1	ANNUAL	METONS	-55.90626394	4.132603197	213	SUR	Suriname	2010-2014	1.892
744	1	ANNUAL	METONS	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands	2010-2014	
748	1	ANNUAL	METONS	31.50149288	-26.56471011	217	SWZ	Swaziland	2010-2014	
752	1	ANNUAL	METONS	14.3775338	60.60103109	216	SWE	Sweden	2010-2014	40.576
756	1	ANNUAL	METONS	8.223158	46.96617097	43	CHE	Switzerland	2010-2014	40.402
760	1	ANNUAL	METONS	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)	2010-2014	40.75
762	1	ANNUAL	METONS	69.294998	38.43069666	225	TJK	Tajikistan	2010-2014	3.15
764	1	ANNUAL	METONS	101.0202951	15.13089239	224	THA	Thailand	2010-2014	235.024
768	1	ANNUAL	METONS	0.97835765	8.532096072	223	TGO	Togo	2010-2014	1.796
772	1	ANNUAL	METONS	-171.8154473	-9.214545558	226	TKL	Tokelau	2010-2014	
776	1	ANNUAL	METONS	-175.1959991	-21.19511329	229	TON	Tonga	2010-2014	
780	1	ANNUAL	METONS	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago	2010-2014	22.556
784	1	ANNUAL	METONS	53.98279159	23.43322219	9	ARE	United Arab Emirates	2010-2014	165.938
788	1	ANNUAL	METONS	9.572737411	34.11439971	231	TUN	Tunisia	2010-2014	23.532
792	1	ANNUAL	METONS	35.42890329	38.9899684	232	TUR	Turkey	2010-2014	288.79
795	1	ANNUAL	METONS	58.9787665	40.0912346	227	TKM	Turkmenistan	2010-2014	63.05
796	1	ANNUAL	METONS	-71.745121	21.80780585	221	TCA	Turks and Caicos Islands	2010-2014	
798	1	ANNUAL	METONS	178.6679611	-7.460048071	233	TUV	Tuvalu	2010-2014	
800	1	ANNUAL	METONS	32.39100438	1.279557331	236	UGA	Uganda	2010-2014	
804	1	ANNUAL	METONS	31.40270802	49.00735945	237	UKR	Ukraine	2010-2014	264.224
807	1	ANNUAL	METONS	21.7007909	41.60048068	146	MKD	Macedonia, Republic of	2010-2014	8.322
818	1	ANNUAL	METONS	29.77468534	26.57438204	68	EGY	Egypt	2010-2014	179.308
826	1	ANNUAL	METONS	-2.23830539	53.27691757	81	GBR	United Kingdom	2010-2014	446.998
831	1	ANNUAL	METONS	-2.200712402	49.71561166	83	GGY	Guernsey	2010-2014	
832	1	ANNUAL	METONS	-2.136773508	49.22353354	115	JEY	Jersey	2010-2014	
833	1	ANNUAL	METONS	-4.538190305	54.22880901	105	IMN	Isle of Man	2010-2014	
834	1	ANNUAL	METONS	34.80521182	-6.265332606	235	TZA	Tanzania, United Republic of	2010-2014	8.91
840	1	ANNUAL	METONS	-99.13830311	39.5277871	248	USA	United States of America	2010-2014	5173.752
850	1	ANNUAL	METONS	-64.76960113	17.73297693	255	VIR	United States Virgin Islands	2010-2014	
854	1	ANNUAL	METONS	-1.742843829	12.27491081	23	BFA	Burkina Faso	2010-2014	
858	1	ANNUAL	METONS	-56.01387025	-32.8002838	247	URY	Uruguay	2010-2014	6.948
860	1	ANNUAL	METONS	63.11944558	41.77560518	249	UZB	Uzbekistan	2010-2014	100.92
862	1	ANNUAL	METONS	-66.15642084	7.121324748	253	VEN	Venezuela (Bolivarian Republic)	2010-2014	160.494
876	1	ANNUAL	METONS	-176.2034788	-13.28471201	258	WLF	Wallis and Futuna Islands	2010-2014	
882	1	ANNUAL	METONS	-172.4430749	-13.61541469	259	WSM	Samoa	2010-2014	
887	1	ANNUAL	METONS	45.22389143	15.22242099	282	YEM	Yemen	2010-2014	20.846
894	1	ANNUAL	METONS	27.850329	-14.59701056	284	ZMB	Zambia	2010-2014	2.476
