series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2005	2010	2015	2016	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	64	90.45098484	27.39598568	BTN	Bhutan	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	68	-64.66224284	-16.71273412	BOL	Bolivia (Plurinational State of)	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	70	17.78584332	44.16845548	BIH	Bosnia and Herzegovina	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	72	23.81380223	-22.18810073	BWA	Botswana	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	74	3.410732868	-54.43295905	BVT	Bouvet Island	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	76	-53.08432878	-10.77668561	BRA	Brazil	1	ANNUAL	PERCENT					1.684944	1.684944	2016	1.684944	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	84	-88.70199554	17.19965901	BLZ	Belize	1	ANNUAL	PERCENT					10.080056	10.080056	2016	10.080056	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	86	72.38715553	-7.299281071	IOT	British Indian Ocean Territory	1	ANNUAL	PERCENT					99.9263	99.9263	2016	99.9263	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	90	160.1584117	-9.622391719	SLB	Solomon Islands	1	ANNUAL	PERCENT					0.11803	0.11803	2016	0.11803	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	92	-64.63294223	18.42256578	VGB	British Virgin Islands	1	ANNUAL	PERCENT					0.05588	0.05588	2016	0.05588	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	96	114.6288563	4.49736984	BRN	Brunei Darussalam	1	ANNUAL	PERCENT					0.202347	0.202347	2016	0.202347	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	100	25.23763153	42.75731323	BGR	Bulgaria	1	ANNUAL	PERCENT					8.10306	8.10306	2016	8.10306	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	104	96.51752295	21.19332882	MMR	Myanmar	1	ANNUAL	PERCENT					0.05232	0.05232	2016	0.05232	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	108	29.89080992	-3.366387428	BDI	Burundi	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	112	28.04940161	53.54193075	BLR	Belarus	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	116	104.922836	12.71163737	KHM	Cambodia	1	ANNUAL	PERCENT					0.185545	0.185545	2016	0.185545	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	120	12.7419827	5.692387031	CMR	Cameroon	1	ANNUAL	PERCENT					3.407167	3.407167	2016	3.407167	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	124	-101.6575058	57.72360191	CAN	Canada	1	ANNUAL	PERCENT					0.871872	0.871872	2016	0.871872	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	132	-23.63544151	15.07791834	CPV	Cabo Verde	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	136	-81.16740559	19.32266656	CYM	Cayman Islands	1	ANNUAL	PERCENT					0.077756	0.077756	2016	0.077756	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	140	20.93559492	7.003720791	CAF	Central African Republic	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	144	80.70489654	7.614693343	LKA	Sri Lanka	1	ANNUAL	PERCENT					0.074707	0.074707	2016	0.074707	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	148	18.66618401	15.36279341	TCD	Chad	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	152	-71.23029019	-35.2652885	CHL	Chile	1	ANNUAL	PERCENT					12.595203	12.595203	2016	12.595203	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	156	104.1403375	32.30955217	CHN	China	1	ANNUAL	PERCENT					3.766775	3.766775	2016	3.766775	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	162	105.6426067	-10.4882473	CXR	Christmas Island	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	166	96.82633757	-12.18600682	CCK	Cocos (Keeling) Islands	1	ANNUAL	PERCENT					0.005531	0.005531	2016	0.005531	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	170	-73.07446751	3.888209046	COL	Colombia	1	ANNUAL	PERCENT					2.063793	2.063793	2016	2.063793	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	174	43.34234565	-11.66121732	COM	Comoros	1	ANNUAL	PERCENT					0.02296	0.02296	2016	0.02296	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	175	45.14015057	-12.82217691	MYT	Mayotte	1	ANNUAL	PERCENT					108.53457	108.53457	2016	108.53457	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	178	15.22052612	-0.840544119	COG	Congo	1	ANNUAL	PERCENT					3.205932	3.205932	2016	3.205932	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	180	23.65496507	-2.877154732	COD	Democratic Republic of the Congo	1	ANNUAL	PERCENT					0.233691	0.233691	2016	0.233691	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	184	-159.7711391	-21.22696458	COK	Cook Islands	1	ANNUAL	PERCENT					0.00076	0.00076	2016	0.00076	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	188	-84.19712782	9.970998683	CRI	Costa Rica	1	ANNUAL	PERCENT					0.833521	0.833521	2016	0.833521	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	191	17.95874553	45.45172212	HRV	Croatia	1	ANNUAL	PERCENT					8.540921	8.540921	2016	8.540921	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	192	-79.54460144	22.10030366	CUB	Cuba	1	ANNUAL	PERCENT					4.324745	4.324745	2016	4.324745	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	196	33.22285964	35.05659437	CYP	Cyprus	1	ANNUAL	PERCENT					0.123118	0.123118	2016	0.123118	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	203	15.33151382	49.73913871	CZE	Czechia	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	204	2.339933594	9.65401646	BEN	Benin	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	208	9.326571283	56.03829721	DNK	Denmark	1	ANNUAL	PERCENT					17.848149	17.848149	2016	17.848149	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	212	-61.3493756	15.43391378	DMA	Dominica	1	ANNUAL	PERCENT					0.013913	0.013913	2016	0.013913	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	214	-70.49847576	18.89832088	DOM	Dominican Republic	1	ANNUAL	PERCENT					9.084691	9.084691	2016	9.084691	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	218	-78.37005241	-1.447785891	ECU	Ecuador	1	ANNUAL	PERCENT					13.05064	13.05064	2016	13.05064	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	222	-88.86862995	13.73603564	SLV	El Salvador	1	ANNUAL	PERCENT					0.70566	0.70566	2016	0.70566	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	226	10.46535826	1.565792376	GNQ	Equatorial Guinea	1	ANNUAL	PERCENT					0.235207	0.235207	2016	0.235207	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	231	39.63505296	8.631223181	ETH	Ethiopia	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	232	38.11074289	16.12894644	ERI	Eritrea	1	ANNUAL	PERCENT										
2017.Q2.G.01	ER_MRN_MARIN	Coverage of protected areas in relation to marine areas	233	25.84093481	58.68487172	EST	Estonia	1	ANNUAL	PERCENT					18.626329	18.626329	2016	18.626329	Protected Planet: The World Database on Protected Areas (WDPA) [On-line], January, 2017, International Union for Conservation of Nature (IUCN) and United Nations Environment Programme's World Conservation Monitoring Centre (UNEP-WCMC).	
