series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	last.5.years.mean	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	400	37.13024774	30.65365973	JOR	Jordan	1	ANNUAL	METONS	34320000	34500000	3.7e+07	35960000	40540000	44960000	45130000	46880000	46310000	47510000	50490000	47264000	2010	50490000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	404	37.86096816	0.534797278	KEN	Kenya	1	ANNUAL	METONS	88040000	90570000	91950000	90150000	93330000	103300000	106640000	110790000	109550000	121300000	124860000	114628000	2010	124860000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	408	127.1803633	40.1462645	PRK	Democratic People's Republic of Korea	1	ANNUAL	METONS	23580000	28062000	27024000	30020000	29770000	31470000	31220000	28530000	26380000	27250000	23747000	27425400	2010	23747000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	410	127.8610254	36.45201023	KOR	Republic of Korea	1	ANNUAL	METONS	1.014e+09	1.02e+09	1.071e+09	1.164e+09	1175000064	1.088e+09	1.09e+09	1.14e+09	1.156e+09	1.078e+09	1124999936	1117799987.2	2010	1124999936	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	414	47.49305029	29.53949468	KWT	Kuwait	1	ANNUAL	METONS	78210000	88220000	83910000	111610000	114310000	123880000	124690000	139640000	151830000	126700000	124950000	133562000	2010	124950000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	417	74.52324839	41.46204516	KGZ	Kyrgyzstan	1	ANNUAL	METONS	29780000	28320000	29160000	32520000	3.4e+07	33940000	35970000	38910000	42150000	3.8e+07	37770000	38560000	2010	37770000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	418	101.9901968	20.27482773	LAO	Lao People's Democratic Republic	1	ANNUAL	METONS	7798000	7778000	7927000	9189000	9650000	13938000	18871000	19810000	22851000	30651000	30586000	24553800	2010	30586000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	422	35.89391711	33.92152458	LBN	Lebanon	1	ANNUAL	METONS	39530000	40930000	39260000	45700000	48150000	49240000	52020000	50020000	52340000	61760000	67150000	56658000	2010	67150000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	426	28.25362195	-29.58041814	LSO	Lesotho	1	ANNUAL	METONS	5558000	5409000	5238000	5875000	6191000	6336000	6802000	7639000	6354000	7833000	9860000	7697600	2010	9860000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	428	26.42461876	56.64196636	LVA	Latvia	1	ANNUAL	METONS	31200000	31400000	33500000	36660000	40120000	41980000	46680000	56290000	53190000	43250000	44450000	48772000	2010	44450000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	430	-9.311879038	6.448381009	LBR	Liberia	1	ANNUAL	METONS	2347700	2492100	2858600	2165600	2564800	2695600	3872600	4295500	3622200	4363200	4180600	4066820	2010	4180600	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	434	18.0295985	27.04042819	LBY	Libya	1	ANNUAL	METONS	22572000	21329000	21023000	18830000	17447000	17902000	22930000	22830000	24450000	23212000	23950000	23474400	2010	23950000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	438	9.552985019	47.14167005	LIE	Liechtenstein	1	ANNUAL	METONS	1639500	1328200	1430600	1709400	1763600	1780800	2069200	2387000	1487000	1544600	1597400	1817040	2010	1597400	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	440	23.90517807	55.33680309	LTU	Lithuania	1	ANNUAL	METONS	50020000	49870000	55810000	65520000	70130000	74170000	78150000	91240000	93930000	77720000	77160000	83640000	2010	77160000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	442	6.092656563	49.77679538	LUX	Luxembourg	1	ANNUAL	METONS	0	0	0	0	0	0	0	0	0	0	0	0	2010	0	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	446	113.5665388	22.1237259	MAC	China, Macao Special Administrative Region	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	450	46.6982339	-19.38514785	MDG	Madagascar	1	ANNUAL	METONS	8778000	9315000	9857000	12523000	10921000	11317000	12897000	15703000	18300000	19704000	18568000	17034400	2010	18568000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	454	33.4884625	-13.40819859	MWI	Malawi	1	ANNUAL	METONS	11349000	10845000	11576000	11485000	11061000	11768000	13305000	13380000	14388000	18133000	17410000	15323200	2010	17410000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	458	116.8346314	5.452415309	MYS	Malaysia	1	ANNUAL	METONS	382200000	324400000	326100000	338600000	358300000	375500000	415800000	420100000	4.26e+08	477600000	490500000	4.46e+08	2010	490500000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	462	73.09672546	-0.614385021	MDV	Maldives	1	ANNUAL	METONS	2087000	1812000	1852000	2080000	2632000	2918000	4015000	4524000	4426000	4811000	4684000	4492000	2010	4684000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	METONS	25751000	30877000	34327000	38074000	40341000	44648000	46335000	49657000	52834000	52843000	59769000	52287600	2010	59769000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	METONS	8432000	7539000	7668000	7985000	8414000	8617000	8879000	9491000	8906000	8238000	8424000	8787600	2010	8424000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	METONS	7592000	7261000	7563000	8524000	8815000	9091000	8163000	9432000	8545000	9e+06	8786000	8785200	2010	8786000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	METONS	16840000	16163000	16187000	17069000	17810000	18215000	18990000	19110000	20060000	19740000	20530000	19686000	2010	20530000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	METONS	9.13e+08	9.26e+08	9.29e+08	9.74e+08	9.7e+08	9.94e+08	1.018e+09	1.016e+09	9.93e+08	9.55e+08	9.89e+08	994200000	2010	9.89e+08	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	METONS	0	0	0	0	0	0	0	0	0	0	0	0	2010	0	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	METONS	8857000	8879000	9055000	8812000	9919000	11020000	12110000	15670000	20120000	21920000	27690000	19502000	2010	27690000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	METONS	224100	175800	202400	261400	362600	443500	651400	890700	1436400	1568300	1865900	1282540	2010	1865900	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	METONS	0	0	2895000	4128000	5056000	4486000	12368000	17223000	16134000	9548000	13397000	13734000	2010	13397000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	METONS	78780000	86850000	89110000	94240000	97300000	9.7e+07	91310000	93970000	101180000	120010000	112800000	103854000	2010	112800000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	METONS	27113000	25572000	26626000	29469000	29302000	31768000	33272000	30478000	33944000	37030000	37030000	34350800	2010	37030000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	METONS	22990000	24420000	23130000	20580000	23470000	27060000	36310000	37370000	41130000	44110000	45610000	40906000	2010	45610000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	METONS	10290000	10540000	9910000	12560000	13310000	13630000	13480000	13800000	12880000	12490000	13320000	13194000	2010	13320000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	METONS	29766000	30707000	31873000	34883000	35333000	37338000	42232000	43903000	42911000	47380000	57180000	46721200	2010	57180000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	METONS	288400000	324100000	366700000	360500000	367700000	370800000	382600000	412200000	415800000	408300000	390300000	401840000	2010	390300000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	METONS	1168300	1127100	1230100	1439600	1587700	1725400	1904900	2213700	1859900	2044100	2152000	2034920	2010	2152000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	METONS	85300000	87300000	95500000	97700000	108400000	114400000	106800000	111900000	105800000	91300000	93700000	101900000	2010	93700000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	METONS	16843000	16660000	16320000	18744000	17322000	17844000	17635000	18719000	18368000	18856000	19500000	18615600	2010	19500000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	METONS	22385000	26206000	27250000	31534000	32018000	36583000	39492000	41905000	47414000	48339000	52965000	46023000	2010	52965000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	METONS	189850000	224420000	213270000	250870000	235680000	255730000	273729984	300070016	295440000	277870016	299889984	289400000	2010	299889984	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	METONS	144400000	147900000	151100000	151700000	156900000	163100000	166100000	185100000	184200000	1.7e+08	176600000	176400000	2010	176600000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	METONS	326340000	331830016	331689984	366080000	382670016	417550016	449340000	474420000	454990016	470889984	469529984	463833996.8	2010	469529984	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	METONS	26550000	22790000	22010000	24410000	23900000	27280000	26210000	26950000	30680000	28950000	28070000	28172000	2010	28070000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	METONS	12992000	11745000	12055000	11861000	12142000	12803000	13196000	15741000	14562000	17600000	18145000	15848800	2010	18145000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	METONS	67510000	67636000	69440000	70540000	71260000	71890000	75760000	80380000	82860000	76290000	88830000	80824000	2010	88830000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	METONS	253580000	279180000	296830016	303760000	286100000	301200000	301900000	314600000	355300000	355600000	356100000	336700000	2010	356100000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	METONS	312300000	274700000	299300000	293500000	302800000	316600000	3.04e+08	3.19e+08	330500000	341200000	364700000	331880000	2010	364700000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	METONS	5.25e+08	5.13e+08	5.18e+08	5.16e+08	5.56e+08	5.68e+08	5.83e+08	6.36e+08	6.45e+08	5.95e+08	6.28e+08	617400000	2010	6.28e+08	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	METONS	218600000	2.15e+08	211600000	200800000	216600000	2.27e+08	241900000	273400000	280600000	243600000	2.33e+08	254500000	2010	2.33e+08	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	METONS	8674000	10582000	12381000	13512000	14976000	24320000	29050000	39150000	44380000	31780000	38550000	36582000	2010	38550000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	METONS	154840000	226600000	212700000	231500000	245900000	272200000	295300000	454900000	337100000	287100000	289800000	332840000	2010	289800000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	METONS	808400000	890200000	903400000	939699968	1016800000	1071299968	1159200000	1254200064	1332099968	1155500032	1148700032	1209940019.2	2010	1148700032	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	METONS	13843000	14201000	15944000	16218000	16613000	17799000	22297000	23467000	18910000	24525000	25795000	22998800	2010	25795000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	METONS	1598200	1203100	1351100	1666100	1770000	1858000	2338100	2979400	1795000	2149000	3240000	2500300	2010	3240000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	METONS	899600	638600	705200	850500	900600	976100	1201300	1399600	1156600	1263100	1264500	1257020	2010	1264500	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	METONS	237600000	211200000	208700000	197700000	2.2e+08	246600000	267100000	300100000	322200000	3.37e+08	344900000	314260000	2010	344900000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	METONS	20191000	22838000	23073000	26727000	28374000	30612000	30508000	34828000	35320000	36276000	37634000	34913200	2010	37634000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	METONS	72070000	72450000	69670000	70780000	77220000	66800000	102180000	108960000	108770000	109430000	138500000	113568000	2010	138500000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	METONS	2099000	1921000	1939000	2066000	2007000	2334000	2505000	2796000	2181000	2365000	2246000	2418600	2010	2246000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	METONS	6065000	6400000	7044000	7646000	7703000	8318000	11889000	11675000	11361000	12089000	13233000	12049400	2010	13233000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	METONS	2.62e+08	218200000	2.08e+08	224100000	255400000	283700000	3.28e+08	337300000	361100000	341100000	357900000	345080000	2010	357900000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	METONS	110520000	123400000	129820000	146060000	158550000	172370000	169600000	203340000	194850000	190770000	202130000	192138000	2010	202130000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	METONS	272230016	298140000	301660000	336400000	351870016	406289984	437040000	469200000	515300000	584400000	627900032	526768006.4	2010	627900032	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	METONS	39810000	38160000	39830000	42930000	46020000	47180000	52640000	57090000	54630000	46700000	46190000	51450000	2010	46190000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	METONS	28841000	28000300	29373000	31706800	33114400	35137100	36346000	34573600	33258500	34610100	33525800	34462800	2010	33525800	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	METONS	416200000	374900000	388800000	415600000	445400000	4.72e+08	4.72e+08	4.7e+08	449400000	424300000	4.5e+08	453140000	2010	4.5e+08	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	METONS	17080000	15850000	14060000	14030000	13650000	13240000	12880000	11760000	9390000	10800000	13850000	11736000	2010	13850000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	METONS	965200000	1007500032	1059100032	1175399936	1228400000	1480800000	1302899968	1408999936	1300999936	1105799936	1075200000	1238779955.2	2010	1075200000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	METONS	4807000	5464000	5275000	6406000	6971000	7756000	7528000	8352000	8118000	7249000	7145000	7678400	2010	7145000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	METONS	10220000	9980000	10230000	11730000	11990000	12660000	12560000	12571000	11707000	12810000	12800000	12489600	2010	12800000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	METONS	213700000	195100000	196800000	207400000	215800000	233300000	226900000	241800000	231900000	199900000	221100000	224320000	2010	221100000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	METONS	1.67e+08	185500000	189100000	185300000	196600000	211500000	220600000	227700000	222500000	206300000	210900000	217600000	2010	210900000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	METONS	46770000	50980000	52100000	50095000	56200000	60210000	65550000	70020000	70600000	73520000	78220000	71582000	2010	78220000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	METONS	4533000	4340000	5053000	6153000	7149000	7717000	9476000	11853000	10924000	11123000	13589000	11393000	2010	13589000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	METONS	403500000	409100000	437600000	507200000	5.58e+08	588200000	624499968	607400000	619100032	5.81e+08	6.49e+08	616200000	2010	6.49e+08	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	METONS	11339000	10358000	11071000	9981000	10194000	10697000	14696000	10928000	13670000	13877000	13226000	13279400	2010	13226000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	METONS	6641000	7063000	7599000	7138000	7010000	7731000	7864000	8277000	7900000	6515000	5628000	7236800	2010	5628000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	METONS	163500000	137700000	147800000	151800000	200400000	221700000	211600000	280200000	307500000	285400000	292600000	275460000	2010	292600000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	METONS	60770000	62700000	60070000	60420000	60140000	60140000	58010000	60180000	62200000	60830000	64050000	61054000	2010	64050000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	METONS	612600000	509100000	536899968	5.88e+08	669100032	729900032	832800000	872200000	877800000	789100032	9.19e+08	858180006.4	2010	9.19e+08	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	METONS	34080000	4.2e+07	39970000	49430000	55380000	53590000	46770000	58070000	56730000	71900000	66670000	60028000	2010	66670000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	METONS																
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	METONS	51298000	53682000	55317000	61513000	63698000	69142000	72790000	77670000	78350000	84710000	90770000	80858000	2010	90770000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	METONS	190690000	220910000	217850000	230280000	279600000	302500000	336200000	365600000	338700000	315200000	322600000	335660000	2010	322600000	Environment Live	C
2017.Q2.G.01	EN_MAT_FTPRTN	Material footprint	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	METONS	14670000	12960000	13990000	15770000	16612000	17650000	19120000	21560000	24320000	22740000	21790000	21906000	2010	21790000	Environment Live	C
