geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	value	valueType	time_detail	source	Nature
372	2014	ANNUAL	NUMBER	1	-7.121425272	53.25274054	108	IRL	Ireland					
376	2014	ANNUAL	NUMBER	1	34.62277992	31.06164552	112	ISR	Israel					
380	2014	ANNUAL	NUMBER	1	12.57022427	42.79917282	113	ITA	Italy					
384	2014	ANNUAL	NUMBER	1	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	6233.8978	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
388	2014	ANNUAL	NUMBER	1	-77.31068409	18.15616857	114	JAM	Jamaica					
392	2014	ANNUAL	NUMBER	1	139.2716103	36.6554539	117	JPN	Japan					
398	2014	ANNUAL	NUMBER	1	66.65359159	48.01963494	118	KAZ	Kazakhstan					
400	2014	ANNUAL	NUMBER	1	37.13024774	30.65365973	116	JOR	Jordan	807.927	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
404	2014	ANNUAL	NUMBER	1	37.86096816	0.534797278	119	KEN	Kenya	6426.56	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
408	2014	ANNUAL	NUMBER	1	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea					
410	2014	ANNUAL	NUMBER	1	127.8610254	36.45201023	124	KOR	Republic of Korea					
414	2014	ANNUAL	NUMBER	1	47.49305029	29.53949468	125	KWT	Kuwait					
417	2014	ANNUAL	NUMBER	1	74.52324839	41.46204516	120	KGZ	Kyrgyzstan					
418	2014	ANNUAL	NUMBER	1	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	812.946	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	E
422	2014	ANNUAL	NUMBER	1	35.89391711	33.92152458	127	LBN	Lebanon					
426	2014	ANNUAL	NUMBER	1	28.25362195	-29.58041814	133	LSO	Lesotho	285.496	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	E
428	2014	ANNUAL	NUMBER	1	26.42461876	56.64196636	136	LVA	Latvia					
430	2014	ANNUAL	NUMBER	1	-9.311879038	6.448381009	128	LBR	Liberia	1424.376	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	E
434	2014	ANNUAL	NUMBER	1	18.0295985	27.04042819	129	LBY	Libya					
438	2014	ANNUAL	NUMBER	1	9.552985019	47.14167005	131	LIE	Liechtenstein					
440	2014	ANNUAL	NUMBER	1	23.90517807	55.33680309	134	LTU	Lithuania					
442	2014	ANNUAL	NUMBER	1	6.092656563	49.77679538	135	LUX	Luxembourg					
446	2014	ANNUAL	NUMBER	1	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region					
450	2014	ANNUAL	NUMBER	1	46.6982339	-19.38514785	142	MDG	Madagascar	6272.5	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
454	2014	ANNUAL	NUMBER	1	33.4884625	-13.40819859	158	MWI	Malawi	1807.57	Float		United Nations Human Settlements Programme (UN-Habitat), Global Urban Indicators Database	M
458	2014	ANNUAL	NUMBER	1	116.8346314	5.452415309	159	MYS	Malaysia					
462	2014	ANNUAL	NUMBER	1	73.09672546	-0.614385021	143	MDV	Maldives					
