geoAreaCode	sliceId	Age	Freq	Location	Sex	Units	Bounds	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
50	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	89.17660788	22.86961622	24	BGD	Bangladesh	2013-2017	
50	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	89.17660788	22.86961622	24	BGD	Bangladesh	2013-2017	
50	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	89.17660788	22.86961622	24	BGD	Bangladesh	2013-2017	
51	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	44.93839317	40.29499741	11	ARM	Armenia	2013-2017	
51	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	44.93839317	40.29499741	11	ARM	Armenia	2013-2017	
51	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	44.93839317	40.29499741	11	ARM	Armenia	2013-2017	
52	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	-59.5346489	13.13648273	35	BRB	Barbados	2013-2017	
52	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	-59.5346489	13.13648273	35	BRB	Barbados	2013-2017	
52	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	-59.5346489	13.13648273	35	BRB	Barbados	2013-2017	
56	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	4.660976456	50.64104975	21	BEL	Belgium	2013-2017	
56	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	4.660976456	50.64104975	21	BEL	Belgium	2013-2017	
56	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	4.660976456	50.64104975	21	BEL	Belgium	2013-2017	
60	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	-64.78155012	32.27881922	32	BMU	Bermuda	2013-2017	
60	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	-64.78155012	32.27881922	32	BMU	Bermuda	2013-2017	
60	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	-64.78155012	32.27881922	32	BMU	Bermuda	2013-2017	
64	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	90.45098484	27.39598568	37	BTN	Bhutan	2013-2017	
64	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	90.45098484	27.39598568	37	BTN	Bhutan	2013-2017	
64	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	90.45098484	27.39598568	37	BTN	Bhutan	2013-2017	
68	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	MP	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)	2013-2017	
68	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	LB	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)	2013-2017	
68	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	PERCENT	UB	-64.66224284	-16.71273412	33	BOL	Bolivia (Plurinational State of)	2013-2017	
