geoAreaCode	sliceId	Freq	Units	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
232	1	ANNUAL	KG	38.11074289	16.12894644	69	ERI	Eritrea	2006-2010	3.748
233	1	ANNUAL	KG	25.84093481	58.68487172	72	EST	Estonia	2006-2010	1.862
234	1	ANNUAL	KG	-7.122044325	62.21228119	78	FRO	Faroe Islands	2006-2010	
238	1	ANNUAL	KG	-58.75246778	-51.74562601	76	FLK	Falkland Islands (Malvinas)	2006-2010	
239	1	ANNUAL	KG	-36.90662765	-54.20736749	201	SGS	South Georgia and the South Sandwich Islands	2006-2010	
242	1	ANNUAL	KG	177.9660884	-17.83301566	75	FJI	Fiji	2006-2010	1.746
246	1	ANNUAL	KG	23.308447	61.91586738	74	FIN	Finland	2006-2010	0.928
248	1	ANNUAL	KG	19.80945969	60.1544901	5	ALA	Åland Islands	2006-2010	
250	1	ANNUAL	KG	2.457288129	46.62660861	77	FRA	France	2006-2010	0.608
254	1	ANNUAL	KG	-53.23619089	3.922673437	95	GUF	French Guiana	2006-2010	
258	1	ANNUAL	KG	-149.4052367	-17.67709294	191	PYF	French Polynesia	2006-2010	
260	1	ANNUAL	KG	69.64849091	-49.6068576	14	ATF	French Southern Territories	2006-2010	
262	1	ANNUAL	KG	42.18274707	11.56004161	62	DJI	Djibouti	2006-2010	3.224
266	1	ANNUAL	KG	11.78727747	-0.60687619	80	GAB	Gabon	2006-2010	0.736
268	1	ANNUAL	KG	43.3713615	42.04813028	82	GEO	Georgia	2006-2010	3.61
270	1	ANNUAL	KG	-15.39944785	13.45295927	88	GMB	Gambia	2006-2010	6.006
275	1	ANNUAL	KG	35.25694122	31.94347933	189	PSE	State of Palestine	2006-2010	
276	1	ANNUAL	KG	10.3806066	51.08862743	61	DEU	Germany	2006-2010	0.606
288	1	ANNUAL	KG	-1.205623522	7.964825185	84	GHA	Ghana	2006-2010	3.55
292	1	ANNUAL	KG	-5.347561686	36.13895036	85	GIB	Gibraltar	2006-2010	
296	1	ANNUAL	KG	-157.5643005	1.768837732	122	KIR	Kiribati	2006-2010	
300	1	ANNUAL	KG	22.58307827	39.47301873	91	GRC	Greece	2006-2010	1.404
304	1	ANNUAL	KG	-41.39371316	74.75625681	93	GRL	Greenland	2006-2010	
308	1	ANNUAL	KG	-61.68248568	12.11238395	92	GRD	Grenada	2006-2010	
312	1	ANNUAL	KG	-61.64762115	16.14416917	87	GLP	Guadeloupe	2006-2010	
316	1	ANNUAL	KG	144.7029305	13.35485404	96	GUM	Guam	2006-2010	
320	1	ANNUAL	KG	-91.2312746	15.00273719	94	GTM	Guatemala	2006-2010	1.606
324	1	ANNUAL	KG	-11.28173419	11.00210343	86	GIN	Guinea	2006-2010	7.102
328	1	ANNUAL	KG	-58.97322037	4.788012784	97	GUY	Guyana	2006-2010	51.862
332	1	ANNUAL	KG	-72.33640958	18.40426539	102	HTI	Haiti	2006-2010	2.758
334	1	ANNUAL	KG	73.52633626	-53.09106147	99	HMD	Heard Island and McDonald Islands	2006-2010	
336	1	ANNUAL	KG	12.45315803	41.90343751	250	VAT	Holy See	2006-2010	
340	1	ANNUAL	KG	-86.59974381	14.82243161	100	HND	Honduras	2006-2010	2.648
344	1	ANNUAL	KG	114.0266445	22.41749934	98	HKG	China, Hong Kong Special Administrative Region	2006-2010	
348	1	ANNUAL	KG	19.41221519	47.1651448	103	HUN	Hungary	2006-2010	1.262
352	1	ANNUAL	KG	-19.02116966	64.79134763	111	ISL	Iceland	2006-2010	0.636
356	1	ANNUAL	KG	79.3608464	22.34642074	106	IND	India	2006-2010	3.716
360	1	ANNUAL	KG	113.9174	-0.994582204	104	IDN	Indonesia	2006-2010	2.858
364	1	ANNUAL	KG	54.19766348	32.74370885	109	IRN	Iran (Islamic Republic of)	2006-2010	3.856
368	1	ANNUAL	KG	43.76606267	33.05013795	110	IRQ	Iraq	2006-2010	1.85
372	1	ANNUAL	KG	-7.121425272	53.25274054	108	IRL	Ireland	2006-2010	0.71
376	1	ANNUAL	KG	34.62277992	31.06164552	112	ISR	Israel	2006-2010	0.812
380	1	ANNUAL	KG	12.57022427	42.79917282	113	ITA	Italy	2006-2010	0.684
384	1	ANNUAL	KG	-5.552690016	7.62211586	46	CIV	Côte d'Ivoire	2006-2010	1.054
388	1	ANNUAL	KG	-77.31068409	18.15616857	114	JAM	Jamaica	2006-2010	2.106
392	1	ANNUAL	KG	139.2716103	36.6554539	117	JPN	Japan	2006-2010	0.594
398	1	ANNUAL	KG	66.65359159	48.01963494	118	KAZ	Kazakhstan	2006-2010	4.198
400	1	ANNUAL	KG	37.13024774	30.65365973	116	JOR	Jordan	2006-2010	3.048
404	1	ANNUAL	KG	37.86096816	0.534797278	119	KEN	Kenya	2006-2010	4.6
408	1	ANNUAL	KG	127.1803633	40.1462645	183	PRK	Democratic People's Republic of Korea	2006-2010	2.118
410	1	ANNUAL	KG	127.8610254	36.45201023	124	KOR	Republic of Korea	2006-2010	1.096
414	1	ANNUAL	KG	47.49305029	29.53949468	125	KWT	Kuwait	2006-2010	1.496
417	1	ANNUAL	KG	74.52324839	41.46204516	120	KGZ	Kyrgyzstan	2006-2010	13.432
418	1	ANNUAL	KG	101.9901968	20.27482773	126	LAO	Lao People's Democratic Republic	2006-2010	7.05
422	1	ANNUAL	KG	35.89391711	33.92152458	127	LBN	Lebanon	2006-2010	2.156
426	1	ANNUAL	KG	28.25362195	-29.58041814	133	LSO	Lesotho	2006-2010	4.856
428	1	ANNUAL	KG	26.42461876	56.64196636	136	LVA	Latvia	2006-2010	2.608
430	1	ANNUAL	KG	-9.311879038	6.448381009	128	LBR	Liberia	2006-2010	4.708
434	1	ANNUAL	KG	18.0295985	27.04042819	129	LBY	Libya	2006-2010	0.428
438	1	ANNUAL	KG	9.552985019	47.14167005	131	LIE	Liechtenstein	2006-2010	0.444
440	1	ANNUAL	KG	23.90517807	55.33680309	134	LTU	Lithuania	2006-2010	2.854
442	1	ANNUAL	KG	6.092656563	49.77679538	135	LUX	Luxembourg	2006-2010	
446	1	ANNUAL	KG	113.5665388	22.1237259	137	MAC	China, Macao Special Administrative Region	2006-2010	
450	1	ANNUAL	KG	46.6982339	-19.38514785	142	MDG	Madagascar	2006-2010	2.976
454	1	ANNUAL	KG	33.4884625	-13.40819859	158	MWI	Malawi	2006-2010	3.292
458	1	ANNUAL	KG	116.8346314	5.452415309	159	MYS	Malaysia	2006-2010	2.698
462	1	ANNUAL	KG	73.09672546	-0.614385021	143	MDV	Maldives	2006-2010	2.878
466	1	ANNUAL	KG	-3.522016039	17.35311254	147	MLI	Mali	2006-2010	8.236
470	1	ANNUAL	KG	14.44617519	35.89194275	148	MLT	Malta	2006-2010	1.286
474	1	ANNUAL	KG	-60.91544135	14.56086108	156	MTQ	Martinique	2006-2010	
478	1	ANNUAL	KG	-10.33187259	20.26089546	154	MRT	Mauritania	2006-2010	3.27
480	1	ANNUAL	KG	57.568022	-20.28581998	157	MUS	Mauritius	2006-2010	2.624
484	1	ANNUAL	KG	-102.5148166	23.93378032	144	MEX	Mexico	2006-2010	1.07
492	1	ANNUAL	KG	7.424214814	43.73532918	140	MCO	Monaco	2006-2010	
496	1	ANNUAL	KG	103.0728057	46.83892054	151	MNG	Mongolia	2006-2010	5.258
498	1	ANNUAL	KG	28.4650624	47.20236795	141	MDA	Republic of Moldova	2006-2010	0.382
499	1	ANNUAL	KG	19.25214024	42.78717043	150	MNE	Montenegro	2006-2010	5.046
500	1	ANNUAL	KG	-62.19261223	16.73558313	155	MSR	Montserrat	2006-2010	
504	1	ANNUAL	KG	-6.281942841	31.8440131	139	MAR	Morocco	2006-2010	1.416
508	1	ANNUAL	KG	38.18479941	-14.27963886	153	MOZ	Mozambique	2006-2010	3.532
512	1	ANNUAL	KG	57.87743482	21.98805614	173	OMN	Oman	2006-2010	1.108
516	1	ANNUAL	KG	17.21907885	-22.13817068	161	NAM	Namibia	2006-2010	1.578
520	1	ANNUAL	KG	166.92313	-0.528742623	171	NRU	Nauru	2006-2010	
524	1	ANNUAL	KG	83.94678863	28.25866332	170	NPL	Nepal	2006-2010	4.966
528	1	ANNUAL	KG	5.331480568	51.86728884	168	NLD	Netherlands	2006-2010	0.556
530	1	ANNUAL	KG	-68.30676179	12.22720635	8	ANT	Netherlands Antilles	2006-2010	
531	1	ANNUAL	KG	-68.95033464	12.15058042	56	CUW	Curaçao	2006-2010	
533	1	ANNUAL	KG	-69.97050586	12.50878756	1	ABW	Aruba	2006-2010	
534	1	ANNUAL	KG	-63.06198692	18.03926508	218	SXM	Sint Maarten (Dutch part)	2006-2010	
540	1	ANNUAL	KG	165.5067368	-21.41742531	162	NCL	New Caledonia	2006-2010	
548	1	ANNUAL	KG	167.0679779	-15.34445547	257	VUT	Vanuatu	2006-2010	4.328
554	1	ANNUAL	KG	170.4755673	-43.98721568	172	NZL	New Zealand	2006-2010	0.854
558	1	ANNUAL	KG	-85.03060315	12.84210839	166	NIC	Nicaragua	2006-2010	2.682
562	1	ANNUAL	KG	9.400167877	17.42143036	163	NER	Niger	2006-2010	11.712
566	1	ANNUAL	KG	8.097363256	9.585789025	165	NGA	Nigeria	2006-2010	1.332
570	1	ANNUAL	KG	-169.8601693	-19.05000475	167	NIU	Niue	2006-2010	
574	1	ANNUAL	KG	167.9515548	-29.03230018	164	NFK	Norfolk Island	2006-2010	
578	1	ANNUAL	KG	11.47846389	61.34311134	169	NOR	Norway	2006-2010	0.548
580	1	ANNUAL	KG	145.7582114	15.19099517	152	MNP	Northern Mariana Islands	2006-2010	
581	1	ANNUAL	KG	-162.4343752	5.874443968	245	UMI	US Minor Outlying Islands	2006-2010	
583	1	ANNUAL	KG	158.225216	6.880670092	79	FSM	Micronesia, Federated States of	2006-2010	
584	1	ANNUAL	KG	171.0839119	7.110213497	145	MHL	Marshall Islands	2006-2010	
585	1	ANNUAL	KG	134.5733878	7.502307591	179	PLW	Palau	2006-2010	
586	1	ANNUAL	KG	68.80479684	29.36491634	174	PAK	Pakistan	2006-2010	3.488
591	1	ANNUAL	KG	-81.26616623	8.450965746	175	PAN	Panama	2006-2010	1.432
598	1	ANNUAL	KG	145.8587761	-6.756057077	180	PNG	Papua New Guinea	2006-2010	2.774
600	1	ANNUAL	KG	-60.54854225	-21.70216237	187	PRY	Paraguay	2006-2010	8.078
604	1	ANNUAL	KG	-71.82093277	-13.58939705	177	PER	Peru	2006-2010	3.576
608	1	ANNUAL	KG	120.8601418	14.16591706	178	PHL	Philippines	2006-2010	2.776
612	1	ANNUAL	KG	-128.3225873	-24.37538456	176	PCN	Pitcairn	2006-2010	
616	1	ANNUAL	KG	19.40660158	52.1226733	181	POL	Poland	2006-2010	1.736
620	1	ANNUAL	KG	-7.961599811	39.68509315	186	PRT	Portugal	2006-2010	1.254
624	1	ANNUAL	KG	-14.40182514	12.11760394	89	GNB	Guinea-Bissau	2006-2010	
626	1	ANNUAL	KG	125.9451052	-8.797497247	228	TLS	Timor-Leste	2006-2010	
630	1	ANNUAL	KG	-66.47591017	18.22753799	182	PRI	Puerto Rico	2006-2010	
634	1	ANNUAL	KG	51.19152467	25.28355379	192	QAT	Qatar	2006-2010	0.484
638	1	ANNUAL	KG	55.53171398	-21.13183266	193	REU	Réunion	2006-2010	
642	1	ANNUAL	KG	24.98481009	45.83893563	194	ROU	Romania	2006-2010	2.876
643	1	ANNUAL	KG	99.01404926	61.61899849	195	RUS	Russian Federation	2006-2010	1.36
646	1	ANNUAL	KG	29.92310194	-1.999842114	196	RWA	Rwanda	2006-2010	6.96
652	1	ANNUAL	KG	-62.83173536	17.89513362	29	BLM	Saint Barthélemy	2006-2010	
654	1	ANNUAL	KG	-5.705752501	-15.96503946	202	SHN	Saint Helena	2006-2010	
659	1	ANNUAL	KG	-62.76628613	17.33994219	123	KNA	Saint Kitts and Nevis	2006-2010	
660	1	ANNUAL	KG	-63.05651612	18.21525315	4	AIA	Anguilla	2006-2010	
662	1	ANNUAL	KG	-60.96529553	13.89405601	130	LCA	Saint Lucia	2006-2010	
663	1	ANNUAL	KG	-63.04505461	18.0882685	138	MAF	Saint Martin (French Part)	2006-2010	
666	1	ANNUAL	KG	-56.33682442	46.85812735	209	SPM	Saint Pierre and Miquelon	2006-2010	
670	1	ANNUAL	KG	-61.19024321	13.24627968	251	VCT	Saint Vincent and the Grenadines	2006-2010	
674	1	ANNUAL	KG	12.46329038	43.93841766	207	SMR	San Marino	2006-2010	1.232
678	1	ANNUAL	KG	6.609772265	0.241554875	212	STP	Sao Tome and Principe	2006-2010	8.306
682	1	ANNUAL	KG	44.54763347	24.12594211	197	SAU	Saudi Arabia	2006-2010	0.88
686	1	ANNUAL	KG	-14.46636926	14.35920905	199	SEN	Senegal	2006-2010	3.612
688	1	ANNUAL	KG	20.805876	44.03145697	210	SRB	Serbia	2006-2010	3.86
690	1	ANNUAL	KG	55.46561591	-4.678053059	219	SYC	Seychelles	2006-2010	2.238
694	1	ANNUAL	KG	-11.78306584	8.568604164	205	SLE	Sierra Leone	2006-2010	6.236
702	1	ANNUAL	KG	103.8107883	1.361009155	200	SGP	Singapore	2006-2010	2.238
703	1	ANNUAL	KG	19.48495604	48.70741446	214	SVK	Slovakia	2006-2010	3.27
704	1	ANNUAL	KG	105.802499	10.09643079	256	VNM	Viet Nam	2006-2010	7.506
705	1	ANNUAL	KG	14.82209486	46.11958061	215	SVN	Slovenia	2006-2010	1.282
706	1	ANNUAL	KG	46.20367477	4.406485729	208	SOM	Somalia	2006-2010	13.826
710	1	ANNUAL	KG	24.67184355	-29.99957544	283	ZAF	South Africa	2006-2010	1.57
716	1	ANNUAL	KG	29.86909584	-19.00075492	285	ZWE	Zimbabwe	2006-2010	1.718
724	1	ANNUAL	KG	-3.554078296	40.39211472	71	ESP	Spain	2006-2010	1.006
728	1	ANNUAL	KG	30.32618773	7.290839152	211	SSD	South Sudan	2006-2010	
732	1	ANNUAL	KG	-13.13515523	24.66265342	70	ESH	Western Sahara	2006-2010	
736	1	ANNUAL	KG	29.95650159	16.02643066	198	SDN	Sudan	2006-2010	
740	1	ANNUAL	KG	-55.90626394	4.132603197	213	SUR	Suriname	2006-2010	3.05
744	1	ANNUAL	KG	13.38071013	78.82894131	203	SJM	Svalbard and Jan Mayen Islands	2006-2010	
748	1	ANNUAL	KG	31.50149288	-26.56471011	217	SWZ	Swaziland	2006-2010	3.578
752	1	ANNUAL	KG	14.3775338	60.60103109	216	SWE	Sweden	2006-2010	0.542
756	1	ANNUAL	KG	8.223158	46.96617097	43	CHE	Switzerland	2006-2010	0.492
760	1	ANNUAL	KG	38.50466565	35.01676176	220	SYR	Syrian Arab Republic (Syria)	2006-2010	2.168
762	1	ANNUAL	KG	69.294998	38.43069666	225	TJK	Tajikistan	2006-2010	4.038
764	1	ANNUAL	KG	101.0202951	15.13089239	224	THA	Thailand	2006-2010	2.908
768	1	ANNUAL	KG	0.97835765	8.532096072	223	TGO	Togo	2006-2010	5.756
772	1	ANNUAL	KG	-171.8154473	-9.214545558	226	TKL	Tokelau	2006-2010	
776	1	ANNUAL	KG	-175.1959991	-21.19511329	229	TON	Tonga	2006-2010	
780	1	ANNUAL	KG	-61.29389504	10.41877263	230	TTO	Trinidad and Tobago	2006-2010	0.384
784	1	ANNUAL	KG	53.98279159	23.43322219	9	ARE	United Arab Emirates	2006-2010	1.354
