geoAreaCode	years	Freq	Units	sliceId	X	Y	OBJECTID	ISO3CD	geoAreaName	series	seriesDescription	value	valueType	time_detail	source	Nature
100	2017	ANNUAL	PERCENT	1	25.23763153	42.75731323	25	BGR	Bulgaria	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	41.4285714285714300	Float		DAD-IS 2017 http://dad.fao.org/	C
104	2017	ANNUAL	PERCENT	1	96.51752295	21.19332882	149	MMR	Myanmar	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
108	2017	ANNUAL	PERCENT	1	29.89080992	-3.366387428	20	BDI	Burundi	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
112	2017	ANNUAL	PERCENT	1	28.04940161	53.54193075	30	BLR	Belarus	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
116	2017	ANNUAL	PERCENT	1	104.922836	12.71163737	121	KHM	Cambodia	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
120	2017	ANNUAL	PERCENT	1	12.7419827	5.692387031	47	CMR	Cameroon	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
124	2017	ANNUAL	PERCENT	1	-101.6575058	57.72360191	41	CAN	Canada	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
132	2017	ANNUAL	PERCENT	1	-23.63544151	15.07791834	53	CPV	Cabo Verde							
136	2017	ANNUAL	PERCENT	1	-81.16740559	19.32266656	58	CYM	Cayman Islands							
140	2017	ANNUAL	PERCENT	1	20.93559492	7.003720791	40	CAF	Central African Republic	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
144	2017	ANNUAL	PERCENT	1	80.70489654	7.614693343	132	LKA	Sri Lanka	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	4.7619047619047620	Float		DAD-IS 2017 http://dad.fao.org/	C
148	2017	ANNUAL	PERCENT	1	18.66618401	15.36279341	222	TCD	Chad	ER_NRK_LBRED	Proportion of local breeds classified as being not-at-risk, total (%)	0.0000000000000000	Float		DAD-IS 2017 http://dad.fao.org/	C
