series.release	series.code	series.description	geoAreaCode	X	Y	ISO3CD	geoAreaName	sliceId	Freq	Units	2010	2015	latest.year	latest.value	latest.source	latest.nature
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	466	-3.522016039	17.35311254	MLI	Mali	1	ANNUAL	METONS	191.66	176.84	2015	176.84	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	470	14.44617519	35.89194275	MLT	Malta	1	ANNUAL	METONS	0.1	0.1	2015	0.1	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	474	-60.91544135	14.56086108	MTQ	Martinique	1	ANNUAL	METONS	14.2	14.2	2015	14.2	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	478	-10.33187259	20.26089546	MRT	Mauritania	1	ANNUAL	METONS	12.1	15.58	2015	15.58	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	480	57.568022	-20.28581998	MUS	Mauritius	1	ANNUAL	METONS	4.44	4.47	2015	4.47	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	484	-102.5148166	23.93378032	MEX	Mexico	1	ANNUAL	METONS	3380	3364	2015	3364	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	492	7.424214814	43.73532918	MCO	Monaco	1	ANNUAL	METONS	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	496	103.0728057	46.83892054	MNG	Mongolia	1	ANNUAL	METONS	999.8		2010	999.8	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	498	28.4650624	47.20236795	MDA	Republic of Moldova	1	ANNUAL	METONS	50	53	2015	53	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	499	19.25214024	42.78717043	MNE	Montenegro	1	ANNUAL	METONS	96.87	96.87	2015	96.87	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	500	-62.19261223	16.73558313	MSR	Montserrat	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	504	-6.281942841	31.8440131	MAR	Morocco	1	ANNUAL	METONS	365	367	2015	367	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	508	38.18479941	-14.27963886	MOZ	Mozambique	1	ANNUAL	METONS	2698	2614	2015	2614	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	512	57.87743482	21.98805614	OMN	Oman	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	516	17.21907885	-22.13817068	NAM	Namibia	1	ANNUAL	METONS	352.2	334.1	2015	334.1	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	520	166.92313	-0.528742623	NRU	Nauru	1	ANNUAL	METONS	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	524	83.94678863	28.25866332	NPL	Nepal	1	ANNUAL	METONS	718	718	2015	718	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	528	5.331480568	51.86728884	NLD	Netherlands	1	ANNUAL	METONS	48	54	2015	54	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	530	-68.30676179	12.22720635	ANT	Netherlands Antilles	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	531	-68.95033464	12.15058042	CUW	Curaçao	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	533	-69.97050586	12.50878756	ABW	Aruba	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	534	-63.06198692	18.03926508	SXM	Sint Maarten (Dutch part)	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	540	165.5067368	-21.41742531	NCL	New Caledonia	1	ANNUAL	METONS	106.13	106.13	2015	106.13	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	548	167.0679779	-15.34445547	VUT	Vanuatu	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	554	170.4755673	-43.98721568	NZL	New Zealand	1	ANNUAL	METONS	2193	2233	2015	2233	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	558	-85.03060315	12.84210839	NIC	Nicaragua	1	ANNUAL	METONS	599.3	599.3	2015	599.3	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	562	9.400167877	17.42143036	NER	Niger	1	ANNUAL	METONS	61	57	2015	57	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	566	8.097363256	9.585789025	NGA	Nigeria	1	ANNUAL	METONS	1861	1462	2015	1462	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	570	-169.8601693	-19.05000475	NIU	Niue	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	574	167.9515548	-29.03230018	NFK	Norfolk Island	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	578	11.47846389	61.34311134	NOR	Norway	1	ANNUAL	METONS	691	744	2015	744	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	580	145.7582114	15.19099517	MNP	Northern Mariana Islands	1	ANNUAL	METONS	4.788	4.658	2015	4.658	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	581	-162.4343752	5.874443968	UMI	US Minor Outlying Islands	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	583	158.225216	6.880670092	FSM	Micronesia, Federated States of	1	ANNUAL	METONS	32.09	32.16	2015	32.16	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	584	171.0839119	7.110213497	MHL	Marshall Islands	1	ANNUAL	METONS	3.63	3.63	2015	3.63	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	585	134.5733878	7.502307591	PLW	Palau	1	ANNUAL	METONS	16.78	16.78	2015	16.78	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	586	68.80479684	29.36491634	PAK	Pakistan	1	ANNUAL	METONS	334	272	2015	272	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	591	-81.26616623	8.450965746	PAN	Panama	1	ANNUAL	METONS	993	976	2015	976	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	598	145.8587761	-6.756057077	PNG	Papua New Guinea	1	ANNUAL	METONS	10072	10068	2015	10068	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	600	-60.54854225	-21.70216237	PRY	Paraguay	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	604	-71.82093277	-13.58939705	PER	Peru	1	ANNUAL	METONS	14686	16004	2015	16004	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	608	120.8601418	14.16591706	PHL	Philippines	1	ANNUAL	METONS	1018.8	1160	2015	1160	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	612	-128.3225873	-24.37538456	PCN	Pitcairn	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	616	19.40660158	52.1226733	POL	Poland	1	ANNUAL	METONS	1360	1458	2015	1458	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	620	-7.961599811	39.68509315	PRT	Portugal	1	ANNUAL	METONS	154		2010	154	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	624	-14.40182514	12.11760394	GNB	Guinea-Bissau	1	ANNUAL	METONS	171	165	2015	165	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	626	125.9451052	-8.797497247	TLS	Timor-Leste	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	630	-66.47591017	18.22753799	PRI	Puerto Rico	1	ANNUAL	METONS	36.87	41.89	2015	41.89	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	634	51.19152467	25.28355379	QAT	Qatar	1	ANNUAL	METONS	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	638	55.53171398	-21.13183266	REU	Réunion	1	ANNUAL	METONS	10.6	10.6	2015	10.6	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	642	24.98481009	45.83893563	ROU	Romania	1	ANNUAL	METONS	700	1102	2015	1102	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	643	99.01404926	61.61899849	RUS	Russian Federation	1	ANNUAL	METONS	52000	52400	2015	52400	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	646	29.92310194	-1.999842114	RWA	Rwanda	1	ANNUAL	METONS	67.9	73	2015	73	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	652	-62.83173536	17.89513362	BLM	Saint Barthélemy	1	ANNUAL	METONS	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	654	-5.705752501	-15.96503946	SHN	Saint Helena	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	659	-62.76628613	17.33994219	KNA	Saint Kitts and Nevis	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	660	-63.05651612	18.21525315	AIA	Anguilla	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	662	-60.96529553	13.89405601	LCA	Saint Lucia	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	663	-63.04505461	18.0882685	MAF	Saint Martin (French Part)	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	666	-56.33682442	46.85812735	SPM	Saint Pierre and Miquelon	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	670	-61.19024321	13.24627968	VCT	Saint Vincent and the Grenadines	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	674	12.46329038	43.93841766	SMR	San Marino	1	ANNUAL	METONS	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	678	6.609772265	0.241554875	STP	Sao Tome and Principe	1	ANNUAL	METONS	12.9	12.9	2015	12.9	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	682	44.54763347	24.12594211	SAU	Saudi Arabia	1	ANNUAL	METONS	9.85	9.85	2015	9.85	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	686	-14.46636926	14.35920905	SEN	Senegal	1	ANNUAL	METONS	553	540	2015	540	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	688	20.805876	44.03145697	SRB	Serbia	1	ANNUAL	METONS	389.2	394.2	2015	394.2	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	690	55.46561591	-4.678053059	SYC	Seychelles	1	ANNUAL	METONS	6.12	6.12	2015	6.12	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	694	-11.78306584	8.568604164	SLE	Sierra Leone	1	ANNUAL	METONS	370.74	357.44	2015	357.44	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	702	103.8107883	1.361009155	SGP	Singapore	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	703	19.48495604	48.70741446	SVK	Slovakia	1	ANNUAL	METONS	350.6	362.2	2015	362.2	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	704	105.802499	10.09643079	VNM	Viet Nam	1	ANNUAL	METONS	1645	1710	2015	1710	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	705	14.82209486	46.11958061	SVN	Slovenia	1	ANNUAL	METONS	229.2	244	2015	244	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	706	46.20367477	4.406485729	SOM	Somalia	1	ANNUAL	METONS	676	634	2015	634	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	710	24.67184355	-29.99957544	ZAF	South Africa	1	ANNUAL	METONS	1358	1358	2015	1358	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	716	29.86909584	-19.00075492	ZWE	Zimbabwe	1	ANNUAL	METONS	823	741	2015	741	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	724	-3.554078296	40.39211472	ESP	Spain	1	ANNUAL	METONS	847.21	916.16	2015	916.16	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	728	30.32618773	7.290839152	SSD	South Sudan	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	732	-13.13515523	24.66265342	ESH	Western Sahara	1	ANNUAL	METONS	50.24	50.24	2015	50.24	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	736	29.95650159	16.02643066	SDN	Sudan	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	740	-55.90626394	4.132603197	SUR	Suriname	1	ANNUAL	METONS	3629.593	3624.953	2015	3624.953	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	744	13.38071013	78.82894131	SJM	Svalbard and Jan Mayen Islands	1	ANNUAL	METONS	0	0	2015	0	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	748	31.50149288	-26.56471011	SWZ	Swaziland	1	ANNUAL	METONS	37.7	37.5	2015	37.5	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	752	14.3775338	60.60103109	SWE	Sweden	1	ANNUAL	METONS	1653.9	1671.1	2015	1671.1	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	756	8.223158	46.96617097	CHE	Switzerland	1	ANNUAL	METONS	235	241	2015	241	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	760	38.50466565	35.01676176	SYR	Syrian Arab Republic (Syria)	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	762	69.294998	38.43069666	TJK	Tajikistan	1	ANNUAL	METONS	4	4	2015	4	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	764	101.0202951	15.13089239	THA	Thailand	1	ANNUAL	METONS	1475	1447	2015	1447	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	768	0.97835765	8.532096072	TGO	Togo	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	772	-171.8154473	-9.214545558	TKL	Tokelau	1	ANNUAL	METONS	0	0	2015	0	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	776	-175.1959991	-21.19511329	TON	Tonga	1	ANNUAL	METONS	1.82	1.82	2015	1.82	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	780	-61.29389504	10.41877263	TTO	Trinidad and Tobago	1	ANNUAL	METONS	33.27		2010	33.27	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	784	53.98279159	23.43322219	ARE	United Arab Emirates	1	ANNUAL	METONS	23.58	24.01	2015	24.01	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	788	9.572737411	34.11439971	TUN	Tunisia	1	ANNUAL	METONS	14	14.6	2015	14.6	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	792	35.42890329	38.9899684	TUR	Turkey	1	ANNUAL	METONS	1141.05	1284	2015	1284	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	795	58.9787665	40.0912346	TKM	Turkmenistan	1	ANNUAL	METONS	17.5	17.5	2015	17.5	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	796	-71.745121	21.80780585	TCA	Turks and Caicos Islands	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	798	178.6679611	-7.460048071	TUV	Tuvalu	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	800	32.39100438	1.279557331	UGA	Uganda	1	ANNUAL	METONS	168.4	128.1	2015	128.1	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	804	31.40270802	49.00735945	UKR	Ukraine	1	ANNUAL	METONS	1226	1267	2015	1267	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	807	21.7007909	41.60048068	MKD	Macedonia, Republic of	1	ANNUAL	METONS	102	102	2015	102	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	818	29.77468534	26.57438204	EGY	Egypt	1	ANNUAL	METONS	11.76	12.264	2015	12.264	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	826	-2.23830539	53.27691757	GBR	United Kingdom	1	ANNUAL	METONS	318	349	2015	349	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	831	-2.200712402	49.71561166	GGY	Guernsey	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	832	-2.136773508	49.22353354	JEY	Jersey	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	833	-4.538190305	54.22880901	IMN	Isle of Man	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	834	34.80521182	-6.265332606	TZA	Tanzania, United Republic of	1	ANNUAL	METONS	9708.39	9331.56	2015	9331.56	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	840	-99.13830311	39.5277871	USA	United States of America	1	ANNUAL	METONS	28494	28933	2015	28933	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	850	-64.76960113	17.73297693	VIR	United States Virgin Islands	1	ANNUAL	METONS	0.73	0.92	2015	0.92	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	854	-1.742843829	12.27491081	BFA	Burkina Faso	1	ANNUAL	METONS	486	461	2015	461	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	858	-56.01387025	-32.8002838	URY	Uruguay	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	860	63.11944558	41.77560518	UZB	Uzbekistan	1	ANNUAL	METONS	28.56	61.71	2015	61.71	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	862	-66.15642084	7.121324748	VEN	Venezuela (Bolivarian Republic)	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	876	-176.2034788	-13.28471201	WLF	Wallis and Futuna Islands	1	ANNUAL	METONS	1.13	1.13	2015	1.13	Official submission of country data to FAO Global Forest Resources Assessment	C
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	882	-172.4430749	-13.61541469	WSM	Samoa	1	ANNUAL	METONS						
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	887	45.22389143	15.22242099	YEM	Yemen	1	ANNUAL	METONS	7.68	7.68	2015	7.68	FAO estimates	E
2017.Q2.G.01	AG_LND_FRSTBIOM	Above-ground biomass in forest	894	27.850329	-14.59701056	ZMB	Zambia	1	ANNUAL	METONS	4145.44	4145.44	2015	4145.44	Official submission of country data to FAO Global Forest Resources Assessment	C
