geoAreaCode	sliceId	Age	Freq	Location	Sex	Units	Bounds	X	Y	OBJECTID	ISO3CD	geoAreaName	years	value
116	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	104.922836	12.71163737	121	KHM	Cambodia	2013-2017	0.849966748542605
120	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	12.7419827	5.692387031	47	CMR	Cameroon	2013-2017	0.835931080222434
120	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	12.7419827	5.692387031	47	CMR	Cameroon	2013-2017	0.827642853699325
120	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	12.7419827	5.692387031	47	CMR	Cameroon	2013-2017	0.843013238203995
124	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	-101.6575058	57.72360191	41	CAN	Canada	2013-2017	0.971774524611124
124	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	-101.6575058	57.72360191	41	CAN	Canada	2013-2017	0.969767391263181
124	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	-101.6575058	57.72360191	41	CAN	Canada	2013-2017	0.973078139161978
132	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	-23.63544151	15.07791834	53	CPV	Cabo Verde	2013-2017	0.875804517538996
132	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	-23.63544151	15.07791834	53	CPV	Cabo Verde	2013-2017	0.812705963432299
132	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	-23.63544151	15.07791834	53	CPV	Cabo Verde	2013-2017	0.926291475548756
136	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	-81.16740559	19.32266656	58	CYM	Cayman Islands	2013-2017	0.817571098143722
136	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	-81.16740559	19.32266656	58	CYM	Cayman Islands	2013-2017	0.784635614526288
136	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	-81.16740559	19.32266656	58	CYM	Cayman Islands	2013-2017	0.843272446825397
140	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	20.93559492	7.003720791	40	CAF	Central African Republic	2013-2017	0.943810652717344
140	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	20.93559492	7.003720791	40	CAF	Central African Republic	2013-2017	0.934129861990898
140	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	20.93559492	7.003720791	40	CAF	Central African Republic	2013-2017	0.947120478185564
144	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	80.70489654	7.614693343	132	LKA	Sri Lanka	2013-2017	
144	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	80.70489654	7.614693343	132	LKA	Sri Lanka	2013-2017	
144	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	80.70489654	7.614693343	132	LKA	Sri Lanka	2013-2017	
148	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	18.66618401	15.36279341	222	TCD	Chad	2013-2017	0.920886197189056
148	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	18.66618401	15.36279341	222	TCD	Chad	2013-2017	0.914798254285569
148	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	18.66618401	15.36279341	222	TCD	Chad	2013-2017	0.923030929414957
152	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	-71.23029019	-35.2652885	44	CHL	Chile	2013-2017	0.769937413567256
152	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	-71.23029019	-35.2652885	44	CHL	Chile	2013-2017	0.73904290821189
152	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	-71.23029019	-35.2652885	44	CHL	Chile	2013-2017	0.795739430143268
156	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	104.1403375	32.30955217	45	CHN	China	2013-2017	0.753437755458394
156	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	104.1403375	32.30955217	45	CHN	China	2013-2017	0.726327044491341
156	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	104.1403375	32.30955217	45	CHN	China	2013-2017	0.774567597316778
162	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	105.6426067	-10.4882473	57	CXR	Christmas Island	2013-2017	
162	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	105.6426067	-10.4882473	57	CXR	Christmas Island	2013-2017	
162	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	105.6426067	-10.4882473	57	CXR	Christmas Island	2013-2017	
166	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands	2013-2017	
166	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands	2013-2017	
166	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	96.82633757	-12.18600682	42	CCK	Cocos (Keeling) Islands	2013-2017	
170	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	-73.07446751	3.888209046	51	COL	Colombia	2013-2017	0.74324402135013
170	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	-73.07446751	3.888209046	51	COL	Colombia	2013-2017	0.72765330950908
170	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	-73.07446751	3.888209046	51	COL	Colombia	2013-2017	0.755611255398836
174	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	43.34234565	-11.66121732	52	COM	Comoros	2013-2017	0.774019435400646
174	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	43.34234565	-11.66121732	52	COM	Comoros	2013-2017	0.707662297129323
174	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	43.34234565	-11.66121732	52	COM	Comoros	2013-2017	0.827104157996229
175	1	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	MP	45.14015057	-12.82217691	160	MYT	Mayotte	2013-2017	
175	2	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	LB	45.14015057	-12.82217691	160	MYT	Mayotte	2013-2017	
175	3	ALLAGE	ANNUAL	ALLAREA	BOTHSEX	NOTAP	UB	45.14015057	-12.82217691	160	MYT	Mayotte	2013-2017	
